hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
hanoi,0,7,9.012080,0.988270,bellman,2494.000000,0,0.000000
hanoi,1,7,9.950360,0.983560,bellman,2505.000000,0,0.000000
hanoi,2,7,10.166510,0.986330,bellman,2462.000000,1,0.000000
hanoi,3,7,9.975640,0.987890,bellman,2365.000000,0,0.000000
ourense,0,7,4.519490,0.985260,bellman,2325.000000,1,0.000000
ourense,1,7,4.682680,0.982760,bellman,2372.000000,1,0.000000
ourense,2,7,5.074840,0.982940,bellman,2342.000000,1,0.000000
ourense,3,7,4.995710,0.985280,bellman,2317.000000,1,0.000000
washington,0,7,6.870640,0.877940,bellman,2390.000000,0,0.000000
washington,1,7,7.722160,0.501800,bellman,2376.000000,2,0.000000
washington,2,7,32.483690,0.971090,bellman,2256.000000,0,0.000000
washington,3,7,32.509280,0.978740,bellman,2341.000000,3,0.000000
