hardware,embedding_index,horizon,method,time,result
brooklyn,28,3,bellman,0.012940,1
brooklyn,29,3,bellman,0.012950,1
brooklyn,30,3,bellman,0.013740,1
brooklyn,31,3,bellman,0.013670,1
brooklyn,32,3,bellman,0.014420,1
brooklyn,33,3,bellman,0.016840,1
brooklyn,34,3,bellman,0.013940,1
brooklyn,35,3,bellman,0.014560,1
brooklyn,36,3,bellman,0.015000,1
brooklyn,37,3,bellman,0.017170,1
brooklyn,38,3,bellman,0.016610,1
brooklyn,39,3,bellman,0.016840,1
brooklyn,40,3,bellman,0.017950,1
brooklyn,41,3,bellman,0.018540,1
brooklyn,42,3,bellman,0.018970,1
brooklyn,43,3,bellman,0.016510,1
brooklyn,44,3,bellman,0.017910,1
brooklyn,45,3,bellman,0.019930,1
brooklyn,46,3,bellman,0.016910,1
brooklyn,47,3,bellman,0.016860,1
brooklyn,48,3,bellman,0.017460,1
brooklyn,49,3,bellman,0.018620,1
brooklyn,50,3,bellman,0.017770,1
brooklyn,51,3,bellman,0.018700,1
brooklyn,52,3,bellman,0.020330,1
brooklyn,53,3,bellman,0.018200,1
brooklyn,54,3,bellman,0.018670,1
brooklyn,55,3,bellman,0.018900,1
brooklyn,56,3,bellman,0.019910,1
brooklyn,57,3,bellman,0.019330,1
brooklyn,58,3,bellman,0.019810,1
brooklyn,59,3,bellman,0.021560,1
brooklyn,60,3,bellman,0.021010,1
brooklyn,61,3,bellman,0.022180,1
brooklyn,62,3,bellman,0.022510,1
brooklyn,63,3,bellman,0.023640,1
brooklyn,64,3,bellman,0.023970,1
brooklyn,65,3,bellman,0.021250,1
brooklyn,66,3,bellman,0.022010,1
brooklyn,67,3,bellman,0.022740,1
brooklyn,68,3,bellman,0.021910,1
brooklyn,69,3,bellman,0.023240,1
brooklyn,70,3,bellman,0.025660,1
brooklyn,71,3,bellman,0.022460,1
brooklyn,72,3,bellman,0.023060,1
brooklyn,73,3,bellman,0.023110,1
brooklyn,74,3,bellman,0.024620,1
brooklyn,75,3,bellman,0.023600,1
brooklyn,76,3,bellman,0.023920,1
brooklyn,77,3,bellman,0.025850,1
brooklyn,78,3,bellman,0.024060,1
brooklyn,79,3,bellman,0.024420,1
brooklyn,80,3,bellman,0.025360,1
brooklyn,81,3,bellman,0.027780,1
brooklyn,82,3,bellman,0.026310,1
brooklyn,83,3,bellman,0.026490,1
brooklyn,84,3,bellman,0.027460,1
brooklyn,85,3,bellman,0.027650,1
brooklyn,86,3,bellman,0.029160,1
brooklyn,87,3,bellman,0.026600,1
brooklyn,88,3,bellman,0.026870,1
brooklyn,89,3,bellman,0.027020,1
brooklyn,90,3,bellman,0.027300,1
brooklyn,91,3,bellman,0.027600,1
brooklyn,92,3,bellman,0.028670,1
brooklyn,93,3,bellman,0.028320,1
brooklyn,94,3,bellman,0.028930,1
burlington,0,3,bellman,0.006170,1
burlington,1,3,bellman,0.006440,1
burlington,2,3,bellman,0.006350,1
burlington,3,3,bellman,0.006610,1
guadalupe,0,3,bellman,0.006300,1
guadalupe,1,3,bellman,0.006620,1
guadalupe,2,3,bellman,0.006670,1
guadalupe,3,3,bellman,0.006730,1
guadalupe,4,3,bellman,0.008010,1
guadalupe,5,3,bellman,0.007170,1
guadalupe,6,3,bellman,0.008410,1
guadalupe,7,3,bellman,0.008320,1
guadalupe,8,3,bellman,0.008690,1
guadalupe,9,3,bellman,0.009150,1
guadalupe,10,3,bellman,0.009580,1
guadalupe,11,3,bellman,0.008880,1
guadalupe,12,3,bellman,0.010130,1
guadalupe,13,3,bellman,0.009450,1
guadalupe,14,3,bellman,0.010670,1
guadalupe,15,3,bellman,0.010510,1
guadalupe,16,3,bellman,0.010640,1
guadalupe,17,3,bellman,0.010970,1
guadalupe,18,3,bellman,0.010740,1
guadalupe,19,3,bellman,0.010910,1
london,0,3,bellman,0.006060,1
london,1,3,bellman,0.006440,1
london,2,3,bellman,0.006480,1
london,3,3,bellman,0.006890,1
mumbai,0,3,bellman,0.006430,1
mumbai,1,3,bellman,0.006630,1
mumbai,2,3,bellman,0.006640,1
mumbai,3,3,bellman,0.006840,1
mumbai,4,3,bellman,0.007810,1
mumbai,5,3,bellman,0.007470,1
mumbai,6,3,bellman,0.008440,1
mumbai,7,3,bellman,0.008330,1
mumbai,8,3,bellman,0.008960,1
mumbai,9,3,bellman,0.008760,1
mumbai,10,3,bellman,0.009180,1
mumbai,11,3,bellman,0.008960,1
mumbai,12,3,bellman,0.010140,1
mumbai,13,3,bellman,0.009510,1
mumbai,14,3,bellman,0.010300,1
mumbai,15,3,bellman,0.010630,1
mumbai,16,3,bellman,0.010810,1
mumbai,17,3,bellman,0.011110,1
mumbai,18,3,bellman,0.011470,1
mumbai,19,3,bellman,0.010870,1
mumbai,20,3,bellman,0.011000,1
mumbai,21,3,bellman,0.012030,1
mumbai,22,3,bellman,0.011480,1
mumbai,23,3,bellman,0.012450,1
mumbai,24,3,bellman,0.012080,1
mumbai,25,3,bellman,0.013340,1
mumbai,26,3,bellman,0.012940,1
mumbai,27,3,bellman,0.013180,1
mumbai,28,3,bellman,0.013150,1
mumbai,29,3,bellman,0.013750,1
mumbai,30,3,bellman,0.013450,1
mumbai,31,3,bellman,0.014630,1
mumbai,32,3,bellman,0.014800,1
mumbai,33,3,bellman,0.014800,1
mumbai,34,3,bellman,0.014980,1
mumbai,35,3,bellman,0.014880,1
mumbai,36,3,bellman,0.015320,1
oslo,0,3,bellman,0.006140,1
oslo,1,3,bellman,0.006430,1
oslo,2,3,bellman,0.006670,1
oslo,3,3,bellman,0.007040,1
oslo,4,3,bellman,0.007600,1
oslo,5,3,bellman,0.008060,1
oslo,6,3,bellman,0.007950,1
paris,0,3,bellman,0.006410,1
paris,1,3,bellman,0.006610,1
paris,2,3,bellman,0.006860,1
paris,3,3,bellman,0.006830,1
paris,4,3,bellman,0.008050,1
paris,5,3,bellman,0.007290,1
paris,6,3,bellman,0.008220,1
paris,7,3,bellman,0.008250,1
paris,8,3,bellman,0.008960,1
paris,9,3,bellman,0.008950,1
paris,10,3,bellman,0.009520,1
paris,11,3,bellman,0.009040,1
paris,12,3,bellman,0.010060,1
paris,13,3,bellman,0.009520,1
paris,14,3,bellman,0.010600,1
paris,15,3,bellman,0.010290,1
paris,16,3,bellman,0.010670,1
paris,17,3,bellman,0.010850,1
paris,18,3,bellman,0.011470,1
paris,19,3,bellman,0.010940,1
paris,20,3,bellman,0.010900,1
paris,21,3,bellman,0.011940,1
paris,22,3,bellman,0.011290,1
paris,23,3,bellman,0.012070,1
paris,24,3,bellman,0.012530,1
paris,25,3,bellman,0.013080,1
paris,26,3,bellman,0.013000,1
paris,27,3,bellman,0.013380,1
paris,28,3,bellman,0.013040,1
paris,29,3,bellman,0.013950,1
paris,30,3,bellman,0.013620,1
paris,31,3,bellman,0.014350,1
paris,32,3,bellman,0.014690,1
paris,33,3,bellman,0.015020,1
paris,34,3,bellman,0.015360,1
paris,35,3,bellman,0.015140,1
paris,36,3,bellman,0.015350,1
poughkeepsie,0,3,bellman,0.006270,1
poughkeepsie,1,3,bellman,0.006920,1
poughkeepsie,2,3,bellman,0.007470,1
poughkeepsie,3,3,bellman,0.007970,1
poughkeepsie,4,3,bellman,0.006570,1
poughkeepsie,5,3,bellman,0.006910,1
poughkeepsie,6,3,bellman,0.007870,1
poughkeepsie,7,3,bellman,0.008590,1
poughkeepsie,8,3,bellman,0.009470,1
poughkeepsie,9,3,bellman,0.008110,1
poughkeepsie,10,3,bellman,0.008780,1
poughkeepsie,11,3,bellman,0.009570,1
poughkeepsie,12,3,bellman,0.010390,1
poughkeepsie,13,3,bellman,0.008310,1
poughkeepsie,14,3,bellman,0.008960,1
poughkeepsie,15,3,bellman,0.008760,1
poughkeepsie,16,3,bellman,0.009570,1
poughkeepsie,17,3,bellman,0.009830,1
poughkeepsie,18,3,bellman,0.009920,1
poughkeepsie,19,3,bellman,0.010060,1
poughkeepsie,20,3,bellman,0.010580,1
poughkeepsie,21,3,bellman,0.011280,1
poughkeepsie,22,3,bellman,0.009940,1
poughkeepsie,23,3,bellman,0.010510,1
poughkeepsie,24,3,bellman,0.011070,1
poughkeepsie,25,3,bellman,0.010250,1
poughkeepsie,26,3,bellman,0.010450,1
poughkeepsie,27,3,bellman,0.011530,1
poughkeepsie,28,3,bellman,0.012330,1
poughkeepsie,29,3,bellman,0.012050,1
poughkeepsie,30,3,bellman,0.011810,1
poughkeepsie,31,3,bellman,0.012000,1
algiers,0,3,bellman,0.006150,1
algiers,1,3,bellman,0.006500,1
algiers,2,3,bellman,0.006640,1
algiers,3,3,bellman,0.006940,1
algiers,4,3,bellman,0.008270,1
algiers,5,3,bellman,0.007350,1
algiers,6,3,bellman,0.008540,1
algiers,7,3,bellman,0.008220,1
algiers,8,3,bellman,0.009240,1
algiers,9,3,bellman,0.009280,1
algiers,10,3,bellman,0.009240,1
algiers,11,3,bellman,0.009130,1
algiers,12,3,bellman,0.009680,1
algiers,13,3,bellman,0.009460,1
algiers,14,3,bellman,0.010770,1
algiers,15,3,bellman,0.010490,1
algiers,16,3,bellman,0.010820,1
algiers,17,3,bellman,0.010910,1
algiers,18,3,bellman,0.011550,1
algiers,19,3,bellman,0.011410,1
algiers,20,3,bellman,0.011070,1
algiers,21,3,bellman,0.012130,1
algiers,22,3,bellman,0.011400,1
algiers,23,3,bellman,0.012490,1
algiers,24,3,bellman,0.012240,1
algiers,25,3,bellman,0.012750,1
algiers,26,3,bellman,0.012910,1
algiers,27,3,bellman,0.013300,1
algiers,28,3,bellman,0.013260,1
algiers,29,3,bellman,0.013820,1
algiers,30,3,bellman,0.013890,1
algiers,31,3,bellman,0.014400,1
algiers,32,3,bellman,0.014650,1
algiers,33,3,bellman,0.014960,1
algiers,34,3,bellman,0.015400,1
algiers,35,3,bellman,0.014960,1
algiers,36,3,bellman,0.015380,1
almaden,0,3,bellman,0.006210,1
almaden,1,3,bellman,0.007180,1
almaden,2,3,bellman,0.006550,1
almaden,3,3,bellman,0.007170,1
almaden,4,3,bellman,0.007730,1
almaden,5,3,bellman,0.007990,1
almaden,6,3,bellman,0.006900,1
almaden,7,3,bellman,0.007450,1
almaden,8,3,bellman,0.008240,1
almaden,9,3,bellman,0.008400,1
almaden,10,3,bellman,0.008780,1
almaden,11,3,bellman,0.008090,1
almaden,12,3,bellman,0.008640,1
almaden,13,3,bellman,0.009130,1
almaden,14,3,bellman,0.008400,1
almaden,15,3,bellman,0.008990,1
almaden,16,3,bellman,0.008710,1
almaden,17,3,bellman,0.009080,1
almaden,18,3,bellman,0.009810,1
almaden,19,3,bellman,0.010040,1
almaden,20,3,bellman,0.009800,1
almaden,21,3,bellman,0.010610,1
almaden,22,3,bellman,0.009830,1
almaden,23,3,bellman,0.010430,1
almaden,24,3,bellman,0.010270,1
almaden,25,3,bellman,0.010520,1
almaden,26,3,bellman,0.011330,1
almaden,27,3,bellman,0.011340,1
almaden,28,3,bellman,0.010580,1
almaden,29,3,bellman,0.011660,1
almaden,30,3,bellman,0.011380,1
almaden,31,3,bellman,0.011880,1
almaden,32,3,bellman,0.011880,1
almaden,33,3,bellman,0.011740,1
almaden,34,3,bellman,0.012070,1
almaden,35,3,bellman,0.012280,1
geneva,0,3,bellman,0.006290,1
geneva,1,3,bellman,0.006620,1
geneva,2,3,bellman,0.006790,1
geneva,3,3,bellman,0.007030,1
geneva,4,3,bellman,0.007590,1
geneva,5,3,bellman,0.007460,1
geneva,6,3,bellman,0.008510,1
geneva,7,3,bellman,0.008450,1
geneva,8,3,bellman,0.008890,1
geneva,9,3,bellman,0.008970,1
geneva,10,3,bellman,0.009330,1
geneva,11,3,bellman,0.008920,1
geneva,12,3,bellman,0.009940,1
geneva,13,3,bellman,0.009580,1
geneva,14,3,bellman,0.010750,1
geneva,15,3,bellman,0.010470,1
geneva,16,3,bellman,0.011060,1
geneva,17,3,bellman,0.010960,1
geneva,18,3,bellman,0.011590,1
geneva,19,3,bellman,0.010780,1
geneva,20,3,bellman,0.011170,1
geneva,21,3,bellman,0.012130,1
geneva,22,3,bellman,0.011490,1
geneva,23,3,bellman,0.012390,1
geneva,24,3,bellman,0.012470,1
geneva,25,3,bellman,0.013250,1
geneva,26,3,bellman,0.013160,1
geneva,27,3,bellman,0.013640,1
geneva,28,3,bellman,0.013330,1
geneva,29,3,bellman,0.013950,1
geneva,30,3,bellman,0.013640,1
geneva,31,3,bellman,0.014990,1
geneva,32,3,bellman,0.014470,1
geneva,33,3,bellman,0.015020,1
geneva,34,3,bellman,0.015340,1
geneva,35,3,bellman,0.014970,1
geneva,36,3,bellman,0.015150,1
kolkata,0,3,bellman,0.006500,1
kolkata,1,3,bellman,0.006580,1
kolkata,2,3,bellman,0.007020,1
kolkata,3,3,bellman,0.006730,1
kolkata,4,3,bellman,0.007930,1
kolkata,5,3,bellman,0.007230,1
kolkata,6,3,bellman,0.007890,1
kolkata,7,3,bellman,0.008180,1
kolkata,8,3,bellman,0.009080,1
kolkata,9,3,bellman,0.008960,1
kolkata,10,3,bellman,0.009460,1
kolkata,11,3,bellman,0.009250,1
kolkata,12,3,bellman,0.010050,1
kolkata,13,3,bellman,0.009780,1
kolkata,14,3,bellman,0.010690,1
kolkata,15,3,bellman,0.010440,1
kolkata,16,3,bellman,0.010570,1
kolkata,17,3,bellman,0.010810,1
kolkata,18,3,bellman,0.011290,1
kolkata,19,3,bellman,0.010870,1
kolkata,20,3,bellman,0.010950,1
kolkata,21,3,bellman,0.012300,1
kolkata,22,3,bellman,0.011300,1
kolkata,23,3,bellman,0.012530,1
kolkata,24,3,bellman,0.012460,1
kolkata,25,3,bellman,0.012790,1
kolkata,26,3,bellman,0.012900,1
kolkata,27,3,bellman,0.013250,1
kolkata,28,3,bellman,0.012750,1
kolkata,29,3,bellman,0.013520,1
kolkata,30,3,bellman,0.013560,1
kolkata,31,3,bellman,0.014770,1
kolkata,32,3,bellman,0.014830,1
kolkata,33,3,bellman,0.015230,1
kolkata,34,3,bellman,0.015080,1
kolkata,35,3,bellman,0.014950,1
kolkata,36,3,bellman,0.015260,1
lima,0,3,bellman,0.006220,1
lima,1,3,bellman,0.006650,1
lima,2,3,bellman,0.006490,1
lima,3,3,bellman,0.006980,1
manhattan,0,3,bellman,0.006350,1
manhattan,1,3,bellman,0.008500,1
manhattan,2,3,bellman,0.010150,1
manhattan,3,3,bellman,0.006890,1
manhattan,4,3,bellman,0.007260,1
manhattan,5,3,bellman,0.007470,1
manhattan,6,3,bellman,0.008390,1
manhattan,7,3,bellman,0.008030,1
manhattan,8,3,bellman,0.008780,1
manhattan,9,3,bellman,0.011710,1
manhattan,10,3,bellman,0.008570,1
manhattan,11,3,bellman,0.008880,1
manhattan,12,3,bellman,0.009320,1
manhattan,13,3,bellman,0.009710,1
manhattan,14,3,bellman,0.009860,1
manhattan,15,3,bellman,0.011440,1
manhattan,16,3,bellman,0.010720,1
manhattan,17,3,bellman,0.012090,1
manhattan,18,3,bellman,0.012280,1
manhattan,19,3,bellman,0.013560,1
manhattan,20,3,bellman,0.013780,1
manhattan,21,3,bellman,0.011570,1
manhattan,22,3,bellman,0.011730,1
manhattan,23,3,bellman,0.013090,1
manhattan,24,3,bellman,0.011980,1
manhattan,25,3,bellman,0.013260,1
manhattan,26,3,bellman,0.015730,1
manhattan,27,3,bellman,0.011710,1
manhattan,28,3,bellman,0.012590,1
manhattan,29,3,bellman,0.013340,1
manhattan,30,3,bellman,0.014360,1
manhattan,31,3,bellman,0.013300,1
manhattan,32,3,bellman,0.014350,1
manhattan,33,3,bellman,0.015890,1
manhattan,34,3,bellman,0.013980,1
manhattan,35,3,bellman,0.014190,1
manhattan,36,3,bellman,0.014850,1
manhattan,37,3,bellman,0.016640,1
manhattan,38,3,bellman,0.016680,1
manhattan,39,3,bellman,0.016530,1
manhattan,40,3,bellman,0.017940,1
manhattan,41,3,bellman,0.017980,1
manhattan,42,3,bellman,0.018810,1
manhattan,43,3,bellman,0.016170,1
manhattan,44,3,bellman,0.017470,1
manhattan,45,3,bellman,0.021480,1
manhattan,46,3,bellman,0.019450,1
manhattan,47,3,bellman,0.019650,1
manhattan,48,3,bellman,0.020260,1
manhattan,49,3,bellman,0.024140,1
manhattan,50,3,bellman,0.029000,1
manhattan,51,3,bellman,0.024890,1
manhattan,52,3,bellman,0.022940,1
manhattan,53,3,bellman,0.020390,1
manhattan,54,3,bellman,0.019420,1
manhattan,55,3,bellman,0.019410,1
manhattan,56,3,bellman,0.020240,1
manhattan,57,3,bellman,0.019370,1
manhattan,58,3,bellman,0.019910,1
manhattan,59,3,bellman,0.022800,1
manhattan,60,3,bellman,0.020620,1
manhattan,61,3,bellman,0.021990,1
manhattan,62,3,bellman,0.021980,1
manhattan,63,3,bellman,0.023410,1
manhattan,64,3,bellman,0.023550,1
manhattan,65,3,bellman,0.021220,1
manhattan,66,3,bellman,0.022060,1
manhattan,67,3,bellman,0.022920,1
manhattan,68,3,bellman,0.022430,1
manhattan,69,3,bellman,0.023030,1
manhattan,70,3,bellman,0.025280,1
manhattan,71,3,bellman,0.022470,1
manhattan,72,3,bellman,0.023070,1
manhattan,73,3,bellman,0.023600,1
manhattan,74,3,bellman,0.024090,1
manhattan,75,3,bellman,0.023270,1
manhattan,76,3,bellman,0.024140,1
manhattan,77,3,bellman,0.027040,1
manhattan,78,3,bellman,0.022810,1
manhattan,79,3,bellman,0.024070,1
manhattan,80,3,bellman,0.024980,1
manhattan,81,3,bellman,0.026630,1
manhattan,82,3,bellman,0.025060,1
manhattan,83,3,bellman,0.024850,1
manhattan,84,3,bellman,0.027620,1
manhattan,85,3,bellman,0.027540,1
manhattan,86,3,bellman,0.028810,1
manhattan,87,3,bellman,0.025080,1
manhattan,88,3,bellman,0.026730,1
manhattan,89,3,bellman,0.027160,1
manhattan,90,3,bellman,0.027660,1
manhattan,91,3,bellman,0.027550,1
manhattan,92,3,bellman,0.027010,1
manhattan,93,3,bellman,0.027210,1
manhattan,94,3,bellman,0.028610,1
nairobi,0,3,bellman,0.006310,1
nairobi,1,3,bellman,0.006580,1
nairobi,2,3,bellman,0.006610,1
nairobi,3,3,bellman,0.007390,1
nairobi,4,3,bellman,0.007680,1
nairobi,5,3,bellman,0.007710,1
nairobi,6,3,bellman,0.008020,1
quito,0,3,bellman,0.006340,1
quito,1,3,bellman,0.006670,1
quito,2,3,bellman,0.006480,1
quito,3,3,bellman,0.006790,1
valencia,0,3,bellman,0.006280,1
valencia,1,3,bellman,0.006660,1
valencia,2,3,bellman,0.006550,1
valencia,3,3,bellman,0.007090,1
