hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,3,0.414000,0.975450,bellman,1.000000,0,0.000000
algiers,0,4,0.414000,0.975450,bellman,4.000000,1,0.000000
algiers,0,5,0.414000,0.979990,bellman,19.000000,2,0.000000
algiers,0,6,0.414000,0.979990,bellman,82.000000,3,0.000000
algiers,0,7,0.414000,0.980060,bellman,343.000000,4,0.000000
algiers,1,3,0.688170,0.928560,bellman,1.000000,0,0.000000
algiers,1,4,0.688170,0.928560,bellman,4.000000,5,0.000000
algiers,1,5,0.688170,0.964070,bellman,19.000000,2,0.000000
algiers,1,6,0.688170,0.964070,bellman,82.000000,6,0.000000
algiers,1,7,0.688170,0.968480,bellman,343.000000,4,0.000000
nairobi,0,3,0.339040,0.971130,bellman,1.000000,0,0.000000
nairobi,0,4,0.339040,0.971130,bellman,4.000000,5,0.000000
nairobi,0,5,0.339040,0.989510,bellman,19.000000,2,0.000000
nairobi,0,6,0.339040,0.989510,bellman,82.000000,6,0.000000
nairobi,0,7,0.339040,0.990580,bellman,343.000000,4,0.000000
nairobi,1,3,0.320660,0.969990,bellman,1.000000,0,0.000000
nairobi,1,4,0.320660,0.969990,bellman,4.000000,7,0.000000
nairobi,1,5,0.320660,0.988330,bellman,19.000000,2,0.000000
nairobi,1,6,0.320660,0.988330,bellman,82.000000,8,0.000000
nairobi,1,7,0.320660,0.989400,bellman,343.000000,4,0.000000
nairobi,2,3,0.381880,0.965300,bellman,1.000000,0,0.000000
nairobi,2,4,0.381880,0.965300,bellman,4.000000,1,0.000000
nairobi,2,5,0.381880,0.985590,bellman,19.000000,2,0.000000
nairobi,2,6,0.381880,0.985590,bellman,82.000000,3,0.000000
nairobi,2,7,0.381880,0.986910,bellman,343.000000,4,0.000000
nairobi,3,3,0.413010,0.966070,bellman,1.000000,0,0.000000
nairobi,3,4,0.413010,0.966070,bellman,4.000000,5,0.000000
nairobi,3,5,0.413010,0.986570,bellman,19.000000,2,0.000000
nairobi,3,6,0.413010,0.986570,bellman,82.000000,6,0.000000
nairobi,3,7,0.413010,0.987920,bellman,343.000000,4,0.000000
nairobi,4,3,0.409800,0.962630,bellman,1.000000,0,0.000000
nairobi,4,4,0.409800,0.962630,bellman,4.000000,5,0.000000
nairobi,4,5,0.409800,0.982980,bellman,19.000000,2,0.000000
nairobi,4,6,0.409800,0.982980,bellman,82.000000,6,0.000000
nairobi,4,7,0.409800,0.984330,bellman,344.000000,4,0.000000
