hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
geneva,0,2,0.005840,0.666620,convex,0.000000,64
geneva,0,3,0.005840,0.746240,convex,0.000000,65
geneva,1,1,0.005710,0.500000,convex,0.000000,0
geneva,1,2,0.005710,0.660690,convex,0.000000,66
geneva,1,3,0.005710,0.698630,convex,0.000000,67
guadalupe,0,1,0.007100,0.500000,convex,0.000000,0
guadalupe,0,2,0.007100,0.666640,convex,0.000000,68
guadalupe,0,3,0.007100,0.747170,convex,0.000000,69
guadalupe,1,1,0.006540,0.500000,convex,0.000000,0
guadalupe,1,2,0.006540,0.665750,convex,0.000000,70
guadalupe,1,3,0.006540,0.731450,convex,0.000000,71
hanoi,0,1,0.005960,0.500000,convex,0.000000,0
hanoi,0,2,0.005960,0.666660,convex,0.000000,13
hanoi,0,3,0.005960,0.748560,convex,0.000000,14
hanoi,1,1,0.004580,0.500000,convex,0.000000,0
hanoi,1,2,0.004580,0.664790,convex,0.000000,72
hanoi,1,3,0.004580,0.722730,convex,0.000000,73
jakarta,0,1,0.003900,0.500000,convex,0.000000,0
jakarta,0,2,0.003900,0.666610,convex,0.000000,74
jakarta,0,3,0.003900,0.745720,convex,0.000000,75
jakarta,1,1,0.005250,0.500000,convex,0.000000,0
jakarta,1,2,0.005250,0.665900,convex,0.000000,76
jakarta,1,3,0.005250,0.733290,convex,0.000000,77
johannesburg,0,1,0.003760,0.500000,convex,0.000000,0
johannesburg,0,2,0.003760,0.666600,convex,0.000000,78
johannesburg,0,3,0.003760,0.745200,convex,0.000000,45
johannesburg,1,1,0.004850,0.500000,convex,0.000000,0
johannesburg,1,2,0.004850,0.657120,convex,0.000000,79
johannesburg,1,3,0.004850,0.684060,convex,0.000000,80
kawasaki,0,1,0.006900,0.500000,convex,0.000000,0
kawasaki,0,2,0.006900,0.666660,convex,0.000000,81
kawasaki,0,3,0.006900,0.749060,convex,0.000000,82
kawasaki,1,1,0.010280,0.500000,convex,0.000000,0
kawasaki,1,2,0.010280,0.586300,convex,0.000000,83
kawasaki,1,3,0.010280,0.606010,convex,0.000000,84
kolkata,0,1,0.007980,0.500000,convex,0.000000,0
kolkata,0,2,0.007980,0.666660,convex,0.000000,85
kolkata,0,3,0.007980,0.748710,convex,0.000000,2
kolkata,1,1,0.007130,0.500000,convex,0.000000,0
kolkata,1,2,0.007130,0.666140,convex,0.000000,86
kolkata,1,3,0.007130,0.735940,convex,0.000000,87
kyiv,0,1,0.010630,0.500000,convex,0.000000,0
kyiv,0,2,0.010630,0.666670,convex,0.000000,88
kyiv,0,3,0.010630,0.749520,convex,0.000000,61
kyiv,1,1,0.008180,0.500000,convex,0.000000,0
kyiv,1,2,0.008180,0.501590,convex,0.000000,89
kyiv,1,3,0.008180,0.502370,convex,0.000000,90
kyoto,0,1,0.005470,0.500000,convex,0.000000,0
kyoto,0,2,0.005470,0.666660,convex,0.000000,91
kyoto,0,3,0.005470,0.748880,convex,0.000000,92
kyoto,1,1,0.010780,0.500000,convex,0.000000,0
kyoto,1,2,0.010780,0.539750,convex,0.000000,93
kyoto,1,3,0.010780,0.554770,convex,0.000000,94
lagos,0,1,0.004910,0.500000,convex,0.000000,0
lagos,0,2,0.004910,0.666600,convex,0.000000,95
lagos,0,3,0.004910,0.745510,convex,0.000000,45
lagos,1,1,0.004860,0.500000,convex,0.000000,0
lagos,1,2,0.004860,0.518100,convex,0.000000,96
lagos,1,3,0.004860,0.526160,convex,0.000000,97
lima,0,1,0.003870,0.500000,convex,0.000000,0
lima,0,2,0.003870,0.666600,convex,0.000000,98
lima,0,3,0.003870,0.745540,convex,0.000000,99
lima,1,1,0.003950,0.500000,convex,0.000000,0
lima,1,2,0.003950,0.665840,convex,0.000000,100
lima,1,3,0.003950,0.732400,convex,0.000000,4
london,0,1,0.005140,0.500000,convex,0.000000,0
london,0,2,0.005140,0.666600,convex,0.000000,95
london,0,3,0.005140,0.745440,convex,0.000000,99
