hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
hanoi,0,3,0.710200,0.986540,bellman,1.000000,0,0.000000
hanoi,0,4,0.710200,0.986540,bellman,4.000000,1,0.000000
hanoi,0,5,0.710200,0.992630,bellman,19.000000,2,0.000000
hanoi,0,6,0.710200,0.992630,bellman,82.000000,3,0.000000
hanoi,0,7,0.710200,0.992740,bellman,344.000000,4,0.000000
hanoi,1,3,0.737390,0.981750,bellman,1.000000,0,0.000000
hanoi,1,4,0.737390,0.981750,bellman,4.000000,5,0.000000
hanoi,1,5,0.737390,0.987790,bellman,19.000000,2,0.000000
hanoi,1,6,0.737390,0.987790,bellman,82.000000,6,0.000000
hanoi,1,7,0.737390,0.987900,bellman,344.000000,4,0.000000
hanoi,2,3,0.782280,0.908800,bellman,1.000000,0,0.000000
hanoi,2,4,0.782280,0.908800,bellman,4.000000,1,0.000000
hanoi,2,5,0.782280,0.971910,bellman,19.000000,2,0.000000
hanoi,2,6,0.782280,0.971910,bellman,82.000000,3,0.000000
hanoi,2,7,0.782280,0.986520,bellman,344.000000,4,0.000000
ourense,0,3,0.318080,0.962070,bellman,1.000000,0,0.000000
ourense,0,4,0.318080,0.962070,bellman,4.000000,1,0.000000
ourense,0,5,0.318080,0.988530,bellman,19.000000,2,0.000000
ourense,0,6,0.318080,0.988530,bellman,82.000000,3,0.000000
ourense,0,7,0.318080,0.990800,bellman,344.000000,4,0.000000
ourense,1,3,0.337280,0.959670,bellman,1.000000,0,0.000000
ourense,1,4,0.337280,0.959670,bellman,4.000000,1,0.000000
ourense,1,5,0.337280,0.985990,bellman,19.000000,2,0.000000
ourense,1,6,0.337280,0.985990,bellman,82.000000,3,0.000000
ourense,1,7,0.337280,0.988250,bellman,344.000000,4,0.000000
ourense,2,3,0.357070,0.958700,bellman,1.000000,0,0.000000
ourense,2,4,0.357070,0.958700,bellman,4.000000,7,0.000000
ourense,2,5,0.357070,0.986950,bellman,19.000000,2,0.000000
ourense,2,6,0.357070,0.986950,bellman,82.000000,8,0.000000
ourense,2,7,0.357070,0.989560,bellman,344.000000,4,0.000000
washington,0,3,0.560240,0.714710,bellman,1.000000,0,0.000000
washington,0,4,0.560240,0.714710,bellman,4.000000,1,0.000000
washington,0,5,0.560240,0.794140,bellman,19.000000,2,0.000000
washington,0,6,0.560240,0.794140,bellman,82.000000,3,0.000000
washington,0,7,0.560240,0.838220,bellman,345.000000,4,0.000000
washington,1,3,0.574870,0.515390,bellman,1.000000,9,0.000000
washington,1,4,0.574870,0.515390,bellman,4.000000,10,0.000000
washington,1,5,0.574870,0.521090,bellman,19.000000,11,0.000000
washington,1,6,0.574870,0.521090,bellman,82.000000,12,0.000000
washington,1,7,0.574870,0.524250,bellman,344.000000,13,0.000000
washington,2,3,3.204880,0.980740,bellman,1.000000,0,0.000000
washington,2,4,3.204880,0.980740,bellman,4.000000,1,0.000000
washington,2,5,3.204880,0.983420,bellman,19.000000,2,0.000000
washington,2,6,3.204880,0.983420,bellman,83.000000,3,0.000000
washington,2,7,3.204880,0.985740,bellman,344.000000,14,0.000000
