hardware,embedding_index,algorithm_index,probability,method
boeblingen,1,4,0.908170,bellman
boeblingen,1,5,0.964830,bellman
boeblingen,1,6,0.948990,bellman
boeblingen,2,0,0.961670,bellman
boeblingen,2,1,0.508100,bellman
boeblingen,2,2,0.953830,bellman
boeblingen,2,3,0.961670,bellman
boeblingen,2,4,0.953580,bellman
boeblingen,2,5,0.961670,bellman
boeblingen,2,6,0.953830,bellman
boeblingen,3,0,0.967360,bellman
boeblingen,3,1,0.504430,bellman
boeblingen,3,2,0.953920,bellman
boeblingen,3,3,0.967360,bellman
boeblingen,3,4,0.962930,bellman
boeblingen,3,5,0.967360,bellman
boeblingen,3,6,0.953920,bellman
bogota,0,0,0.968400,bellman
bogota,0,1,0.509300,bellman
bogota,0,2,0.963030,bellman
bogota,0,3,0.968400,bellman
bogota,0,4,0.959100,bellman
bogota,0,5,0.968400,bellman
bogota,0,6,0.963030,bellman
bogota,1,0,0.975410,bellman
bogota,1,1,0.513540,bellman
bogota,1,2,0.963190,bellman
bogota,1,3,0.975410,bellman
bogota,1,4,0.961870,bellman
bogota,1,5,0.975410,bellman
bogota,1,6,0.963190,bellman
bogota,2,0,0.897950,bellman
bogota,2,1,0.502770,bellman
bogota,2,2,0.893390,bellman
bogota,2,3,0.897950,bellman
bogota,2,4,0.895180,bellman
bogota,2,5,0.897950,bellman
bogota,2,6,0.893390,bellman
bogota,3,0,0.938860,bellman
bogota,3,1,0.509480,bellman
bogota,3,2,0.894680,bellman
bogota,3,3,0.938860,bellman
bogota,3,4,0.929380,bellman
bogota,3,5,0.938860,bellman
bogota,3,6,0.894680,bellman
bogota,4,0,0.897660,bellman
bogota,4,1,0.492730,bellman
bogota,4,2,0.892180,bellman
bogota,4,3,0.897660,bellman
bogota,4,4,0.904920,bellman
bogota,4,5,0.897660,bellman
bogota,4,6,0.892180,bellman
bogota,5,0,0.936040,bellman
bogota,5,1,0.513620,bellman
bogota,5,2,0.892150,bellman
bogota,5,3,0.936040,bellman
bogota,5,4,0.922420,bellman
bogota,5,5,0.936040,bellman
bogota,5,6,0.892150,bellman
brooklyn,0,0,0.984170,bellman
brooklyn,0,1,0.508540,bellman
brooklyn,0,2,0.979650,bellman
brooklyn,0,3,0.984170,bellman
brooklyn,0,4,0.975630,bellman
brooklyn,0,5,0.984170,bellman
brooklyn,0,6,0.979650,bellman
brooklyn,1,0,0.982890,bellman
brooklyn,1,1,0.508520,bellman
brooklyn,1,2,0.977130,bellman
brooklyn,1,3,0.982890,bellman
brooklyn,1,4,0.974370,bellman
brooklyn,1,5,0.982890,bellman
brooklyn,1,6,0.977130,bellman
brooklyn,2,0,0.910440,bellman
brooklyn,2,1,0.492880,bellman
brooklyn,2,2,0.885860,bellman
brooklyn,2,3,0.910440,bellman
brooklyn,2,4,0.917560,bellman
brooklyn,2,5,0.910440,bellman
brooklyn,2,6,0.885860,bellman
brooklyn,3,0,0.910320,bellman
brooklyn,3,1,0.501900,bellman
brooklyn,3,2,0.885620,bellman
brooklyn,3,3,0.910320,bellman
brooklyn,3,4,0.908420,bellman
brooklyn,3,5,0.910320,bellman
brooklyn,3,6,0.885620,bellman
burlington,0,0,0.962960,bellman
burlington,0,1,0.508080,bellman
burlington,0,2,0.957320,bellman
burlington,0,3,0.962960,bellman
burlington,0,4,0.954880,bellman
burlington,0,5,0.962960,bellman
burlington,0,6,0.957320,bellman
burlington,1,0,0.953080,bellman
burlington,1,1,0.507910,bellman
burlington,1,2,0.938000,bellman
burlington,1,3,0.953080,bellman
burlington,1,4,0.945170,bellman
burlington,1,5,0.953080,bellman
burlington,1,6,0.938000,bellman
burlington,2,0,0.962670,bellman
burlington,2,1,0.515950,bellman
burlington,2,2,0.956750,bellman
burlington,2,3,0.962670,bellman
burlington,2,4,0.946720,bellman
burlington,2,5,0.962670,bellman
burlington,2,6,0.956750,bellman
burlington,3,0,0.971010,bellman
burlington,3,1,0.517470,bellman
burlington,3,2,0.956810,bellman
burlington,3,3,0.971010,bellman
burlington,3,4,0.953550,bellman
burlington,3,5,0.971010,bellman
burlington,3,6,0.956810,bellman
cairo,0,0,0.989880,bellman
cairo,0,1,0.559250,bellman
cairo,0,2,0.987060,bellman
cairo,0,3,0.989880,bellman
cairo,0,4,0.930620,bellman
cairo,0,5,0.989880,bellman
cairo,0,6,0.987060,bellman
cairo,1,0,0.990230,bellman
cairo,1,1,0.502670,bellman
cairo,1,2,0.986950,bellman
cairo,1,3,0.990230,bellman
cairo,1,4,0.987560,bellman
cairo,1,5,0.990230,bellman
cairo,1,6,0.986950,bellman
cairo,2,0,0.934860,bellman
cairo,2,1,0.496020,bellman
cairo,2,2,0.918260,bellman
cairo,2,3,0.934860,bellman
cairo,2,4,0.938840,bellman
cairo,2,5,0.934860,bellman
cairo,2,6,0.918260,bellman
cairo,3,0,0.936720,bellman
cairo,3,1,0.547410,bellman
cairo,3,2,0.918490,bellman
cairo,3,3,0.936720,bellman
cairo,3,4,0.889310,bellman
cairo,3,5,0.936720,bellman
cairo,3,6,0.918490,bellman
cambridge,0,0,0.938320,bellman
cambridge,0,1,0.568150,bellman
cambridge,0,2,0.922100,bellman
cambridge,0,3,0.938320,bellman
cambridge,0,4,0.870170,bellman
cambridge,0,5,0.938320,bellman
cambridge,0,6,0.922100,bellman
cambridge,1,0,0.911430,bellman
cambridge,1,1,0.563970,bellman
cambridge,1,2,0.871910,bellman
cambridge,1,3,0.911430,bellman
cambridge,1,4,0.847470,bellman
cambridge,1,5,0.911430,bellman
cambridge,1,6,0.871910,bellman
cambridge,2,0,0.502100,bellman
cambridge,2,1,0.515960,bellman
cambridge,2,2,0.502000,bellman
cambridge,2,3,0.502100,bellman
cambridge,2,4,0.486140,bellman
cambridge,2,5,0.502100,bellman
cambridge,2,6,0.502000,bellman
cambridge,3,0,0.470060,bellman
cambridge,3,1,0.496120,bellman
cambridge,3,2,0.502000,bellman
cambridge,3,3,0.470060,bellman
cambridge,3,4,0.473950,bellman
cambridge,3,5,0.470060,bellman
cambridge,3,6,0.502000,bellman
casablanca,0,0,0.972290,bellman
casablanca,0,1,0.503370,bellman
casablanca,0,2,0.967570,bellman
casablanca,0,3,0.972290,bellman
casablanca,0,4,0.968920,bellman
casablanca,0,5,0.972290,bellman
casablanca,0,6,0.967570,bellman
casablanca,1,0,0.965400,bellman
casablanca,1,1,0.503320,bellman
casablanca,1,2,0.954030,bellman
casablanca,1,3,0.965400,bellman
casablanca,1,4,0.962080,bellman
casablanca,1,5,0.965400,bellman
casablanca,1,6,0.954030,bellman
casablanca,2,0,0.977310,bellman
casablanca,2,1,0.504360,bellman
casablanca,2,2,0.972540,bellman
casablanca,2,3,0.977310,bellman
casablanca,2,4,0.972950,bellman
casablanca,2,5,0.977310,bellman
casablanca,2,6,0.972540,bellman
casablanca,3,0,0.979840,bellman
casablanca,3,1,0.504560,bellman
casablanca,3,2,0.971760,bellman
casablanca,3,3,0.979840,bellman
casablanca,3,4,0.975280,bellman
casablanca,3,5,0.979840,bellman
casablanca,3,6,0.971760,bellman
casablanca,4,0,0.976740,bellman
casablanca,4,1,0.503480,bellman
casablanca,4,2,0.971210,bellman
casablanca,4,3,0.976740,bellman
casablanca,4,4,0.973260,bellman
casablanca,4,5,0.976740,bellman
casablanca,4,6,0.971210,bellman
casablanca,5,0,0.973920,bellman
casablanca,5,1,0.503460,bellman
casablanca,5,2,0.965640,bellman
casablanca,5,3,0.973920,bellman
casablanca,5,4,0.970450,bellman
casablanca,5,5,0.973920,bellman
casablanca,5,6,0.965640,bellman
essex,0,0,0.967940,bellman
essex,0,1,0.511970,bellman
essex,0,2,0.961010,bellman
essex,0,3,0.967940,bellman
essex,0,4,0.955960,bellman
essex,0,5,0.967940,bellman
essex,0,6,0.961010,bellman
essex,1,0,0.957400,bellman
essex,1,1,0.511700,bellman
essex,1,2,0.940490,bellman
essex,1,3,0.957400,bellman
essex,1,4,0.945700,bellman
essex,1,5,0.957400,bellman
essex,1,6,0.940490,bellman
essex,2,0,0.950780,bellman
essex,2,1,0.508190,bellman
essex,2,2,0.940220,bellman
essex,2,3,0.950780,bellman
essex,2,4,0.942590,bellman
essex,2,5,0.950780,bellman
essex,2,6,0.940220,bellman
essex,3,0,0.956920,bellman
essex,3,1,0.508880,bellman
essex,3,2,0.939730,bellman
essex,3,3,0.956920,bellman
essex,3,4,0.948040,bellman
essex,3,5,0.956920,bellman
essex,3,6,0.939730,bellman
geneva,0,0,0.961790,bellman
geneva,0,1,0.547110,bellman
geneva,0,2,0.955500,bellman
geneva,0,3,0.961790,bellman
geneva,0,4,0.914680,bellman
geneva,0,5,0.961790,bellman
geneva,0,6,0.955500,bellman
geneva,1,0,0.970660,bellman
geneva,1,1,0.506530,bellman
geneva,1,2,0.955910,bellman
geneva,1,3,0.970660,bellman
geneva,1,4,0.964130,bellman
geneva,1,5,0.970660,bellman
geneva,1,6,0.955910,bellman
geneva,2,0,0.970420,bellman
geneva,2,1,0.505270,bellman
geneva,2,2,0.962460,bellman
geneva,2,3,0.970420,bellman
geneva,2,4,0.965150,bellman
geneva,2,5,0.970420,bellman
geneva,2,6,0.962460,bellman
geneva,3,0,0.961320,bellman
geneva,3,1,0.505160,bellman
geneva,3,2,0.944760,bellman
geneva,3,3,0.961320,bellman
geneva,3,4,0.956160,bellman
geneva,3,5,0.961320,bellman
geneva,3,6,0.944760,bellman
guadalupe,0,0,0.981130,bellman
guadalupe,0,1,0.504030,bellman
guadalupe,0,2,0.975440,bellman
guadalupe,0,3,0.981130,bellman
guadalupe,0,4,0.977100,bellman
guadalupe,0,5,0.981130,bellman
guadalupe,0,6,0.975440,bellman
guadalupe,1,0,0.978630,bellman
guadalupe,1,1,0.504010,bellman
guadalupe,1,2,0.970520,bellman
guadalupe,1,3,0.978630,bellman
guadalupe,1,4,0.974630,bellman
guadalupe,1,5,0.978630,bellman
guadalupe,1,6,0.970520,bellman
guadalupe,2,0,0.978410,bellman
guadalupe,2,1,0.506240,bellman
guadalupe,2,2,0.973810,bellman
guadalupe,2,3,0.978410,bellman
guadalupe,2,4,0.972160,bellman
guadalupe,2,5,0.978410,bellman
guadalupe,2,6,0.973810,bellman
guadalupe,3,0,0.981870,bellman
guadalupe,3,1,0.506960,bellman
guadalupe,3,2,0.974110,bellman
guadalupe,3,3,0.981870,bellman
guadalupe,3,4,0.974920,bellman
guadalupe,3,5,0.981870,bellman
guadalupe,3,6,0.974110,bellman
hanoi,0,0,0.988270,bellman
hanoi,0,1,0.502300,bellman
hanoi,0,2,0.985380,bellman
hanoi,0,3,0.988270,bellman
hanoi,0,4,0.985970,bellman
hanoi,0,5,0.988270,bellman
hanoi,0,6,0.985380,bellman
hanoi,1,0,0.983560,bellman
hanoi,1,1,0.502280,bellman
hanoi,1,2,0.976060,bellman
hanoi,1,3,0.983560,bellman
hanoi,1,4,0.981280,bellman
hanoi,1,5,0.983560,bellman
hanoi,1,6,0.976060,bellman
hanoi,2,0,0.986330,bellman
hanoi,2,1,0.505190,bellman
hanoi,2,2,0.983440,bellman
hanoi,2,3,0.986330,bellman
hanoi,2,4,0.981130,bellman
hanoi,2,5,0.986330,bellman
hanoi,2,6,0.983440,bellman
hanoi,3,0,0.987890,bellman
hanoi,3,1,0.506890,bellman
hanoi,3,2,0.982880,bellman
hanoi,3,3,0.987890,bellman
hanoi,3,4,0.981000,bellman
hanoi,3,5,0.987890,bellman
hanoi,3,6,0.982880,bellman
jakarta,0,0,0.981580,bellman
jakarta,0,1,0.509380,bellman
jakarta,0,2,0.975860,bellman
jakarta,0,3,0.981580,bellman
jakarta,0,4,0.972200,bellman
jakarta,0,5,0.981580,bellman
jakarta,0,6,0.975860,bellman
jakarta,1,0,0.980050,bellman
jakarta,1,1,0.509350,bellman
jakarta,1,2,0.972830,bellman
jakarta,1,3,0.980050,bellman
jakarta,1,4,0.970700,bellman
jakarta,1,5,0.980050,bellman
jakarta,1,6,0.972830,bellman
jakarta,2,0,0.983110,bellman
jakarta,2,1,0.507060,bellman
jakarta,2,2,0.978870,bellman
jakarta,2,3,0.983110,bellman
jakarta,2,4,0.976050,bellman
jakarta,2,5,0.983110,bellman
jakarta,2,6,0.978870,bellman
jakarta,3,0,0.984580,bellman
jakarta,3,1,0.524990,bellman
jakarta,3,2,0.978700,bellman
jakarta,3,3,0.984580,bellman
jakarta,3,4,0.959590,bellman
jakarta,3,5,0.984580,bellman
jakarta,3,6,0.978700,bellman
jakarta,4,0,0.986610,bellman
jakarta,4,1,0.510270,bellman
jakarta,4,2,0.982660,bellman
jakarta,4,3,0.986610,bellman
jakarta,4,4,0.976350,bellman
jakarta,4,5,0.986610,bellman
jakarta,4,6,0.982660,bellman
jakarta,5,0,0.981820,bellman
jakarta,5,1,0.510170,bellman
jakarta,5,2,0.973200,bellman
jakarta,5,3,0.981820,bellman
jakarta,5,4,0.971650,bellman
jakarta,5,5,0.981820,bellman
jakarta,5,6,0.973200,bellman
johannesburg,0,0,0.951530,bellman
johannesburg,0,1,0.533130,bellman
johannesburg,0,2,0.940280,bellman
johannesburg,0,3,0.951530,bellman
johannesburg,0,4,0.918400,bellman
johannesburg,0,5,0.951530,bellman
johannesburg,0,6,0.940280,bellman
johannesburg,1,0,0.937360,bellman
johannesburg,1,1,0.532090,bellman
johannesburg,1,2,0.913080,bellman
johannesburg,1,3,0.937360,bellman
johannesburg,1,4,0.905270,bellman
johannesburg,1,5,0.937360,bellman
johannesburg,1,6,0.913080,bellman
johannesburg,2,0,0.953310,bellman
johannesburg,2,1,0.524600,bellman
johannesburg,2,2,0.939920,bellman
johannesburg,2,3,0.953310,bellman
johannesburg,2,4,0.928710,bellman
johannesburg,2,5,0.953310,bellman
johannesburg,2,6,0.939920,bellman
johannesburg,3,0,0.954310,bellman
johannesburg,3,1,0.523230,bellman
johannesburg,3,2,0.940220,bellman
johannesburg,3,3,0.954310,bellman
johannesburg,3,4,0.931080,bellman
johannesburg,3,5,0.954310,bellman
johannesburg,3,6,0.940220,bellman
kolkata,0,0,0.898680,bellman
kolkata,0,1,0.484310,bellman
kolkata,0,2,0.880360,bellman
kolkata,0,3,0.898680,bellman
kolkata,0,4,0.914380,bellman
kolkata,0,5,0.898680,bellman
kolkata,0,6,0.880360,bellman
kolkata,1,0,0.915160,bellman
kolkata,1,1,0.492830,bellman
kolkata,1,2,0.880400,bellman
kolkata,1,3,0.915160,bellman
kolkata,1,4,0.922330,bellman
kolkata,1,5,0.915160,bellman
kolkata,1,6,0.880400,bellman
kolkata,2,0,0.986940,bellman
kolkata,2,1,0.501260,bellman
kolkata,2,2,0.983300,bellman
kolkata,2,3,0.986940,bellman
kolkata,2,4,0.985670,bellman
kolkata,2,5,0.986940,bellman
kolkata,2,6,0.983300,bellman
kolkata,3,0,0.984430,bellman
kolkata,3,1,0.501250,bellman
kolkata,3,2,0.978340,bellman
kolkata,3,3,0.984430,bellman
kolkata,3,4,0.983180,bellman
kolkata,3,5,0.984430,bellman
kolkata,3,6,0.978340,bellman
lagos,0,0,0.979550,bellman
lagos,0,1,0.722170,bellman
lagos,0,2,0.973560,bellman
lagos,0,3,0.979550,bellman
lagos,0,4,0.757370,bellman
lagos,0,5,0.979550,bellman
lagos,0,6,0.973560,bellman
lagos,1,0,0.978670,bellman
lagos,1,1,0.721770,bellman
lagos,1,2,0.971820,bellman
lagos,1,3,0.978670,bellman
lagos,1,4,0.756900,bellman
lagos,1,5,0.978670,bellman
lagos,1,6,0.971820,bellman
lagos,2,0,0.954690,bellman
lagos,2,1,0.614730,bellman
lagos,2,2,0.948190,bellman
lagos,2,3,0.954690,bellman
lagos,2,4,0.839960,bellman
lagos,2,5,0.954690,bellman
lagos,2,6,0.948190,bellman
lagos,3,0,0.966280,bellman
lagos,3,1,0.561050,bellman
lagos,3,2,0.948270,bellman
lagos,3,3,0.966280,bellman
lagos,3,4,0.905240,bellman
lagos,3,5,0.966280,bellman
lagos,3,6,0.948270,bellman
lagos,4,0,0.967530,bellman
lagos,4,1,0.660730,bellman
lagos,4,2,0.962380,bellman
lagos,4,3,0.967530,bellman
lagos,4,4,0.806790,bellman
lagos,4,5,0.967530,bellman
lagos,4,6,0.962380,bellman
lagos,5,0,0.954470,bellman
lagos,5,1,0.656240,bellman
lagos,5,2,0.936910,bellman
lagos,5,3,0.954470,bellman
lagos,5,4,0.798230,bellman
lagos,5,5,0.954470,bellman
lagos,5,6,0.936910,bellman
lima,0,0,0.984360,bellman
lima,0,1,0.510060,bellman
lima,0,2,0.980510,bellman
lima,0,3,0.984360,bellman
lima,0,4,0.974300,bellman
lima,0,5,0.984360,bellman
lima,0,6,0.980510,bellman
lima,1,0,0.981860,bellman
lima,1,1,0.510010,bellman
lima,1,2,0.975570,bellman
lima,1,3,0.981860,bellman
lima,1,4,0.971860,bellman
lima,1,5,0.981860,bellman
lima,1,6,0.975570,bellman
lima,2,0,0.965310,bellman
lima,2,1,0.520990,bellman
lima,2,2,0.959230,bellman
lima,2,3,0.965310,bellman
lima,2,4,0.944320,bellman
lima,2,5,0.965310,bellman
lima,2,6,0.959230,bellman
lima,3,0,0.972750,bellman
lima,3,1,0.506450,bellman
lima,3,2,0.959870,bellman
lima,3,3,0.972750,bellman
lima,3,4,0.966300,bellman
lima,3,5,0.972750,bellman
lima,3,6,0.959870,bellman
london,0,0,0.982020,bellman
london,0,1,0.511860,bellman
london,0,2,0.976610,bellman
london,0,3,0.982020,bellman
london,0,4,0.970160,bellman
london,0,5,0.982020,bellman
london,0,6,0.976610,bellman
london,1,0,0.978870,bellman
london,1,1,0.511780,bellman
london,1,2,0.970410,bellman
london,1,3,0.978870,bellman
london,1,4,0.967090,bellman
london,1,5,0.978870,bellman
london,1,6,0.970410,bellman
london,2,0,0.962810,bellman
london,2,1,0.505230,bellman
london,2,2,0.954640,bellman
london,2,3,0.962810,bellman
london,2,4,0.957590,bellman
london,2,5,0.962810,bellman
london,2,6,0.954640,bellman
london,3,0,0.967470,bellman
london,3,1,0.518800,bellman
london,3,2,0.954360,bellman
london,3,3,0.967470,bellman
london,3,4,0.948680,bellman
london,3,5,0.967470,bellman
london,3,6,0.954360,bellman
melbourne,0,0,0.952580,bellman
melbourne,0,1,0.531080,bellman
melbourne,0,2,0.941460,bellman
melbourne,0,3,0.952580,bellman
melbourne,0,4,0.921510,bellman
melbourne,0,5,0.952580,bellman
melbourne,0,6,0.941460,bellman
melbourne,1,0,0.957690,bellman
melbourne,1,1,0.510990,bellman
melbourne,1,2,0.942480,bellman
melbourne,1,3,0.957690,bellman
melbourne,1,4,0.946700,bellman
melbourne,1,5,0.957690,bellman
melbourne,1,6,0.942480,bellman
melbourne,2,0,0.909930,bellman
melbourne,2,1,0.510310,bellman
melbourne,2,2,0.893210,bellman
melbourne,2,3,0.909930,bellman
melbourne,2,4,0.899620,bellman
melbourne,2,5,0.909930,bellman
melbourne,2,6,0.893210,bellman
melbourne,3,0,0.925690,bellman
melbourne,3,1,0.504260,bellman
melbourne,3,2,0.896420,bellman
melbourne,3,3,0.925690,bellman
melbourne,3,4,0.921430,bellman
melbourne,3,5,0.925690,bellman
melbourne,3,6,0.896420,bellman
manhattan,0,0,0.499850,bellman
manhattan,0,1,0.498920,bellman
manhattan,0,2,0.500010,bellman
manhattan,0,3,0.499850,bellman
manhattan,0,4,0.500930,bellman
manhattan,0,5,0.499850,bellman
manhattan,0,6,0.500010,bellman
manhattan,1,0,0.499850,bellman
manhattan,1,1,0.498920,bellman
manhattan,1,2,0.500010,bellman
manhattan,1,3,0.499850,bellman
manhattan,1,4,0.500930,bellman
manhattan,1,5,0.499850,bellman
manhattan,1,6,0.500010,bellman
manhattan,2,0,0.971700,bellman
manhattan,2,1,0.509140,bellman
manhattan,2,2,0.963590,bellman
manhattan,2,3,0.971700,bellman
manhattan,2,4,0.962560,bellman
manhattan,2,5,0.971700,bellman
manhattan,2,6,0.963590,bellman
manhattan,3,0,0.972700,bellman
manhattan,3,1,0.502890,bellman
manhattan,3,2,0.963640,bellman
manhattan,3,3,0.972700,bellman
manhattan,3,4,0.969810,bellman
manhattan,3,5,0.972700,bellman
manhattan,3,6,0.963640,bellman
manila,0,0,0.974130,bellman
manila,0,1,0.542080,bellman
manila,0,2,0.968550,bellman
manila,0,3,0.974130,bellman
manila,0,4,0.932040,bellman
manila,0,5,0.974130,bellman
manila,0,6,0.968550,bellman
manila,1,0,0.978550,bellman
manila,1,1,0.514240,bellman
manila,1,2,0.969660,bellman
manila,1,3,0.978550,bellman
manila,1,4,0.964310,bellman
manila,1,5,0.978550,bellman
manila,1,6,0.969660,bellman
manila,2,0,0.972840,bellman
manila,2,1,0.506070,bellman
manila,2,2,0.965690,bellman
manila,2,3,0.972840,bellman
manila,2,4,0.966770,bellman
manila,2,5,0.972840,bellman
manila,2,6,0.965690,bellman
manila,3,0,0.974850,bellman
manila,3,1,0.503290,bellman
manila,3,2,0.966020,bellman
manila,3,3,0.974850,bellman
manila,3,4,0.971550,bellman
manila,3,5,0.974850,bellman
manila,3,6,0.966020,bellman
manila,4,0,0.979650,bellman
manila,4,1,0.543260,bellman
manila,4,2,0.976010,bellman
manila,4,3,0.979650,bellman
manila,4,4,0.936390,bellman
manila,4,5,0.979650,bellman
manila,4,6,0.976010,bellman
manila,5,0,0.984090,bellman
manila,5,1,0.507220,bellman
manila,5,2,0.976760,bellman
manila,5,3,0.984090,bellman
manila,5,4,0.976870,bellman
manila,5,5,0.984090,bellman
manila,5,6,0.976760,bellman
montreal,0,0,0.985090,bellman
montreal,0,1,0.502400,bellman
montreal,0,2,0.980560,bellman
montreal,0,3,0.985090,bellman
montreal,0,4,0.982680,bellman
montreal,0,5,0.985090,bellman
montreal,0,6,0.980560,bellman
montreal,1,0,0.985270,bellman
montreal,1,1,0.513730,bellman
montreal,1,2,0.980510,bellman
montreal,1,3,0.985270,bellman
montreal,1,4,0.971530,bellman
montreal,1,5,0.985270,bellman
montreal,1,6,0.980510,bellman
montreal,2,0,0.981660,bellman
montreal,2,1,0.516240,bellman
montreal,2,2,0.976580,bellman
montreal,2,3,0.981660,bellman
montreal,2,4,0.965420,bellman
montreal,2,5,0.981660,bellman
montreal,2,6,0.976580,bellman
montreal,3,0,0.982190,bellman
montreal,3,1,0.508100,bellman
