algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
0,0.5362,0.9371859693877553,1.0,0.5362,0.9371859693877553,1.0,0.5362,0.9371859693877553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937241600000003,1.0,0.0,0.9688064183673467,0.994608,98
1,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.998497,0.999004,0.5,0.726834,0.953668,1
2,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.9983575,0.998725,0.5,0.726834,0.953668,1
3,0.8681,0.9623145875000001,0.993,0.8681,0.9623145875000001,0.993,0.8681,0.9623145875000001,0.993,0.0,0.0,0.0,0.0,0.0,0.0,0.989017,0.9994543993055562,1.0,0.901999,0.9807657249999998,0.994608,80
4,0.9548,0.9811785714285713,0.9965,0.9548,0.9811785714285713,0.9965,0.9548,0.9811785714285713,0.9965,0.0,0.0,0.0,0.0,0.0,0.0,0.989396,0.9991981964285717,1.0,0.5,0.8963076071428574,0.992977,14
5,0.89625,0.9620375,0.994,0.89625,0.9620375,0.994,0.89625,0.9620375,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.995198,0.9993745714285713,1.0,0.933863,0.9768604999999999,0.991677,8
6,0.8681,0.8681,0.8681,0.8681,0.8681,0.8681,0.8681,0.8681,0.8681,0.0,0.0,0.0,0.0,0.0,0.0,0.996572,0.998495,1.0,0.5,0.7062515,0.912503,1
