hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
kolkata,0,3,0.915920,0.986970,bellman,1.000000,0,0.000000
kolkata,0,4,0.915920,0.986970,bellman,5.000000,1,0.000000
kolkata,0,5,0.915920,0.991710,bellman,21.000000,2,0.000000
kolkata,0,6,0.915920,0.991720,bellman,90.000000,3,0.000000
kolkata,0,7,0.915920,0.991780,bellman,376.000000,4,0.000000
kolkata,1,3,0.914100,0.984440,bellman,1.000000,0,0.000000
kolkata,1,4,0.914100,0.984440,bellman,4.000000,1,0.000000
kolkata,1,5,0.914100,0.989160,bellman,21.000000,2,0.000000
kolkata,1,6,0.914100,0.989160,bellman,90.000000,3,0.000000
kolkata,1,7,0.914100,0.989230,bellman,376.000000,4,0.000000
kolkata,2,3,0.617720,0.896550,bellman,1.000000,0,0.000000
kolkata,2,4,0.617720,0.896550,bellman,4.000000,5,0.000000
kolkata,2,5,0.617720,0.931570,bellman,21.000000,2,0.000000
kolkata,2,6,0.617720,0.931570,bellman,90.000000,6,0.000000
kolkata,2,7,0.617720,0.936200,bellman,375.000000,4,0.000000
quito,0,3,0.391430,0.903500,bellman,1.000000,0,0.000000
quito,0,4,0.391430,0.903510,bellman,4.000000,1,0.000000
quito,0,5,0.391430,0.938190,bellman,21.000000,2,0.000000
quito,0,6,0.391430,0.938190,bellman,90.000000,3,0.000000
quito,0,7,0.391430,0.942660,bellman,376.000000,4,0.000000
quito,1,3,0.353300,0.943160,bellman,1.000000,0,0.000000
quito,1,4,0.353300,0.943160,bellman,4.000000,7,0.000000
quito,1,5,0.353300,0.962230,bellman,21.000000,2,0.000000
quito,1,6,0.353300,0.962230,bellman,90.000000,8,0.000000
quito,1,7,0.353300,0.963460,bellman,376.000000,4,0.000000
quito,2,3,0.370420,0.916180,bellman,1.000000,0,0.000000
quito,2,4,0.370420,0.916180,bellman,4.000000,5,0.000000
quito,2,5,0.370420,0.934090,bellman,21.000000,2,0.000000
quito,2,6,0.370420,0.934090,bellman,90.000000,6,0.000000
quito,2,7,0.370420,0.935240,bellman,375.000000,4,0.000000
