hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
athens,0,1,0.001630,0.500140,convex,0.000000,0,0.000000
athens,0,2,0.001630,0.989730,convex,0.000000,1,0.000000
athens,0,3,0.001630,0.989820,convex,0.000000,2,0.000000
athens,1,1,0.000740,0.500270,convex,0.000000,0,0.000000
athens,1,2,0.000740,0.975700,convex,0.000000,3,0.000000
athens,1,3,0.000740,0.975710,convex,0.000000,4,0.000000
auckland,0,1,0.001390,0.500060,convex,0.000000,5,0.000000
auckland,0,2,0.001390,0.994400,convex,0.000000,1,0.000000
auckland,0,3,0.001390,0.994450,convex,0.000000,2,0.000000
auckland,1,1,0.001780,0.500060,convex,0.000000,0,0.000000
auckland,1,2,0.001780,0.980660,convex,0.000000,1,0.000000
auckland,1,3,0.001780,0.980730,convex,0.000000,6,0.000000
essex,0,1,0.001720,0.500360,convex,0.000000,7,0.000000
essex,0,2,0.001720,0.968290,convex,0.000000,8,0.000000
essex,0,3,0.001720,0.968820,convex,0.000000,9,0.000000
essex,1,1,0.001750,0.500490,convex,0.000000,10,0.000000
essex,1,2,0.001750,0.943280,convex,0.000000,8,0.000000
essex,1,3,0.001750,0.943790,convex,0.000000,11,0.000000
kyiv,0,1,0.004750,0.500050,convex,0.000000,5,0.000000
kyiv,0,2,0.004750,0.998170,convex,0.000000,1,0.000000
kyiv,0,3,0.004750,0.998230,convex,0.000000,12,0.000000
kyiv,1,1,0.003740,0.500060,convex,0.000000,5,0.000000
kyiv,1,2,0.003740,0.503240,convex,0.000000,1,0.000000
kyiv,1,3,0.003740,0.503240,convex,0.000000,13,0.000000
prague,0,1,0.001560,0.500030,convex,0.000000,5,0.000000
prague,0,2,0.001560,0.992700,convex,0.000000,14,0.000000
prague,0,3,0.001560,0.992700,convex,0.000000,13,0.000000
prague,1,1,0.002890,0.500340,convex,0.000000,15,0.000000
prague,1,2,0.002890,0.896920,convex,0.000000,16,0.000000
prague,1,3,0.002890,0.897070,convex,0.000000,17,0.000000
perfect_hardware,0,1,0.000430,0.500000,convex,0.000000,18,0.000000
perfect_hardware,0,2,0.000430,1.000000,convex,0.000000,14,0.000000
perfect_hardware,0,3,0.000430,1.000000,convex,0.000000,19,0.000000
