hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,1,7.252330,0.500500,bellman,0.000000,0,0.000000
algiers,0,2,7.252330,1.000500,bellman,0.000000,1,0.000000
algiers,0,3,7.252330,1.001500,bellman,0.000000,2,0.000000
algiers,1,1,9.280320,0.500500,bellman,0.000000,0,0.000000
algiers,1,2,9.280320,1.002500,bellman,0.000000,1,0.000000
algiers,1,3,9.280320,1.004510,bellman,0.000000,3,0.000000
algiers,2,1,12.630280,0.500500,bellman,0.000000,0,0.000000
algiers,2,2,12.630280,1.000500,bellman,0.000000,1,0.000000
algiers,2,3,12.630280,1.001500,bellman,0.000000,2,0.000000
algiers,3,1,11.689450,0.500500,bellman,0.000000,0,0.000000
algiers,3,2,11.689450,1.002500,bellman,0.000000,1,0.000000
algiers,3,3,11.689450,1.004510,bellman,0.000000,3,0.000000
almaden,0,1,7.320540,0.500000,bellman,0.000000,4,0.000000
almaden,0,2,7.320540,1.000000,bellman,0.000000,1,0.000000
almaden,0,3,7.320540,1.000000,bellman,0.000000,3,0.000000
almaden,1,1,6.716110,0.500000,bellman,0.000000,4,0.000000
almaden,1,2,6.716110,1.000500,bellman,0.000000,1,0.000000
almaden,1,3,6.716110,1.000500,bellman,1.000000,3,0.000000
almaden,2,1,7.293980,0.500000,bellman,0.000000,4,0.000000
almaden,2,2,7.293980,1.000000,bellman,0.000000,1,0.000000
almaden,2,3,7.293980,1.000000,bellman,0.000000,3,0.000000
almaden,3,1,6.832250,0.500000,bellman,0.000000,4,0.000000
almaden,3,2,6.832250,1.000500,bellman,0.000000,1,0.000000
almaden,3,3,6.832250,1.000500,bellman,1.000000,3,0.000000
geneva,0,1,10.407230,0.500000,bellman,0.000000,4,0.000000
geneva,0,2,10.407230,0.998000,bellman,0.000000,1,0.000000
geneva,0,3,10.407230,0.998000,bellman,0.000000,3,0.000000
geneva,1,1,9.724040,0.500500,bellman,0.000000,0,0.000000
geneva,1,2,9.724040,0.999000,bellman,0.000000,1,0.000000
geneva,1,3,9.724040,1.000000,bellman,1.000000,2,0.000000
geneva,2,1,9.974990,0.500000,bellman,0.000000,4,0.000000
geneva,2,2,9.974990,0.998000,bellman,0.000000,1,0.000000
geneva,2,3,9.974990,0.998000,bellman,0.000000,3,0.000000
kolkata,0,1,12.136570,0.500500,bellman,0.000000,0,0.000000
kolkata,0,2,12.136570,1.001000,bellman,0.000000,1,0.000000
kolkata,0,3,12.136570,1.002000,bellman,0.000000,2,0.000000
kolkata,1,1,12.149160,0.500000,bellman,0.000000,4,0.000000
kolkata,1,2,12.149160,0.999500,bellman,0.000000,1,0.000000
kolkata,1,3,12.149160,1.000000,bellman,0.000000,2,0.000000
kolkata,2,1,8.899280,0.500500,bellman,0.000000,0,0.000000
kolkata,2,2,8.899280,1.001000,bellman,0.000000,1,0.000000
kolkata,2,3,8.899280,1.002000,bellman,0.000000,2,0.000000
lima,0,1,7.006410,0.500500,bellman,0.000000,4,0.000000
lima,0,2,7.006410,1.000000,bellman,0.000000,1,0.000000
lima,0,3,7.006410,1.001000,bellman,0.000000,5,0.000000
lima,1,1,7.108330,0.500000,bellman,0.000000,4,0.000000
lima,1,2,7.108330,0.998000,bellman,0.000000,1,0.000000
lima,1,3,7.108330,0.998000,bellman,0.000000,5,0.000000
manhattan,0,1,19.704550,0.500000,bellman,0.000000,4,0.000000
manhattan,0,2,19.704550,0.998500,bellman,0.000000,1,0.000000
manhattan,0,3,19.704550,0.999500,bellman,0.000000,2,0.000000
manhattan,1,1,18.188630,0.500500,bellman,0.000000,0,0.000000
manhattan,1,2,18.188630,1.002500,bellman,0.000000,1,0.000000
manhattan,1,3,18.188630,1.004510,bellman,0.000000,3,0.000000
manhattan,2,1,18.934080,0.500000,bellman,0.000000,4,0.000000
manhattan,2,2,18.934080,0.998500,bellman,0.000000,1,0.000000
manhattan,2,3,18.934080,0.999500,bellman,0.000000,2,0.000000
manhattan,3,1,17.798610,0.500500,bellman,0.000000,0,0.000000
manhattan,3,2,17.798610,1.002500,bellman,0.000000,1,0.000000
manhattan,3,3,17.798610,1.004510,bellman,0.000000,3,0.000000
nairobi,0,1,7.477890,0.500500,bellman,0.000000,4,0.000000
nairobi,0,2,7.477890,0.999500,bellman,0.000000,1,0.000000
nairobi,0,3,7.477890,1.000500,bellman,0.000000,5,0.000000
nairobi,1,1,7.174680,0.500000,bellman,0.000000,4,0.000000
nairobi,1,2,7.174680,1.000000,bellman,0.000000,1,0.000000
nairobi,1,3,7.174680,1.000000,bellman,0.000000,3,0.000000
quito,0,1,7.019960,0.500000,bellman,0.000000,4,0.000000
quito,0,2,7.019960,0.996500,bellman,0.000000,1,0.000000
quito,0,3,7.019960,0.996500,bellman,0.000000,5,0.000000
valencia,0,1,6.970870,0.500000,bellman,0.000000,4,0.000000
valencia,0,2,6.970870,0.997500,bellman,0.000000,1,0.000000
valencia,0,3,6.970870,0.997500,bellman,0.000000,5,0.000000
valencia,1,1,7.067830,0.500000,bellman,0.000000,4,0.000000
valencia,1,2,7.067830,0.998500,bellman,0.000000,1,0.000000
valencia,1,3,7.067830,0.998500,bellman,0.000000,3,0.000000
