hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
auckland,0,3,0.601740,0.984030,bellman,1.000000,0,0.000000
auckland,0,4,0.601740,0.984030,bellman,4.000000,1,0.000000
auckland,0,5,0.601740,0.989320,bellman,20.000000,2,0.000000
auckland,0,6,0.601740,0.989320,bellman,88.000000,3,0.000000
auckland,0,7,0.601740,0.989410,bellman,367.000000,4,0.000000
auckland,1,3,0.850000,0.960690,bellman,1.000000,0,0.000000
auckland,1,4,0.850000,0.960690,bellman,4.000000,5,0.000000
auckland,1,5,0.850000,0.978040,bellman,20.000000,2,0.000000
auckland,1,6,0.850000,0.978040,bellman,88.000000,6,0.000000
auckland,1,7,0.850000,0.979020,bellman,371.000000,4,0.000000
essex,0,3,0.403870,0.934740,bellman,1.000000,0,0.000000
essex,0,4,0.403870,0.934740,bellman,4.000000,5,0.000000
essex,0,5,0.403870,0.965480,bellman,21.000000,2,0.000000
essex,0,6,0.403870,0.965480,bellman,89.000000,6,0.000000
essex,0,7,0.403870,0.968740,bellman,373.000000,4,0.000000
essex,1,3,0.370690,0.951240,bellman,1.000000,0,0.000000
essex,1,4,0.370690,0.951250,bellman,4.000000,5,0.000000
essex,1,5,0.370690,0.978100,bellman,21.000000,2,0.000000
essex,1,6,0.370690,0.978100,bellman,90.000000,6,0.000000
essex,1,7,0.370690,0.980500,bellman,372.000000,4,0.000000
essex,2,3,0.369760,0.940540,bellman,1.000000,0,0.000000
essex,2,4,0.369760,0.940540,bellman,4.000000,5,0.000000
essex,2,5,0.369760,0.966760,bellman,21.000000,2,0.000000
essex,2,6,0.369760,0.966760,bellman,88.000000,6,0.000000
essex,2,7,0.369760,0.969100,bellman,368.000000,4,0.000000
