hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,3,0.117500,0.500000,bellman,2.000000,0,0.000000
algiers,0,4,0.117500,0.975450,bellman,9.000000,1,0.000000
algiers,0,5,0.117500,0.975450,bellman,45.000000,2,0.000000
algiers,0,6,0.117500,0.980000,bellman,200.000000,3,0.000000
algiers,0,7,0.117500,0.980000,bellman,870.000000,4,0.000000
algiers,1,3,0.191470,0.500000,bellman,2.000000,5,0.000000
algiers,1,4,0.191470,0.928570,bellman,9.000000,1,0.000000
algiers,1,5,0.191470,0.928570,bellman,45.000000,6,0.000000
algiers,1,6,0.191470,0.964070,bellman,200.000000,3,0.000000
algiers,1,7,0.191470,0.964070,bellman,870.000000,7,0.000000
nairobi,0,3,0.099870,0.500000,bellman,2.000000,8,0.000000
nairobi,0,4,0.099870,0.971130,bellman,9.000000,1,0.000000
nairobi,0,5,0.099870,0.971130,bellman,45.000000,6,0.000000
nairobi,0,6,0.099870,0.989510,bellman,201.000000,3,0.000000
nairobi,0,7,0.099870,0.989510,bellman,870.000000,7,0.000000
nairobi,1,3,0.093700,0.500000,bellman,2.000000,0,0.000000
nairobi,1,4,0.093700,0.969990,bellman,9.000000,1,0.000000
nairobi,1,5,0.093700,0.969990,bellman,45.000000,2,0.000000
nairobi,1,6,0.093700,0.988330,bellman,201.000000,3,0.000000
nairobi,1,7,0.093700,0.988330,bellman,870.000000,4,0.000000
nairobi,2,3,0.108490,0.500000,bellman,2.000000,9,0.000000
nairobi,2,4,0.108490,0.965300,bellman,9.000000,1,0.000000
nairobi,2,5,0.108490,0.965300,bellman,45.000000,2,0.000000
nairobi,2,6,0.108490,0.985580,bellman,201.000000,3,0.000000
nairobi,2,7,0.108490,0.985580,bellman,870.000000,4,0.000000
nairobi,3,3,0.117540,0.500000,bellman,2.000000,8,0.000000
nairobi,3,4,0.117540,0.966070,bellman,9.000000,1,0.000000
nairobi,3,5,0.117540,0.966070,bellman,45.000000,6,0.000000
nairobi,3,6,0.117540,0.986570,bellman,201.000000,3,0.000000
nairobi,3,7,0.117540,0.986570,bellman,870.000000,7,0.000000
nairobi,4,3,0.116650,0.500000,bellman,2.000000,8,0.000000
nairobi,4,4,0.116650,0.962630,bellman,9.000000,1,0.000000
nairobi,4,5,0.116650,0.962630,bellman,44.000000,6,0.000000
nairobi,4,6,0.116650,0.982980,bellman,200.000000,3,0.000000
nairobi,4,7,0.116650,0.982980,bellman,869.000000,7,0.000000
