hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
belem,0,1,0.001860,0.500080,convex,0.000000,0,0.000000
belem,0,2,0.001860,0.979220,convex,0.000000,1,0.000000
belem,0,3,0.001860,0.979310,convex,0.000000,2,0.000000
belem,1,1,0.001470,0.500100,convex,0.000000,0,0.000000
belem,1,2,0.001470,0.958550,convex,0.000000,3,0.000000
belem,1,3,0.001470,0.958580,convex,0.000000,4,0.000000
brooklyn,0,1,0.002690,0.500140,convex,0.000000,0,0.000000
brooklyn,0,2,0.002690,0.987430,convex,0.000000,3,0.000000
brooklyn,0,3,0.002690,0.987470,convex,0.000000,5,0.000000
brooklyn,1,1,0.003500,0.500410,convex,0.000000,6,0.000000
brooklyn,1,2,0.003500,0.909550,convex,0.000000,7,0.000000
brooklyn,1,3,0.003500,0.911440,convex,0.000000,8,0.000000
fez,0,1,0.001070,0.500030,convex,0.000000,0,0.000000
fez,0,2,0.001070,0.998390,convex,0.000000,1,0.000000
fez,0,3,0.001070,0.998460,convex,0.000000,9,0.000000
fez,1,1,0.003310,0.500040,convex,0.000000,10,0.000000
fez,1,2,0.003310,0.894040,convex,0.000000,3,0.000000
fez,1,3,0.003310,0.894050,convex,0.000000,11,0.000000
guadalupe,0,1,0.002470,0.500100,convex,0.000000,0,0.000000
guadalupe,0,2,0.002470,0.989330,convex,0.000000,3,0.000000
guadalupe,0,3,0.002470,0.989370,convex,0.000000,12,0.000000
guadalupe,1,1,0.002000,0.500180,convex,0.000000,0,0.000000
guadalupe,1,2,0.002000,0.939380,convex,0.000000,1,0.000000
guadalupe,1,3,0.002000,0.939460,convex,0.000000,13,0.000000
london,0,1,0.001750,0.500350,convex,0.000000,14,0.000000
london,0,2,0.001750,0.982990,convex,0.000000,15,0.000000
london,0,3,0.001750,0.983170,convex,0.000000,16,0.000000
london,1,1,0.000790,0.500260,convex,0.000000,0,0.000000
london,1,2,0.000790,0.835030,convex,0.000000,1,0.000000
london,1,3,0.000790,0.835080,convex,0.000000,17,0.000000
mumbai,0,1,0.001870,0.500090,convex,0.000000,0,0.000000
mumbai,0,2,0.001870,0.986940,convex,0.000000,3,0.000000
mumbai,0,3,0.001870,0.986970,convex,0.000000,18,0.000000
mumbai,1,1,0.002360,0.500080,convex,0.000000,0,0.000000
mumbai,1,2,0.002360,0.898750,convex,0.000000,1,0.000000
mumbai,1,3,0.002360,0.898790,convex,0.000000,17,0.000000
