hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
burlington,0,3,0.112080,0.500000,bellman,2.000000,0,0.000000
burlington,0,4,0.112080,0.932280,bellman,11.000000,1,0.000000
burlington,0,5,0.112080,0.932280,bellman,51.000000,2,0.000000
burlington,0,6,0.112080,0.972180,bellman,226.000000,3,0.000000
burlington,0,7,0.112080,0.972180,bellman,982.000000,4,0.000000
burlington,1,3,0.114250,0.500000,bellman,2.000000,5,0.000000
burlington,1,4,0.114250,0.922070,bellman,11.000000,1,0.000000
burlington,1,5,0.114250,0.922070,bellman,50.000000,2,0.000000
burlington,1,6,0.114250,0.961030,bellman,224.000000,3,0.000000
burlington,1,7,0.114250,0.961030,bellman,976.000000,4,0.000000
burlington,2,3,0.118830,0.500000,bellman,2.000000,6,0.000000
burlington,2,4,0.118830,0.947590,bellman,11.000000,1,0.000000
burlington,2,5,0.118830,0.947590,bellman,50.000000,7,0.000000
burlington,2,6,0.118830,0.975320,bellman,224.000000,3,0.000000
burlington,2,7,0.118830,0.975320,bellman,978.000000,8,0.000000
poughkeepsie,0,3,0.164300,0.500000,bellman,2.000000,9,0.000000
poughkeepsie,0,4,0.164300,0.770470,bellman,11.000000,1,0.000000
poughkeepsie,0,5,0.164300,0.770470,bellman,50.000000,7,0.000000
poughkeepsie,0,6,0.164300,0.847870,bellman,223.000000,3,0.000000
poughkeepsie,0,7,0.164300,0.847870,bellman,972.000000,8,0.000000
poughkeepsie,1,3,0.162100,0.500000,bellman,2.000000,0,0.000000
poughkeepsie,1,4,0.162100,0.764260,bellman,11.000000,1,0.000000
poughkeepsie,1,5,0.162100,0.764260,bellman,50.000000,2,0.000000
poughkeepsie,1,6,0.162100,0.839870,bellman,222.000000,3,0.000000
poughkeepsie,1,7,0.162100,0.839880,bellman,964.000000,4,0.000000
poughkeepsie,2,3,0.203780,0.500000,bellman,2.000000,9,0.000000
poughkeepsie,2,4,0.203780,0.955340,bellman,10.000000,1,0.000000
poughkeepsie,2,5,0.203780,0.955340,bellman,48.000000,7,0.000000
poughkeepsie,2,6,0.203780,0.974070,bellman,216.000000,3,0.000000
poughkeepsie,2,7,0.203780,0.974070,bellman,944.000000,8,0.000000
