hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
geneva,0,8,0.001570,0.990040,bellman,29.000000,0,0.000000
geneva,0,9,0.001570,0.990190,bellman,90.000000,1,0.000000
geneva,1,8,0.001610,0.999990,bellman,29.000000,2,0.000000
geneva,1,9,0.001610,1.000000,bellman,89.000000,1,0.000000
lima,0,8,0.001110,0.999990,bellman,29.000000,3,0.000000
lima,0,9,0.001110,1.000000,bellman,90.000000,1,0.000000
lima,1,8,0.001160,0.999500,bellman,29.000000,3,0.000000
lima,1,9,0.001160,0.999650,bellman,90.000000,1,0.000000
makarresh,0,8,0.003770,1.000000,bellman,29.000000,2,0.000000
makarresh,0,9,0.003770,1.000000,bellman,90.000000,4,0.000000
makarresh,1,8,0.004510,0.556280,bellman,29.000000,0,0.000000
makarresh,1,9,0.004510,0.556570,bellman,89.000000,5,0.000000
