hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
cambridge,0,7,8.568960,0.938320,bellman,2501.000000,0,0.000000
cambridge,1,7,9.031940,0.911430,bellman,2514.000000,0,0.000000
cambridge,2,7,9.370410,0.515960,bellman,2468.000000,1,0.000000
cambridge,3,7,9.055300,0.502000,bellman,2373.000000,2,0.000000
jakarta,0,7,4.729760,0.981580,bellman,2330.000000,3,0.000000
jakarta,1,7,4.715970,0.980050,bellman,2395.000000,3,0.000000
jakarta,2,7,5.272200,0.983110,bellman,2349.000000,3,0.000000
jakarta,3,7,5.117030,0.984580,bellman,2323.000000,3,0.000000
jakarta,4,7,5.340510,0.986610,bellman,2398.000000,3,0.000000
jakarta,5,7,5.551870,0.981820,bellman,2378.000000,0,0.000000
yorktown,0,7,4.354430,0.955880,bellman,2261.000000,3,0.000000
yorktown,1,7,4.348550,0.954360,bellman,2347.000000,3,0.000000
yorktown,2,7,4.521360,0.954280,bellman,2419.000000,3,0.000000
yorktown,3,7,4.505520,0.957400,bellman,2445.000000,3,0.000000
yorktown,4,7,4.769280,0.942550,bellman,2430.000000,3,0.000000
yorktown,5,7,4.956100,0.965030,bellman,2454.000000,0,0.000000
yorktown,6,7,4.923620,0.961360,bellman,2463.000000,0,0.000000
yorktown,7,7,4.928380,0.950240,bellman,2451.000000,3,0.000000
