hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
manila,0,7,4.645510,0.974130,bellman,2500.000000,0,0.000000
manila,1,7,4.962650,0.978550,bellman,2514.000000,0,0.000000
manila,2,7,5.081160,0.972850,bellman,2468.000000,0,0.000000
manila,3,7,5.005970,0.974850,bellman,2372.000000,0,0.000000
manila,4,7,5.049450,0.979660,bellman,2330.000000,0,0.000000
manila,5,7,4.905320,0.984090,bellman,2373.000000,0,0.000000
montreal,0,7,7.313230,0.985090,bellman,2348.000000,1,0.000000
montreal,1,7,7.290830,0.985270,bellman,2321.000000,0,0.000000
montreal,2,7,9.549870,0.981660,bellman,2396.000000,2,0.000000
montreal,3,7,9.916980,0.982200,bellman,2377.000000,1,0.000000
