hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
cairo,0,1,0.001460,0.500090,convex,0.000000,0,0.000000
cairo,0,2,0.001460,0.994760,convex,0.000000,1,0.000000
cairo,0,3,0.001460,0.994830,convex,0.000000,2,0.000000
cairo,1,1,0.003280,0.500060,convex,0.000000,3,0.000000
cairo,1,2,0.003280,0.846710,convex,0.000000,4,0.000000
cairo,1,3,0.003280,0.848770,convex,0.000000,5,0.000000
casablanca,0,1,0.001500,0.500080,convex,0.000000,6,0.000000
casablanca,0,2,0.001500,0.984880,convex,0.000000,7,0.000000
casablanca,0,3,0.001500,0.985240,convex,0.000000,8,0.000000
casablanca,1,1,0.001470,0.500140,convex,0.000000,0,0.000000
casablanca,1,2,0.001470,0.967230,convex,0.000000,1,0.000000
casablanca,1,3,0.001470,0.967320,convex,0.000000,9,0.000000
johannesburg,0,1,0.001150,0.500520,convex,0.000000,6,0.000000
johannesburg,0,2,0.001150,0.982500,convex,0.000000,10,0.000000
johannesburg,0,3,0.001150,0.982520,convex,0.000000,11,0.000000
johannesburg,1,1,0.001750,0.500260,convex,0.000000,12,0.000000
johannesburg,1,2,0.001750,0.827300,convex,0.000000,1,0.000000
johannesburg,1,3,0.001750,0.827370,convex,0.000000,13,0.000000
kawasaki,0,1,0.002690,0.500050,convex,0.000000,0,0.000000
kawasaki,0,2,0.002690,0.996380,convex,0.000000,1,0.000000
kawasaki,0,3,0.002690,0.996480,convex,0.000000,14,0.000000
kawasaki,1,1,0.005390,0.500040,convex,0.000000,0,0.000000
kawasaki,1,2,0.005390,0.672600,convex,0.000000,1,0.000000
kawasaki,1,3,0.005390,0.672620,convex,0.000000,15,0.000000
rome,0,1,0.001940,0.500100,convex,0.000000,0,0.000000
rome,0,2,0.001940,0.978460,convex,0.000000,1,0.000000
rome,0,3,0.001940,0.978530,convex,0.000000,16,0.000000
rome,1,1,0.001200,0.500070,convex,0.000000,0,0.000000
rome,1,2,0.001200,0.969760,convex,0.000000,1,0.000000
rome,1,3,0.001200,0.969780,convex,0.000000,11,0.000000
