hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,1,0.001930,0.500050,convex,0.000000,0,0.000000
algiers,0,2,0.001930,0.995060,convex,0.000000,1,0.000000
algiers,0,3,0.001930,0.995130,convex,0.000000,2,0.000000
algiers,1,1,0.001990,0.500070,convex,0.000000,3,0.000000
algiers,1,2,0.001990,0.944040,convex,0.000000,4,0.000000
algiers,1,3,0.001990,0.944330,convex,0.000000,5,0.000000
kolkata,0,1,0.003240,0.500050,convex,0.000000,0,0.000000
kolkata,0,2,0.003240,0.995050,convex,0.000000,1,0.000000
kolkata,0,3,0.003240,0.995080,convex,0.000000,6,0.000000
kolkata,1,1,0.002430,0.500730,convex,0.000000,7,0.000000
kolkata,1,2,0.002430,0.953070,convex,0.000000,8,0.000000
kolkata,1,3,0.002430,0.953450,convex,0.000000,9,0.000000
kyoto,0,1,0.001870,0.500060,convex,0.000000,0,0.000000
kyoto,0,2,0.001870,0.995700,convex,0.000000,10,0.000000
kyoto,0,3,0.001870,0.995700,convex,0.000000,11,0.000000
kyoto,1,1,0.005110,0.500090,convex,0.000000,3,0.000000
kyoto,1,2,0.005110,0.579490,convex,0.000000,4,0.000000
kyoto,1,3,0.005110,0.579540,convex,0.000000,12,0.000000
nairobi,0,1,0.001230,0.500070,convex,0.000000,13,0.000000
nairobi,0,2,0.001230,0.981340,convex,0.000000,14,0.000000
nairobi,0,3,0.001230,0.981520,convex,0.000000,15,0.000000
nairobi,1,1,0.000780,0.500100,convex,0.000000,0,0.000000
nairobi,1,2,0.000780,0.942000,convex,0.000000,16,0.000000
nairobi,1,3,0.000780,0.942010,convex,0.000000,11,0.000000
quito,0,1,0.001650,0.500150,convex,0.000000,17,0.000000
quito,0,2,0.001650,0.976010,convex,0.000000,18,0.000000
quito,0,3,0.001650,0.977010,convex,0.000000,19,0.000000
quito,1,1,0.001620,0.500300,convex,0.000000,20,0.000000
quito,1,2,0.001620,0.888460,convex,0.000000,4,0.000000
quito,1,3,0.001620,0.888740,convex,0.000000,21,0.000000
