hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
athens,0,8,0.001010,1.000000,bellman,26.000000,0,0.000000
athens,0,9,0.001010,1.000000,bellman,78.000000,1,0.000000
athens,1,8,0.001010,0.999960,bellman,26.000000,2,0.000000
athens,1,9,0.001010,0.999990,bellman,79.000000,1,0.000000
prague,0,8,0.001430,0.996570,bellman,26.000000,3,0.000000
prague,0,9,0.001430,0.996920,bellman,78.000000,1,0.000000
prague,1,8,0.001800,1.000000,bellman,26.000000,0,0.000000
prague,1,9,0.001800,1.000000,bellman,79.000000,1,0.000000
perfect_hardware,0,8,0.000460,1.000000,bellman,1.000000,4,0.000000
perfect_hardware,0,9,0.000460,1.000000,bellman,2.000000,5,0.000000
