hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
brisbane,0,1,0.003340,0.500070,convex,0.000000,0,0.000000
brisbane,0,2,0.003340,0.994380,convex,0.000000,1,0.000000
brisbane,0,3,0.003340,0.994390,convex,0.000000,2,0.000000
brisbane,1,1,0.006940,0.500150,convex,0.000000,3,0.000000
brisbane,1,2,0.006940,0.687270,convex,0.000000,4,0.000000
brisbane,1,3,0.006940,0.723940,convex,0.000000,5,0.000000
perth,0,1,0.001870,0.500060,convex,0.000000,6,0.000000
perth,0,2,0.001870,0.980210,convex,0.000000,7,0.000000
perth,0,3,0.001870,0.980360,convex,0.000000,8,0.000000
perth,1,1,0.001800,0.500100,convex,0.000000,6,0.000000
perth,1,2,0.001800,0.956560,convex,0.000000,7,0.000000
perth,1,3,0.001800,0.956740,convex,0.000000,9,0.000000
santiago,0,1,0.001060,0.500070,convex,0.000000,0,0.000000
santiago,0,2,0.001060,0.990370,convex,0.000000,10,0.000000
santiago,0,3,0.001060,0.990380,convex,0.000000,11,0.000000
santiago,1,1,0.001000,0.500080,convex,0.000000,0,0.000000
santiago,1,2,0.001000,0.981920,convex,0.000000,10,0.000000
santiago,1,3,0.001000,0.981960,convex,0.000000,12,0.000000
singapore,0,1,0.002630,0.500200,convex,0.000000,13,0.000000
singapore,0,2,0.002630,0.982660,convex,0.000000,7,0.000000
singapore,0,3,0.002630,0.982840,convex,0.000000,14,0.000000
singapore,1,1,0.002220,0.500230,convex,0.000000,15,0.000000
singapore,1,2,0.002220,0.911550,convex,0.000000,16,0.000000
singapore,1,3,0.002220,0.911810,convex,0.000000,17,0.000000
sydney,0,1,0.002330,0.500070,convex,0.000000,0,0.000000
sydney,0,2,0.002330,0.990630,convex,0.000000,10,0.000000
sydney,0,3,0.002330,0.990670,convex,0.000000,17,0.000000
sydney,1,1,0.001130,0.500090,convex,0.000000,0,0.000000
sydney,1,2,0.001130,0.881600,convex,0.000000,10,0.000000
sydney,1,3,0.001130,0.881620,convex,0.000000,2,0.000000
