hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
hanoi,0,8,0.001750,1.000000,bellman,29.000000,0,0.000000
hanoi,0,9,0.001750,1.000000,bellman,89.000000,1,0.000000
hanoi,1,8,0.001730,0.998470,bellman,29.000000,2,0.000000
hanoi,1,9,0.001730,0.998560,bellman,89.000000,1,0.000000
ourense,0,8,0.001020,0.999990,bellman,29.000000,0,0.000000
ourense,0,9,0.001020,1.000000,bellman,89.000000,1,0.000000
ourense,1,8,0.001250,0.999610,bellman,29.000000,3,0.000000
ourense,1,9,0.001250,0.999720,bellman,89.000000,1,0.000000
washington,0,8,0.004590,0.842350,bellman,29.000000,2,0.000000
washington,0,9,0.004590,0.842430,bellman,89.000000,4,0.000000
washington,1,8,0.005070,1.000000,bellman,29.000000,0,0.000000
washington,1,9,0.005070,1.000000,bellman,89.000000,5,0.000000
