hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,2,0.000920,0.995090,bellman,0.000000,0,0.000000
algiers,0,3,0.000920,0.995090,bellman,0.000000,1,0.000000
algiers,0,4,0.000920,0.999820,bellman,0.000000,2,0.000000
algiers,0,5,0.000920,0.999930,bellman,0.000000,3,0.000000
algiers,0,6,0.000920,0.999990,bellman,1.000000,4,0.000000
algiers,0,7,0.000920,1.000000,bellman,5.000000,5,0.000000
algiers,1,2,0.001500,0.944180,bellman,0.000000,0,0.000000
algiers,1,3,0.001500,0.944180,bellman,0.000000,1,0.000000
algiers,1,4,0.001500,0.990670,bellman,0.000000,2,0.000000
algiers,1,5,0.001500,0.991050,bellman,0.000000,3,0.000000
algiers,1,6,0.001500,0.997970,bellman,1.000000,6,0.000000
algiers,1,7,0.001500,0.998400,bellman,5.000000,5,0.000000
almaden,0,2,0.000950,0.984560,bellman,0.000000,0,0.000000
almaden,0,3,0.000950,0.984560,bellman,0.000000,1,0.000000
almaden,0,4,0.000950,0.998880,bellman,0.000000,2,0.000000
almaden,0,5,0.000950,0.999310,bellman,0.000000,3,0.000000
almaden,0,6,0.000950,0.999830,bellman,1.000000,4,0.000000
almaden,0,7,0.000950,0.999960,bellman,5.000000,5,0.000000
almaden,1,2,0.001010,0.771980,bellman,0.000000,0,0.000000
almaden,1,3,0.001010,0.771980,bellman,0.000000,1,0.000000
almaden,1,4,0.001010,0.867330,bellman,0.000000,2,0.000000
almaden,1,5,0.001010,0.868210,bellman,0.000000,3,0.000000
almaden,1,6,0.001010,0.917470,bellman,1.000000,6,0.000000
almaden,1,7,0.001010,0.918720,bellman,5.000000,5,0.000000
athens,0,2,0.000800,0.989710,bellman,0.000000,0,0.000000
athens,0,3,0.000800,0.989710,bellman,0.000000,1,0.000000
athens,0,4,0.000800,0.999510,bellman,0.000000,2,0.000000
athens,0,5,0.000800,0.999690,bellman,0.000000,3,0.000000
athens,0,6,0.000800,0.999930,bellman,1.000000,4,0.000000
athens,0,7,0.000800,0.999990,bellman,5.000000,5,0.000000
athens,1,2,0.000850,0.975550,bellman,0.000000,0,0.000000
athens,1,3,0.000850,0.975550,bellman,0.000000,1,0.000000
athens,1,4,0.000850,0.998100,bellman,0.000000,2,0.000000
athens,1,5,0.000850,0.998240,bellman,0.000000,3,0.000000
athens,1,6,0.000850,0.999710,bellman,1.000000,6,0.000000
athens,1,7,0.000850,0.999860,bellman,5.000000,5,0.000000
auckland,0,2,0.001120,0.994370,bellman,0.000000,0,0.000000
auckland,0,3,0.001120,0.994370,bellman,0.000000,1,0.000000
auckland,0,4,0.001120,0.999780,bellman,0.000000,2,0.000000
auckland,0,5,0.001120,0.999910,bellman,0.000000,3,0.000000
auckland,0,6,0.001120,0.999980,bellman,1.000000,4,0.000000
auckland,0,7,0.001120,1.000000,bellman,5.000000,5,0.000000
auckland,1,2,0.001480,0.980590,bellman,0.000000,0,0.000000
auckland,1,3,0.001480,0.980590,bellman,0.000000,1,0.000000
auckland,1,4,0.001480,0.998690,bellman,0.000000,2,0.000000
auckland,1,5,0.001480,0.998890,bellman,0.000000,3,0.000000
auckland,1,6,0.001480,0.999740,bellman,1.000000,4,0.000000
auckland,1,7,0.001480,0.999930,bellman,5.000000,5,0.000000
belem,0,2,0.000840,0.958490,bellman,0.000000,0,0.000000
belem,0,3,0.000840,0.958490,bellman,0.000000,1,0.000000
belem,0,4,0.000840,0.994890,bellman,0.000000,2,0.000000
belem,0,5,0.000840,0.994980,bellman,0.000000,3,0.000000
belem,0,6,0.000840,0.999220,bellman,1.000000,6,0.000000
belem,0,7,0.000840,0.999330,bellman,5.000000,5,0.000000
belem,1,2,0.000970,0.979240,bellman,0.000000,0,0.000000
belem,1,3,0.000970,0.979240,bellman,0.000000,1,0.000000
belem,1,4,0.000970,0.998580,bellman,0.000000,2,0.000000
belem,1,5,0.000970,0.998730,bellman,0.000000,3,0.000000
belem,1,6,0.000970,0.999750,bellman,1.000000,6,0.000000
belem,1,7,0.000970,0.999910,bellman,5.000000,5,0.000000
boeblingen,0,2,0.001260,0.986560,bellman,0.000000,0,0.000000
boeblingen,0,3,0.001260,0.986560,bellman,0.000000,1,0.000000
boeblingen,0,4,0.001260,0.999230,bellman,0.000000,2,0.000000
boeblingen,0,5,0.001260,0.999470,bellman,0.000000,3,0.000000
boeblingen,0,6,0.001260,0.999880,bellman,1.000000,4,0.000000
boeblingen,0,7,0.001260,0.999970,bellman,5.000000,5,0.000000
boeblingen,1,2,0.001400,0.806800,bellman,0.000000,0,0.000000
boeblingen,1,3,0.001400,0.806800,bellman,0.000000,1,0.000000
boeblingen,1,4,0.001400,0.902250,bellman,0.000000,2,0.000000
boeblingen,1,5,0.001400,0.902600,bellman,0.000000,3,0.000000
boeblingen,1,6,0.001400,0.946800,bellman,1.000000,6,0.000000
boeblingen,1,7,0.001400,0.947280,bellman,5.000000,5,0.000000
bogota,0,2,0.000880,0.972800,bellman,0.000000,0,0.000000
bogota,0,3,0.000880,0.972800,bellman,0.000000,1,0.000000
bogota,0,4,0.000880,0.997740,bellman,0.000000,2,0.000000
