hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
oslo,0,7,4.602770,0.983060,bellman,2491.000000,0,0.000000
oslo,1,7,5.046410,0.981560,bellman,2507.000000,1,0.000000
oslo,2,7,5.461440,0.982590,bellman,2463.000000,1,0.000000
oslo,3,7,5.361980,0.984010,bellman,2368.000000,1,0.000000
oslo,4,7,5.335800,0.983640,bellman,2326.000000,0,0.000000
oslo,5,7,5.348550,0.981800,bellman,2368.000000,1,0.000000
paris,0,7,5.818020,0.969320,bellman,2341.000000,0,0.000000
paris,1,7,5.765350,0.972860,bellman,2314.000000,1,0.000000
paris,2,7,8.969700,0.971330,bellman,2387.000000,1,0.000000
paris,3,7,8.842720,0.971030,bellman,2377.000000,1,0.000000
