hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
lagos,0,7,6.115240,0.967530,bellman,2652.000000,0,0.000000
lagos,1,7,5.899830,0.954470,bellman,2658.000000,0,0.000000
lagos,2,7,5.550410,0.954690,bellman,2656.000000,0,0.000000
lagos,3,7,5.542000,0.966280,bellman,2658.000000,0,0.000000
lagos,4,7,4.831610,0.979550,bellman,2657.000000,0,0.000000
lagos,5,7,5.092860,0.978670,bellman,2657.000000,0,0.000000
toronto,0,7,10.969900,0.978390,bellman,2657.000000,1,0.000000
toronto,1,7,10.876500,0.955550,bellman,2657.000000,0,0.000000
toronto,2,7,8.719580,0.955900,bellman,2657.000000,0,0.000000
toronto,3,7,8.743330,0.958670,bellman,2653.000000,1,0.000000
