hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
almaden,0,7,6.042930,0.939020,bellman,2494.000000,0,0.000000
almaden,1,7,5.764830,0.924080,bellman,2509.000000,1,0.000000
almaden,2,7,6.655050,0.965890,bellman,2467.000000,1,0.000000
almaden,3,7,6.531810,0.971130,bellman,2369.000000,1,0.000000
manhattan,0,7,17.212200,0.500930,bellman,2327.000000,2,0.000000
manhattan,1,7,16.680290,0.500930,bellman,2367.000000,2,0.000000
manhattan,2,7,17.545250,0.971700,bellman,2346.000000,1,0.000000
manhattan,3,7,17.310110,0.972700,bellman,2318.000000,1,0.000000
valencia,0,7,4.709600,0.980200,bellman,2392.000000,0,0.000000
valencia,1,7,5.043250,0.978070,bellman,2374.000000,0,0.000000
valencia,2,7,4.856300,0.974560,bellman,2256.000000,0,0.000000
valencia,3,7,4.854700,0.976770,bellman,2342.000000,0,0.000000
