hardware,embedding_index,algorithm_index,probability,method
guadalupe,0,7,0.999660,bellman
guadalupe,1,7,0.989420,bellman
hanoi,0,7,0.999910,bellman
hanoi,1,7,0.981720,bellman
jakarta,0,7,0.999230,bellman
jakarta,1,7,0.991080,bellman
johannesburg,0,7,0.999030,bellman
johannesburg,1,7,0.920510,bellman
kawasaki,0,7,0.999970,bellman
kawasaki,1,7,0.713840,bellman
kolkata,0,7,0.999930,bellman
kolkata,1,7,0.993610,bellman
kyiv,0,7,1.000000,bellman
kyiv,1,7,0.816460,bellman
kyoto,0,7,0.999940,bellman
kyoto,1,7,0.618190,bellman
lagos,0,7,0.999160,bellman
lagos,1,7,0.554190,bellman
lima,0,7,0.999180,bellman
lima,1,7,0.990400,bellman
london,0,7,0.999150,bellman
london,1,7,0.927170,bellman
makarresh,0,7,0.999990,bellman
makarresh,1,7,0.000000,bellman
melbourne,0,7,0.997910,bellman
melbourne,1,7,0.908220,bellman
manhattan,0,7,0.999880,bellman
manhattan,1,7,0.642590,bellman
manila,0,7,0.999380,bellman
manila,1,7,0.973810,bellman
montreal,0,7,0.999850,bellman
montreal,1,7,0.973720,bellman
mumbai,0,7,0.999490,bellman
mumbai,1,7,0.971320,bellman
nairobi,0,7,0.998990,bellman
nairobi,1,7,0.990260,bellman
osaka,0,7,0.999960,bellman
osaka,1,7,0.588640,bellman
oslo,0,7,0.999820,bellman
oslo,1,7,0.997440,bellman
ourense,0,7,0.999310,bellman
ourense,1,7,0.991350,bellman
paris,0,7,0.999850,bellman
paris,1,7,0.885050,bellman
perth,0,7,0.998860,bellman
perth,1,7,0.994550,bellman
poughkeepsie,0,7,0.998640,bellman
poughkeepsie,1,7,0.917780,bellman
prague,0,7,0.999840,bellman
prague,1,7,0.970300,bellman
quito,0,7,0.998470,bellman
quito,1,7,0.965470,bellman
rochester,0,7,0.999670,bellman
rochester,1,7,0.643790,bellman
rome,0,7,0.998630,bellman
rome,1,7,0.997310,bellman
santiago,0,7,0.999720,bellman
santiago,1,7,0.999030,bellman
singapore,0,7,0.999120,bellman
singapore,1,7,0.978010,bellman
sydney,0,7,0.999740,bellman
sydney,1,7,0.961200,bellman
torino,0,7,0.999920,bellman
torino,1,7,0.905560,bellman
toronto,0,7,0.999810,bellman
toronto,1,7,0.815110,bellman
valencia,0,7,0.998370,bellman
valencia,1,7,0.991450,bellman
vigo,0,7,0.999350,bellman
vigo,1,7,0.983880,bellman
washington,0,7,0.999970,bellman
washington,1,7,0.754600,bellman
yorktown,0,7,0.997720,bellman
yorktown,1,7,0.793070,bellman
perfect_hardware,0,7,1.000000,bellman
algiers,0,8,0.999890,bellman
algiers,1,8,0.997970,bellman
almaden,0,8,0.999520,bellman
almaden,1,8,0.917470,bellman
athens,0,8,0.999800,bellman
athens,1,8,0.999710,bellman
auckland,0,8,0.999870,bellman
auckland,1,8,0.999720,bellman
belem,0,8,0.999750,bellman
belem,1,8,0.999220,bellman
boeblingen,0,8,0.999730,bellman
boeblingen,1,8,0.946800,bellman
bogota,0,8,0.999710,bellman
bogota,1,8,0.997830,bellman
brisbane,0,8,0.999910,bellman
brisbane,1,8,0.786220,bellman
brooklyn,0,8,0.999840,bellman
brooklyn,1,8,0.991770,bellman
burlington,0,8,0.999550,bellman
burlington,1,8,0.998350,bellman
cairo,0,8,0.999870,bellman
cairo,1,8,0.970430,bellman
cambridge,0,8,0.999500,bellman
cambridge,1,8,0.699160,bellman
casablanca,0,8,0.999520,bellman
casablanca,1,8,0.999440,bellman
cusco,0,8,0.999900,bellman
cusco,1,8,0.665590,bellman
essex,0,8,0.998940,bellman
essex,1,8,0.997480,bellman
fez,0,8,0.999830,bellman
fez,1,8,0.992850,bellman
geneva,0,8,0.999630,bellman
geneva,1,8,0.977210,bellman
guadalupe,0,8,0.999860,bellman
guadalupe,1,8,0.997780,bellman
hanoi,0,8,0.999890,bellman
hanoi,1,8,0.995230,bellman
jakarta,0,8,0.999820,bellman
jakarta,1,8,0.998290,bellman
johannesburg,0,8,0.998980,bellman
johannesburg,1,8,0.960130,bellman
kawasaki,0,8,0.999910,bellman
kawasaki,1,8,0.759780,bellman
kolkata,0,8,0.999930,bellman
kolkata,1,8,0.998130,bellman
kyiv,0,8,0.999940,bellman
kyiv,1,8,0.846970,bellman
kyoto,0,8,0.999930,bellman
kyoto,1,8,0.646470,bellman
lagos,0,8,0.999810,bellman
lagos,1,8,0.567620,bellman
lima,0,8,0.999860,bellman
lima,1,8,0.997920,bellman
london,0,8,0.999530,bellman
london,1,8,0.965110,bellman
makarresh,0,8,0.999800,bellman
makarresh,1,8,0.000810,bellman
melbourne,0,8,0.999610,bellman
melbourne,1,8,0.951110,bellman
manhattan,0,8,0.999830,bellman
manhattan,1,8,0.676000,bellman
manila,0,8,0.999860,bellman
manila,1,8,0.991920,bellman
montreal,0,8,0.999920,bellman
montreal,1,8,0.992110,bellman
mumbai,0,8,0.999870,bellman
mumbai,1,8,0.991060,bellman
nairobi,0,8,0.999670,bellman
nairobi,1,8,0.998020,bellman
osaka,0,8,0.999930,bellman
osaka,1,8,0.608540,bellman
oslo,0,8,0.999870,bellman
oslo,1,8,0.999630,bellman
ourense,0,8,0.999820,bellman
ourense,1,8,0.998310,bellman
paris,0,8,0.999830,bellman
paris,1,8,0.933020,bellman
perth,0,8,0.999730,bellman
perth,1,8,0.998990,bellman
poughkeepsie,0,8,0.999190,bellman
poughkeepsie,1,8,0.953980,bellman
prague,0,8,0.999960,bellman
prague,1,8,0.990330,bellman
quito,0,8,0.998740,bellman
quito,1,8,0.987690,bellman
rochester,0,8,0.999180,bellman
rochester,1,8,0.677090,bellman
rome,0,8,0.999750,bellman
rome,1,8,0.999620,bellman
santiago,0,8,0.999900,bellman
santiago,1,8,0.999810,bellman
singapore,0,8,0.999620,bellman
singapore,1,8,0.993620,bellman
sydney,0,8,0.999900,bellman
sydney,1,8,0.986030,bellman
torino,0,8,0.999850,bellman
torino,1,8,0.949230,bellman
toronto,0,8,0.999860,bellman
toronto,1,8,0.868560,bellman
valencia,0,8,0.999720,bellman
valencia,1,8,0.998240,bellman
vigo,0,8,0.999770,bellman
vigo,1,8,0.996020,bellman
washington,0,8,0.999870,bellman
washington,1,8,0.805340,bellman
yorktown,0,8,0.999600,bellman
yorktown,1,8,0.845840,bellman
perfect_hardware,0,8,1.000000,bellman
algiers,0,9,1.000000,bellman
algiers,1,9,0.998400,bellman
almaden,0,9,0.999960,bellman
almaden,1,9,0.918720,bellman
athens,0,9,0.999990,bellman
athens,1,9,0.999860,bellman
auckland,0,9,1.000000,bellman
auckland,1,9,0.999930,bellman
belem,0,9,0.999910,bellman
belem,1,9,0.999330,bellman
boeblingen,0,9,0.999970,bellman
boeblingen,1,9,0.947280,bellman
bogota,0,9,0.999810,bellman
bogota,1,9,0.998290,bellman
brisbane,0,9,1.000000,bellman
brisbane,1,9,0.786260,bellman
brooklyn,0,9,0.999980,bellman
brooklyn,1,9,0.993920,bellman
burlington,0,9,0.999850,bellman
burlington,1,9,0.998900,bellman
cairo,0,9,1.000000,bellman
cairo,1,9,0.972890,bellman
cambridge,0,9,0.999940,bellman
cambridge,1,9,0.699390,bellman
casablanca,0,9,0.999960,bellman
casablanca,1,9,0.999660,bellman
cusco,0,9,1.000000,bellman
cusco,1,9,0.665990,bellman
essex,0,9,0.999690,bellman
essex,1,9,0.998330,bellman
fez,0,9,1.000000,bellman
fez,1,9,0.992940,bellman
geneva,0,9,0.999970,bellman
geneva,1,9,0.977340,bellman
guadalupe,0,9,0.999990,bellman
guadalupe,1,9,0.997960,bellman
hanoi,0,9,1.000000,bellman
hanoi,1,9,0.995430,bellman
jakarta,0,9,0.999960,bellman
jakarta,1,9,0.998420,bellman
johannesburg,0,9,0.999930,bellman
johannesburg,1,9,0.960670,bellman
kawasaki,0,9,1.000000,bellman
kawasaki,1,9,0.759810,bellman
kolkata,0,9,1.000000,bellman
kolkata,1,9,0.999010,bellman
kyiv,0,9,1.000000,bellman
kyiv,1,9,0.870360,bellman
kyoto,0,9,1.000000,bellman
kyoto,1,9,0.646510,bellman
lagos,0,9,0.999950,bellman
lagos,1,9,0.567630,bellman
lima,0,9,0.999950,bellman
lima,1,9,0.998230,bellman
london,0,9,0.999950,bellman
london,1,9,0.965360,bellman
makarresh,0,9,1.000000,bellman
makarresh,1,9,0.000000,bellman
melbourne,0,9,0.999810,bellman
melbourne,1,9,0.951610,bellman
manhattan,0,9,1.000000,bellman
manhattan,1,9,0.676060,bellman
manila,0,9,0.999970,bellman
manila,1,9,0.992230,bellman
montreal,0,9,1.000000,bellman
montreal,1,9,0.992200,bellman
mumbai,0,9,0.999980,bellman
mumbai,1,9,0.991130,bellman
nairobi,0,9,0.999940,bellman
nairobi,1,9,0.998200,bellman
osaka,0,9,1.000000,bellman
osaka,1,9,0.610590,bellman
oslo,0,9,0.999990,bellman
oslo,1,9,0.999750,bellman
ourense,0,9,0.999960,bellman
ourense,1,9,0.998490,bellman
paris,0,9,0.999990,bellman
paris,1,9,0.933140,bellman
perth,0,9,0.999920,bellman
perth,1,9,0.999230,bellman
poughkeepsie,0,9,0.999890,bellman
poughkeepsie,1,9,0.958600,bellman
prague,0,9,1.000000,bellman
prague,1,9,0.990650,bellman
quito,0,9,0.999860,bellman
quito,1,9,0.988320,bellman
rochester,0,9,0.999980,bellman
rochester,1,9,0.677570,bellman
rome,0,9,0.999900,bellman
rome,1,9,0.999730,bellman
santiago,0,9,0.999990,bellman
santiago,1,9,0.999940,bellman
singapore,0,9,0.999950,bellman
singapore,1,9,0.993990,bellman
sydney,0,9,0.999990,bellman
sydney,1,9,0.986170,bellman
torino,0,9,1.000000,bellman
torino,1,9,0.949580,bellman
toronto,0,9,0.999990,bellman
toronto,1,9,0.868790,bellman
valencia,0,9,0.999870,bellman
valencia,1,9,0.998510,bellman
vigo,0,9,0.999970,bellman
vigo,1,9,0.996200,bellman
washington,0,9,1.000000,bellman
washington,1,9,0.805410,bellman
yorktown,0,9,0.999790,bellman
yorktown,1,9,0.846410,bellman
perfect_hardware,0,9,1.000000,bellman
algiers,0,10,0.999990,bellman
algiers,1,10,0.997130,bellman
almaden,0,10,0.999830,bellman
almaden,1,10,0.909990,bellman
athens,0,10,0.999930,bellman
athens,1,10,0.999580,bellman
auckland,0,10,0.999980,bellman
auckland,1,10,0.999740,bellman
belem,0,10,0.999710,bellman
belem,1,10,0.998590,bellman
boeblingen,0,10,0.999880,bellman
boeblingen,1,10,0.939720,bellman
bogota,0,10,0.999470,bellman
bogota,1,10,0.996970,bellman
brisbane,0,10,0.999980,bellman
brisbane,1,10,0.778090,bellman
brooklyn,0,10,0.999900,bellman
brooklyn,1,10,0.990940,bellman
burlington,0,10,0.999560,bellman
burlington,1,10,0.997870,bellman
cairo,0,10,0.999980,bellman
cairo,1,10,0.966650,bellman
cambridge,0,10,0.999790,bellman
cambridge,1,10,0.693100,bellman
casablanca,0,10,0.999850,bellman
casablanca,1,10,0.999180,bellman
cusco,0,10,0.999970,bellman
cusco,1,10,0.660580,bellman
essex,0,10,0.999220,bellman
essex,1,10,0.996990,bellman
fez,0,10,0.999990,bellman
fez,1,10,0.990010,bellman
geneva,0,10,0.999870,bellman
geneva,1,10,0.972030,bellman
guadalupe,0,10,0.999930,bellman
guadalupe,1,10,0.996520,bellman
hanoi,0,10,0.999980,bellman
hanoi,1,10,0.993120,bellman
jakarta,0,10,0.999830,bellman
jakarta,1,10,0.997180,bellman
johannesburg,0,10,0.999740,bellman
johannesburg,1,10,0.953860,bellman
kawasaki,0,10,0.999990,bellman
kawasaki,1,10,0.752140,bellman
kolkata,0,10,0.999990,bellman
kolkata,1,10,0.998030,bellman
kyiv,0,10,1.000000,bellman
kyiv,1,10,0.855310,bellman
kyoto,0,10,0.999990,bellman
kyoto,1,10,0.641780,bellman
lagos,0,10,0.999810,bellman
lagos,1,10,0.565390,bellman
lima,0,10,0.999820,bellman
lima,1,10,0.996890,bellman
london,0,10,0.999800,bellman
london,1,10,0.958940,bellman
makarresh,0,10,1.000000,bellman
makarresh,1,10,0.000000,bellman
melbourne,0,10,0.999480,bellman
melbourne,1,10,0.944260,bellman
manhattan,0,10,0.999970,bellman
manhattan,1,10,0.670470,bellman
manila,0,10,0.999870,bellman
manila,1,10,0.989110,bellman
montreal,0,10,0.999970,bellman
montreal,1,10,0.989110,bellman
mumbai,0,10,0.999890,bellman
mumbai,1,10,0.987820,bellman
nairobi,0,10,0.999770,bellman
nairobi,1,10,0.996850,bellman
osaka,0,10,0.999990,bellman
osaka,1,10,0.606360,bellman
oslo,0,10,0.999960,bellman
oslo,1,10,0.999360,bellman
ourense,0,10,0.999850,bellman
ourense,1,10,0.997280,bellman
paris,0,10,0.999970,bellman
paris,1,10,0.925090,bellman
perth,0,10,0.999740,bellman
perth,1,10,0.998430,bellman
poughkeepsie,0,10,0.999650,bellman
poughkeepsie,1,10,0.950760,bellman
prague,0,10,0.999970,bellman
prague,1,10,0.987200,bellman
quito,0,10,0.999580,bellman
quito,1,10,0.984400,bellman
rochester,0,10,0.999910,bellman
rochester,1,10,0.671810,bellman
rome,0,10,0.999680,bellman
rome,1,10,0.999320,bellman
santiago,0,10,0.999940,bellman
santiago,1,10,0.999780,bellman
singapore,0,10,0.999800,bellman
singapore,1,10,0.991270,bellman
sydney,0,10,0.999950,bellman
sydney,1,10,0.981990,bellman
torino,0,10,0.999980,bellman
torino,1,10,0.942160,bellman
toronto,0,10,0.999960,bellman
toronto,1,10,0.859780,bellman
valencia,0,10,0.999610,bellman
valencia,1,10,0.997300,bellman
vigo,0,10,0.999860,bellman
vigo,1,10,0.994120,bellman
washington,0,10,0.999990,bellman
washington,1,10,0.796920,bellman
yorktown,0,10,0.999430,bellman
yorktown,1,10,0.837370,bellman
perfect_hardware,0,10,1.000000,bellman
algiers,0,11,0.995090,bellman
algiers,1,11,0.944180,bellman
almaden,0,11,0.984560,bellman
almaden,1,11,0.771980,bellman
athens,0,11,0.989720,bellman
athens,1,11,0.975550,bellman
auckland,0,11,0.994370,bellman
auckland,1,11,0.980590,bellman
belem,0,11,0.979240,bellman
belem,1,11,0.958490,bellman
boeblingen,0,11,0.986560,bellman
boeblingen,1,11,0.806800,bellman
bogota,0,11,0.972800,bellman
bogota,1,11,0.942950,bellman
brisbane,0,11,0.994710,bellman
brisbane,1,11,0.664050,bellman
brooklyn,0,11,0.987360,bellman
brooklyn,1,11,0.911100,bellman
burlington,0,11,0.975200,bellman
burlington,1,11,0.950960,bellman
cairo,0,11,0.994770,bellman
cairo,1,11,0.848320,bellman
cambridge,0,11,0.982560,bellman
cambridge,1,11,0.609710,bellman
casablanca,0,11,0.985160,bellman
casablanca,1,11,0.967180,bellman
cusco,0,11,0.993310,bellman
cusco,1,11,0.590280,bellman
essex,0,11,0.968560,bellman
essex,1,11,0.943380,bellman
fez,0,11,0.996930,bellman
fez,1,11,0.906520,bellman
geneva,0,11,0.985860,bellman
geneva,1,11,0.858470,bellman
guadalupe,0,11,0.989280,bellman
guadalupe,1,11,0.939320,bellman
hanoi,0,11,0.994590,bellman
hanoi,1,11,0.919710,bellman
jakarta,0,11,0.983860,bellman
jakarta,1,11,0.944380,bellman
johannesburg,0,11,0.981570,bellman
johannesburg,1,11,0.826740,bellman
kawasaki,0,11,0.996810,bellman
kawasaki,1,11,0.646770,bellman
kolkata,0,11,0.995030,bellman
kolkata,1,11,0.952840,bellman
kyiv,0,11,0.999040,bellman
kyiv,1,11,0.718020,bellman
kyoto,0,11,0.995630,bellman
kyoto,1,11,0.579450,bellman
lagos,0,11,0.983160,bellman
lagos,1,11,0.536190,bellman
lima,0,11,0.983310,bellman
lima,1,11,0.942200,bellman
london,0,11,0.982920,bellman
london,1,11,0.834740,bellman
makarresh,0,11,0.998130,bellman
makarresh,1,11,0.000810,bellman
melbourne,0,11,0.973300,bellman
melbourne,1,11,0.812880,bellman
manhattan,0,11,0.993540,bellman
manhattan,1,11,0.596220,bellman
manila,0,11,0.985500,bellman
manila,1,11,0.903300,bellman
montreal,0,11,0.992820,bellman
montreal,1,11,0.903210,bellman
mumbai,0,11,0.986890,bellman
mumbai,1,11,0.898730,bellman
nairobi,0,11,0.981440,bellman
nairobi,1,11,0.941820,bellman
osaka,0,11,0.996330,bellman
osaka,1,11,0.558470,bellman
oslo,0,11,0.992170,bellman
oslo,1,11,0.970480,bellman
ourense,0,11,0.984650,bellman
ourense,1,11,0.945220,bellman
paris,0,11,0.992940,bellman
paris,1,11,0.788780,bellman
perth,0,11,0.980310,bellman
perth,1,11,0.956660,bellman
poughkeepsie,0,11,0.978310,bellman
poughkeepsie,1,11,0.822210,bellman
prague,0,11,0.992660,bellman
prague,1,11,0.896790,bellman
quito,0,11,0.976890,bellman
quito,1,11,0.888280,bellman
rochester,0,11,0.989210,bellman
rochester,1,11,0.596880,bellman
rome,0,11,0.978450,bellman
rome,1,11,0.969690,bellman
santiago,0,11,0.990310,bellman
santiago,1,11,0.981880,bellman
singapore,0,11,0.982680,bellman
singapore,1,11,0.911640,bellman
sydney,0,11,0.990600,bellman
sydney,1,11,0.881460,bellman
torino,0,11,0.994750,bellman
torino,1,11,0.810040,bellman
toronto,0,11,0.992070,bellman
toronto,1,11,0.725250,bellman
valencia,0,11,0.976450,bellman
valencia,1,11,0.945530,bellman
vigo,0,11,0.985210,bellman
vigo,1,11,0.924720,bellman
washington,0,11,0.997070,bellman
washington,1,11,0.677120,bellman
yorktown,0,11,0.972110,bellman
yorktown,1,11,0.707030,bellman
perfect_hardware,0,11,1.000000,bellman
algiers,0,12,0.999820,bellman
algiers,1,12,0.990670,bellman
almaden,0,12,0.998880,bellman
almaden,1,12,0.867330,bellman
athens,0,12,0.999510,bellman
athens,1,12,0.998100,bellman
auckland,0,12,0.999780,bellman
auckland,1,12,0.998690,bellman
belem,0,12,0.998580,bellman
belem,1,12,0.994890,bellman
boeblingen,0,12,0.999230,bellman
boeblingen,1,12,0.902250,bellman
bogota,0,12,0.997740,bellman
bogota,1,12,0.990250,bellman
brisbane,0,12,0.999830,bellman
brisbane,1,12,0.737240,bellman
brooklyn,0,12,0.999400,bellman
brooklyn,1,12,0.976270,bellman
burlington,0,12,0.997920,bellman
burlington,1,12,0.992590,bellman
cairo,0,12,0.999790,bellman
cairo,1,12,0.936750,bellman
cambridge,0,12,0.998690,bellman
cambridge,1,12,0.661900,bellman
casablanca,0,12,0.998940,bellman
casablanca,1,12,0.996650,bellman
cusco,0,12,0.999780,bellman
cusco,1,12,0.633930,bellman
essex,0,12,0.996450,bellman
essex,1,12,0.990100,bellman
fez,0,12,0.999810,bellman
fez,1,12,0.975360,bellman
geneva,0,12,0.999090,bellman
geneva,1,12,0.945510,bellman
guadalupe,0,12,0.999540,bellman
guadalupe,1,12,0.989260,bellman
hanoi,0,12,0.999810,bellman
hanoi,1,12,0.981560,bellman
jakarta,0,12,0.999100,bellman
jakarta,1,12,0.990970,bellman
johannesburg,0,12,0.998130,bellman
johannesburg,1,12,0.920110,bellman
kawasaki,0,12,0.999880,bellman
kawasaki,1,12,0.713820,bellman
kolkata,0,12,0.999860,bellman
kolkata,1,12,0.992830,bellman
kyiv,0,12,0.999930,bellman
kyiv,1,12,0.800340,bellman
kyoto,0,12,0.999880,bellman
kyoto,1,12,0.618160,bellman
lagos,0,12,0.999030,bellman
lagos,1,12,0.554190,bellman
lima,0,12,0.999090,bellman
lima,1,12,0.990130,bellman
london,0,12,0.998750,bellman
london,1,12,0.926980,bellman
makarresh,0,12,0.999790,bellman
makarresh,1,12,0.000810,bellman
melbourne,0,12,0.997720,bellman
melbourne,1,12,0.907860,bellman
manhattan,0,12,0.999720,bellman
manhattan,1,12,0.642550,bellman
manila,0,12,0.999280,bellman
manila,1,12,0.973560,bellman
montreal,0,12,0.999770,bellman
montreal,1,12,0.973650,bellman
mumbai,0,12,0.999390,bellman
mumbai,1,12,0.971270,bellman
nairobi,0,12,0.998740,bellman
nairobi,1,12,0.990100,bellman
osaka,0,12,0.999890,bellman
osaka,1,12,0.587270,bellman
oslo,0,12,0.999690,bellman
oslo,1,12,0.997330,bellman
ourense,0,12,0.999160,bellman
ourense,1,12,0.991190,bellman
paris,0,12,0.999700,bellman
paris,1,12,0.884970,bellman
perth,0,12,0.998680,bellman
perth,1,12,0.994320,bellman
poughkeepsie,0,12,0.997980,bellman
poughkeepsie,1,12,0.914410,bellman
prague,0,12,0.999800,bellman
prague,1,12,0.970040,bellman
quito,0,12,0.997410,bellman
quito,1,12,0.964970,bellman
rochester,0,12,0.998890,bellman
rochester,1,12,0.643470,bellman
rome,0,12,0.998490,bellman
rome,1,12,0.997200,bellman
santiago,0,12,0.999640,bellman
santiago,1,12,0.998910,bellman
singapore,0,12,0.998810,bellman
singapore,1,12,0.977710,bellman
sydney,0,12,0.999650,bellman
sydney,1,12,0.961090,bellman
torino,0,12,0.999770,bellman
torino,1,12,0.905310,bellman
toronto,0,12,0.999690,bellman
toronto,1,12,0.814960,bellman
valencia,0,12,0.998220,bellman
valencia,1,12,0.991210,bellman
vigo,0,12,0.999170,bellman
vigo,1,12,0.983730,bellman
washington,0,12,0.999850,bellman
washington,1,12,0.754560,bellman
yorktown,0,12,0.997540,bellman
yorktown,1,12,0.792680,bellman
perfect_hardware,0,12,1.000000,bellman
algiers,0,13,0.999890,bellman
algiers,1,13,0.997970,bellman
almaden,0,13,0.999520,bellman
almaden,1,13,0.917470,bellman
athens,0,13,0.999800,bellman
athens,1,13,0.999710,bellman
auckland,0,13,0.999870,bellman
auckland,1,13,0.999720,bellman
belem,0,13,0.999750,bellman
belem,1,13,0.999220,bellman
boeblingen,0,13,0.999730,bellman
boeblingen,1,13,0.946800,bellman
bogota,0,13,0.999710,bellman
bogota,1,13,0.997830,bellman
brisbane,0,13,0.999910,bellman
brisbane,1,13,0.786220,bellman
brooklyn,0,13,0.999840,bellman
brooklyn,1,13,0.991770,bellman
burlington,0,13,0.999550,bellman
burlington,1,13,0.998350,bellman
cairo,0,13,0.999870,bellman
cairo,1,13,0.970430,bellman
cambridge,0,13,0.999500,bellman
cambridge,1,13,0.699160,bellman
casablanca,0,13,0.999520,bellman
casablanca,1,13,0.999440,bellman
cusco,0,13,0.999900,bellman
cusco,1,13,0.665590,bellman
essex,0,13,0.998940,bellman
essex,1,13,0.997480,bellman
fez,0,13,0.999830,bellman
fez,1,13,0.992850,bellman
geneva,0,13,0.999630,bellman
geneva,1,13,0.977210,bellman
guadalupe,0,13,0.999860,bellman
guadalupe,1,13,0.997780,bellman
hanoi,0,13,0.999890,bellman
hanoi,1,13,0.995230,bellman
jakarta,0,13,0.999820,bellman
jakarta,1,13,0.998290,bellman
johannesburg,0,13,0.998980,bellman
johannesburg,1,13,0.960130,bellman
kawasaki,0,13,0.999910,bellman
kawasaki,1,13,0.759780,bellman
kolkata,0,13,0.999930,bellman
kolkata,1,13,0.998130,bellman
kyiv,0,13,0.999940,bellman
kyiv,1,13,0.846970,bellman
kyoto,0,13,0.999930,bellman
kyoto,1,13,0.646470,bellman
lagos,0,13,0.999810,bellman
lagos,1,13,0.567620,bellman
lima,0,13,0.999860,bellman
lima,1,13,0.997920,bellman
london,0,13,0.999530,bellman
london,1,13,0.965110,bellman
makarresh,0,13,0.999800,bellman
makarresh,1,13,0.000810,bellman
melbourne,0,13,0.999610,bellman
melbourne,1,13,0.951110,bellman
manhattan,0,13,0.999830,bellman
manhattan,1,13,0.676000,bellman
manila,0,13,0.999860,bellman
manila,1,13,0.991920,bellman
montreal,0,13,0.999920,bellman
montreal,1,13,0.992110,bellman
mumbai,0,13,0.999870,bellman
mumbai,1,13,0.991060,bellman
nairobi,0,13,0.999670,bellman
nairobi,1,13,0.998020,bellman
osaka,0,13,0.999930,bellman
osaka,1,13,0.608540,bellman
oslo,0,13,0.999870,bellman
oslo,1,13,0.999630,bellman
ourense,0,13,0.999820,bellman
ourense,1,13,0.998310,bellman
paris,0,13,0.999830,bellman
paris,1,13,0.933020,bellman
perth,0,13,0.999730,bellman
perth,1,13,0.998990,bellman
poughkeepsie,0,13,0.999190,bellman
poughkeepsie,1,13,0.953980,bellman
prague,0,13,0.999960,bellman
prague,1,13,0.990330,bellman
quito,0,13,0.998740,bellman
quito,1,13,0.987690,bellman
rochester,0,13,0.999180,bellman
rochester,1,13,0.677090,bellman
rome,0,13,0.999750,bellman
rome,1,13,0.999620,bellman
santiago,0,13,0.999900,bellman
santiago,1,13,0.999810,bellman
singapore,0,13,0.999620,bellman
singapore,1,13,0.993620,bellman
sydney,0,13,0.999900,bellman
sydney,1,13,0.986030,bellman
torino,0,13,0.999850,bellman
torino,1,13,0.949230,bellman
toronto,0,13,0.999860,bellman
toronto,1,13,0.868560,bellman
valencia,0,13,0.999720,bellman
valencia,1,13,0.998240,bellman
vigo,0,13,0.999770,bellman
vigo,1,13,0.996020,bellman
washington,0,13,0.999870,bellman
washington,1,13,0.805340,bellman
yorktown,0,13,0.999600,bellman
yorktown,1,13,0.845840,bellman
perfect_hardware,0,13,1.000000,bellman
algiers,0,14,0.999930,bellman
algiers,1,14,0.991050,bellman
almaden,0,14,0.999310,bellman
almaden,1,14,0.868200,bellman
athens,0,14,0.999690,bellman
athens,1,14,0.998240,bellman
auckland,0,14,0.999910,bellman
auckland,1,14,0.998890,bellman
belem,0,14,0.998730,bellman
belem,1,14,0.994980,bellman
boeblingen,0,14,0.999470,bellman
boeblingen,1,14,0.902600,bellman
bogota,0,14,0.997830,bellman
bogota,1,14,0.990650,bellman
brisbane,0,14,0.999920,bellman
brisbane,1,14,0.737270,bellman
brooklyn,0,14,0.999530,bellman
brooklyn,1,14,0.978030,bellman
burlington,0,14,0.998200,bellman
burlington,1,14,0.993070,bellman
cairo,0,14,0.999920,bellman
cairo,1,14,0.938590,bellman
cambridge,0,14,0.999110,bellman
cambridge,1,14,0.662060,bellman
casablanca,0,14,0.999360,bellman
casablanca,1,14,0.996850,bellman
cusco,0,14,0.999870,bellman
cusco,1,14,0.634200,bellman
essex,0,14,0.997140,bellman
essex,1,14,0.990830,bellman
fez,0,14,0.999970,bellman
fez,1,14,0.975430,bellman
geneva,0,14,0.999420,bellman
geneva,1,14,0.945610,bellman
guadalupe,0,14,0.999660,bellman
guadalupe,1,14,0.989420,bellman
hanoi,0,14,0.999910,bellman
hanoi,1,14,0.981720,bellman
jakarta,0,14,0.999230,bellman
jakarta,1,14,0.991080,bellman
johannesburg,0,14,0.999030,bellman
johannesburg,1,14,0.920510,bellman
kawasaki,0,14,0.999970,bellman
kawasaki,1,14,0.713840,bellman
kolkata,0,14,0.999930,bellman
kolkata,1,14,0.993610,bellman
kyiv,0,14,1.000000,bellman
kyiv,1,14,0.816460,bellman
kyoto,0,14,0.999940,bellman
kyoto,1,14,0.618190,bellman
lagos,0,14,0.999160,bellman
lagos,1,14,0.554190,bellman
lima,0,14,0.999180,bellman
lima,1,14,0.990400,bellman
london,0,14,0.999150,bellman
london,1,14,0.927170,bellman
makarresh,0,14,0.999990,bellman
makarresh,1,14,0.000000,bellman
melbourne,0,14,0.997910,bellman
melbourne,1,14,0.908220,bellman
manhattan,0,14,0.999880,bellman
manhattan,1,14,0.642590,bellman
manila,0,14,0.999380,bellman
manila,1,14,0.973810,bellman
montreal,0,14,0.999850,bellman
montreal,1,14,0.973720,bellman
mumbai,0,14,0.999490,bellman
mumbai,1,14,0.971320,bellman
nairobi,0,14,0.998990,bellman
nairobi,1,14,0.990260,bellman
osaka,0,14,0.999960,bellman
osaka,1,14,0.588640,bellman
oslo,0,14,0.999820,bellman
oslo,1,14,0.997440,bellman
ourense,0,14,0.999310,bellman
ourense,1,14,0.991350,bellman
paris,0,14,0.999850,bellman
paris,1,14,0.885050,bellman
perth,0,14,0.998860,bellman
