hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
cairo,1,bellman,7,5,158,0.972880,0.970430,0.002450
cambridge,0,bellman,2,0,152,0.982560,0.982560,-0.000000
cambridge,0,bellman,3,1,154,0.982560,0.982560,-0.000000
cambridge,0,bellman,4,2,155,0.998690,0.998690,-0.000000
cambridge,0,bellman,5,3,156,0.999110,0.998690,0.000420
cambridge,0,bellman,6,4,157,0.999790,0.999500,0.000290
cambridge,0,bellman,7,5,158,0.999940,0.999500,0.000440
cambridge,1,bellman,2,0,152,0.609710,0.609710,0.000000
cambridge,1,bellman,3,1,154,0.609710,0.609710,0.000000
cambridge,1,bellman,4,2,155,0.661900,0.661900,-0.000000
cambridge,1,bellman,5,3,156,0.662060,0.661900,0.000160
cambridge,1,bellman,6,6,157,0.699160,0.699160,0.000000
cambridge,1,bellman,7,5,158,0.699390,0.699160,0.000230
casablanca,0,bellman,2,0,152,0.985160,0.985160,-0.000000
casablanca,0,bellman,3,1,154,0.985160,0.985160,-0.000000
casablanca,0,bellman,4,2,155,0.998940,0.998940,0.000000
casablanca,0,bellman,5,3,156,0.999360,0.998940,0.000420
casablanca,0,bellman,6,4,157,0.999850,0.999520,0.000330
casablanca,0,bellman,7,5,158,0.999960,0.999520,0.000440
casablanca,1,bellman,2,0,152,0.967180,0.967180,-0.000000
casablanca,1,bellman,3,1,154,0.967180,0.967180,-0.000000
casablanca,1,bellman,4,2,155,0.996650,0.996650,-0.000000
casablanca,1,bellman,5,3,156,0.996850,0.996650,0.000200
casablanca,1,bellman,6,6,157,0.999440,0.999440,0.000000
casablanca,1,bellman,7,5,158,0.999660,0.999440,0.000220
cusco,0,bellman,2,0,152,0.992580,0.992580,-0.000000
cusco,0,bellman,3,1,154,0.992580,0.992580,-0.000000
cusco,0,bellman,4,2,155,0.999740,0.999740,-0.000000
cusco,0,bellman,5,3,156,0.999840,0.999740,0.000100
cusco,0,bellman,6,4,157,0.999970,0.999900,0.000070
cusco,0,bellman,7,5,158,1.000000,0.999900,0.000100
cusco,1,bellman,2,7,152,0.501950,0.498050,0.003900
cusco,1,bellman,3,8,154,0.501950,0.498050,0.003900
cusco,1,bellman,4,9,155,0.502930,0.497070,0.005860
cusco,1,bellman,5,10,156,0.502930,0.497070,0.005860
cusco,1,bellman,6,11,157,0.503660,0.496340,0.007320
cusco,1,bellman,7,12,158,0.503660,0.496340,0.007320
essex,0,bellman,2,0,152,0.968560,0.968560,0.000000
essex,0,bellman,3,1,154,0.968560,0.968560,0.000000
essex,0,bellman,4,2,155,0.996450,0.996450,0.000000
essex,0,bellman,5,3,156,0.997140,0.996450,0.000690
essex,0,bellman,6,4,157,0.999220,0.998940,0.000280
essex,0,bellman,7,5,158,0.999690,0.998940,0.000750
essex,1,bellman,2,0,152,0.943380,0.943380,0.000000
