hardware,embedding_index,horizon,method,time,result
bogota,0,4,bellman,0.003190,1
bogota,0,5,bellman,0.004410,1
bogota,0,6,bellman,0.010910,1
bogota,0,7,bellman,0.015990,1
bogota,1,2,bellman,0.001230,1
bogota,1,3,bellman,0.001430,1
bogota,1,4,bellman,0.003230,1
bogota,1,5,bellman,0.004610,1
bogota,1,6,bellman,0.011430,1
bogota,1,7,bellman,0.016230,1
brisbane,0,2,bellman,0.002590,1
brisbane,0,3,bellman,0.003570,1
brisbane,0,4,bellman,0.007140,1
brisbane,0,5,bellman,0.010970,1
brisbane,0,6,bellman,0.023610,1
brisbane,0,7,bellman,0.035980,1
brisbane,1,2,bellman,0.002790,1
brisbane,1,3,bellman,0.004320,1
brisbane,1,4,bellman,0.007990,1
brisbane,1,5,bellman,0.011960,1
brisbane,1,6,bellman,0.026280,1
brisbane,1,7,bellman,0.039930,1
brooklyn,0,2,bellman,0.001750,1
brooklyn,0,3,bellman,0.002000,1
brooklyn,0,4,bellman,0.004110,1
brooklyn,0,5,bellman,0.005860,1
brooklyn,0,6,bellman,0.013220,1
brooklyn,0,7,bellman,0.019950,1
brooklyn,1,2,bellman,0.001830,1
brooklyn,1,3,bellman,0.002260,1
brooklyn,1,4,bellman,0.004630,1
brooklyn,1,5,bellman,0.006870,1
brooklyn,1,6,bellman,0.015990,1
brooklyn,1,7,bellman,0.022910,1
burlington,0,2,bellman,0.001250,1
burlington,0,3,bellman,0.001390,1
burlington,0,4,bellman,0.003150,1
burlington,0,5,bellman,0.004440,1
burlington,0,6,bellman,0.010400,1
burlington,0,7,bellman,0.015840,1
burlington,1,2,bellman,0.001270,1
burlington,1,3,bellman,0.001420,1
burlington,1,4,bellman,0.003150,1
burlington,1,5,bellman,0.004570,1
burlington,1,6,bellman,0.011080,1
burlington,1,7,bellman,0.016180,1
cairo,0,2,bellman,0.001260,1
cairo,0,3,bellman,0.001410,1
cairo,0,4,bellman,0.003100,1
cairo,0,5,bellman,0.004400,1
cairo,0,6,bellman,0.010390,1
cairo,0,7,bellman,0.015760,1
cairo,1,2,bellman,0.001480,1
cairo,1,3,bellman,0.001860,1
cairo,1,4,bellman,0.004030,1
cairo,1,5,bellman,0.005680,1
cairo,1,6,bellman,0.013930,1
cairo,1,7,bellman,0.019980,1
cambridge,0,2,bellman,0.001730,1
cambridge,0,3,bellman,0.002000,1
cambridge,0,4,bellman,0.004200,1
cambridge,0,5,bellman,0.006120,1
cambridge,0,6,bellman,0.013750,1
cambridge,0,7,bellman,0.021000,1
cambridge,1,2,bellman,0.001620,1
cambridge,1,3,bellman,0.002020,1
cambridge,1,4,bellman,0.004250,1
cambridge,1,5,bellman,0.006110,1
cambridge,1,6,bellman,0.015110,1
cambridge,1,7,bellman,0.021470,1
casablanca,0,2,bellman,0.001340,1
casablanca,0,3,bellman,0.001430,1
casablanca,0,4,bellman,0.003040,1
casablanca,0,5,bellman,0.004360,1
casablanca,0,6,bellman,0.010450,1
casablanca,0,7,bellman,0.015920,1
casablanca,1,2,bellman,0.001290,1
casablanca,1,3,bellman,0.001540,1
casablanca,1,4,bellman,0.003450,1
casablanca,1,5,bellman,0.005030,1
casablanca,1,6,bellman,0.012040,1
casablanca,1,7,bellman,0.016850,1
cusco,0,2,bellman,0.001510,1
cusco,0,3,bellman,0.001610,1
cusco,0,4,bellman,0.003360,1
cusco,0,5,bellman,0.004650,1
cusco,0,6,bellman,0.010820,1
cusco,0,7,bellman,0.016270,1
cusco,1,2,bellman,0.002870,1
cusco,1,3,bellman,0.004100,1
cusco,1,4,bellman,0.008190,1
cusco,1,5,bellman,0.012140,1
cusco,1,6,bellman,0.028400,1
cusco,1,7,bellman,0.040520,1
essex,0,2,bellman,0.001270,1
essex,0,3,bellman,0.001450,1
essex,0,4,bellman,0.003150,1
essex,0,5,bellman,0.004550,1
essex,0,6,bellman,0.010550,1
essex,0,7,bellman,0.016090,1
essex,1,2,bellman,0.001240,1
essex,1,3,bellman,0.001440,1
essex,1,4,bellman,0.003260,1
essex,1,5,bellman,0.004570,1
essex,1,6,bellman,0.011280,1
essex,1,7,bellman,0.016410,1
fez,0,2,bellman,0.001820,1
fez,0,3,bellman,0.001980,1
fez,0,4,bellman,0.003760,1
fez,0,5,bellman,0.005270,1
fez,0,6,bellman,0.011440,1
fez,0,7,bellman,0.017170,1
fez,1,2,bellman,0.003110,1
fez,1,3,bellman,0.004290,1
fez,1,4,bellman,0.008390,1
fez,1,5,bellman,0.012140,1
fez,1,6,bellman,0.028080,1
fez,1,7,bellman,0.040440,1
geneva,0,2,bellman,0.001530,1
geneva,0,3,bellman,0.001840,1
geneva,0,4,bellman,0.003870,1
geneva,0,5,bellman,0.005650,1
geneva,0,6,bellman,0.013410,1
geneva,0,7,bellman,0.019340,1
geneva,1,2,bellman,0.001570,1
geneva,1,3,bellman,0.001830,1
geneva,1,4,bellman,0.003970,1
geneva,1,5,bellman,0.005640,1
geneva,1,6,bellman,0.012970,1
geneva,1,7,bellman,0.019730,1
guadalupe,0,2,bellman,0.001360,1
guadalupe,0,3,bellman,0.001610,1
guadalupe,0,4,bellman,0.003480,1
guadalupe,0,5,bellman,0.004990,1
guadalupe,0,6,bellman,0.012390,1
guadalupe,0,7,bellman,0.017570,1
guadalupe,1,2,bellman,0.001530,1
guadalupe,1,3,bellman,0.001740,1
guadalupe,1,4,bellman,0.003770,1
guadalupe,1,5,bellman,0.005460,1
guadalupe,1,6,bellman,0.012460,1
guadalupe,1,7,bellman,0.018970,1
hanoi,0,2,bellman,0.001550,1
hanoi,0,3,bellman,0.001870,1
hanoi,0,4,bellman,0.004050,1
hanoi,0,5,bellman,0.005790,1
hanoi,0,6,bellman,0.013310,1
hanoi,0,7,bellman,0.019870,1
hanoi,1,2,bellman,0.001530,1
hanoi,1,3,bellman,0.001900,1
hanoi,1,4,bellman,0.004040,1
hanoi,1,5,bellman,0.005940,1
hanoi,1,6,bellman,0.014180,1
hanoi,1,7,bellman,0.020480,1
jakarta,0,2,bellman,0.001260,1
jakarta,0,3,bellman,0.001430,1
jakarta,0,4,bellman,0.003090,1
jakarta,0,5,bellman,0.004520,1
jakarta,0,6,bellman,0.010640,1
jakarta,0,7,bellman,0.016200,1
jakarta,1,2,bellman,0.001280,1
jakarta,1,3,bellman,0.001500,1
jakarta,1,4,bellman,0.003360,1
jakarta,1,5,bellman,0.004780,1
jakarta,1,6,bellman,0.011760,1
jakarta,1,7,bellman,0.016610,1
johannesburg,0,2,bellman,0.001360,1
johannesburg,0,3,bellman,0.001590,1
johannesburg,0,4,bellman,0.003410,1
johannesburg,0,5,bellman,0.004930,1
johannesburg,0,6,bellman,0.011650,1
johannesburg,0,7,bellman,0.017480,1
johannesburg,1,2,bellman,0.001500,1
johannesburg,1,3,bellman,0.001830,1
johannesburg,1,4,bellman,0.003860,1
johannesburg,1,5,bellman,0.005670,1
johannesburg,1,6,bellman,0.013440,1
johannesburg,1,7,bellman,0.019150,1
kawasaki,0,2,bellman,0.001830,1
kawasaki,0,3,bellman,0.002360,1
kawasaki,0,4,bellman,0.004620,1
kawasaki,0,5,bellman,0.006900,1
kawasaki,0,6,bellman,0.015250,1
kawasaki,0,7,bellman,0.023260,1
kawasaki,1,2,bellman,0.002550,1
kawasaki,1,3,bellman,0.003670,1
kawasaki,1,4,bellman,0.007380,1
kawasaki,1,5,bellman,0.011030,1
kawasaki,1,6,bellman,0.025660,1
kawasaki,1,7,bellman,0.036580,1
kolkata,0,2,bellman,0.001450,1
kolkata,0,3,bellman,0.002150,1
kolkata,0,4,bellman,0.003640,1
kolkata,0,5,bellman,0.005670,1
kolkata,0,6,bellman,0.012860,1
kolkata,0,7,bellman,0.018840,1
kolkata,1,2,bellman,0.001590,1
kolkata,1,3,bellman,0.001990,1
kolkata,1,4,bellman,0.004200,1
kolkata,1,5,bellman,0.006230,1
kolkata,1,6,bellman,0.013970,1
kolkata,1,7,bellman,0.021400,1
kyiv,0,2,bellman,0.002690,1
kyiv,0,3,bellman,0.003740,1
kyiv,0,4,bellman,0.007660,1
kyiv,0,5,bellman,0.011320,1
kyiv,0,6,bellman,0.024490,1
kyiv,0,7,bellman,0.037580,1
kyiv,1,2,bellman,0.002900,1
kyiv,1,3,bellman,0.004050,1
kyiv,1,4,bellman,0.008270,1
kyiv,1,5,bellman,0.012560,1
kyiv,1,6,bellman,0.029110,1
kyiv,1,7,bellman,0.041520,1
kyoto,0,2,bellman,0.001960,1
kyoto,0,3,bellman,0.002630,1
kyoto,0,4,bellman,0.005130,1
kyoto,0,5,bellman,0.007440,1
kyoto,0,6,bellman,0.016610,1
kyoto,0,7,bellman,0.025010,1
kyoto,1,2,bellman,0.002630,1
kyoto,1,3,bellman,0.003830,1
kyoto,1,4,bellman,0.007580,1
kyoto,1,5,bellman,0.011630,1
kyoto,1,6,bellman,0.027340,1
kyoto,1,7,bellman,0.038840,1
lagos,0,2,bellman,0.001290,1
lagos,0,3,bellman,0.001440,1
lagos,0,4,bellman,0.003170,1
lagos,0,5,bellman,0.004570,1
lagos,0,6,bellman,0.011170,1
lagos,0,7,bellman,0.016230,1
lagos,1,2,bellman,0.001250,1
lagos,1,3,bellman,0.001460,1
lagos,1,4,bellman,0.003240,1
lagos,1,5,bellman,0.004610,1
lagos,1,6,bellman,0.010800,1
lagos,1,7,bellman,0.016480,1
lima,0,2,bellman,0.001240,1
lima,0,3,bellman,0.001410,1
lima,0,4,bellman,0.003200,1
lima,0,5,bellman,0.004770,1
lima,0,6,bellman,0.011180,1
lima,0,7,bellman,0.016070,1
lima,1,2,bellman,0.001300,1
lima,1,3,bellman,0.001550,1
lima,1,4,bellman,0.003170,1
lima,1,5,bellman,0.004540,1
lima,1,6,bellman,0.011300,1
lima,1,7,bellman,0.016780,1
london,0,2,bellman,0.001240,1
london,0,3,bellman,0.001470,1
london,0,4,bellman,0.003230,1
london,0,5,bellman,0.004520,1
london,0,6,bellman,0.011420,1
london,0,7,bellman,0.016230,1
london,1,2,bellman,0.001250,1
london,1,3,bellman,0.001450,1
london,1,4,bellman,0.003270,1
london,1,5,bellman,0.004610,1
london,1,6,bellman,0.010900,1
london,1,7,bellman,0.016540,1
makarresh,0,2,bellman,0.002210,1
makarresh,0,3,bellman,0.002710,1
makarresh,0,4,bellman,0.005270,1
makarresh,0,5,bellman,0.007500,1
makarresh,0,6,bellman,0.016100,1
makarresh,0,7,bellman,0.024300,1
makarresh,1,2,bellman,0.003130,1
makarresh,1,3,bellman,0.004290,1
makarresh,1,4,bellman,0.008330,1
makarresh,1,5,bellman,0.012310,1
makarresh,1,6,bellman,0.028450,1
makarresh,1,7,bellman,0.040230,1
melbourne,0,2,bellman,0.001270,1
melbourne,0,3,bellman,0.001420,1
melbourne,0,4,bellman,0.003090,1
melbourne,0,5,bellman,0.004380,1
melbourne,0,6,bellman,0.010850,1
melbourne,0,7,bellman,0.015670,1
melbourne,1,2,bellman,0.001340,1
melbourne,1,3,bellman,0.001540,1
melbourne,1,4,bellman,0.003410,1
melbourne,1,5,bellman,0.004820,1
melbourne,1,6,bellman,0.011980,1
melbourne,1,7,bellman,0.017130,1
manhattan,0,2,bellman,0.002110,1
manhattan,0,3,bellman,0.002820,1
manhattan,0,4,bellman,0.005610,1
manhattan,0,5,bellman,0.008200,1
manhattan,0,6,bellman,0.019520,1
manhattan,0,7,bellman,0.027070,1
manhattan,1,2,bellman,0.002100,1
manhattan,1,3,bellman,0.002840,1
manhattan,1,4,bellman,0.005740,1
manhattan,1,5,bellman,0.008420,1
manhattan,1,6,bellman,0.018360,1
manhattan,1,7,bellman,0.028130,1
manila,0,2,bellman,0.001270,1
manila,0,3,bellman,0.001480,1
manila,0,4,bellman,0.003180,1
manila,0,5,bellman,0.004630,1
manila,0,6,bellman,0.011180,1
manila,0,7,bellman,0.015980,1
manila,1,2,bellman,0.001250,1
manila,1,3,bellman,0.001450,1
manila,1,4,bellman,0.003250,1
manila,1,5,bellman,0.004590,1
manila,1,6,bellman,0.010800,1
manila,1,7,bellman,0.016490,1
montreal,0,2,bellman,0.001440,1
montreal,0,3,bellman,0.001730,1
montreal,0,4,bellman,0.003730,1
montreal,0,5,bellman,0.005330,1
montreal,0,6,bellman,0.012270,1
montreal,0,7,bellman,0.018670,1
montreal,1,2,bellman,0.001550,1
montreal,1,3,bellman,0.001920,1
montreal,1,4,bellman,0.004110,1
montreal,1,5,bellman,0.006020,1
montreal,1,6,bellman,0.014500,1
montreal,1,7,bellman,0.020990,1
mumbai,0,2,bellman,0.001400,1
mumbai,0,3,bellman,0.001590,1
mumbai,0,4,bellman,0.003400,1
mumbai,0,5,bellman,0.004890,1
mumbai,0,6,bellman,0.011330,1
mumbai,0,7,bellman,0.017000,1
mumbai,1,2,bellman,0.001430,1
mumbai,1,3,bellman,0.001840,1
mumbai,1,4,bellman,0.003730,1
mumbai,1,5,bellman,0.005300,1
mumbai,1,6,bellman,0.013170,1
mumbai,1,7,bellman,0.019060,1
nairobi,0,2,bellman,0.001220,1
nairobi,0,3,bellman,0.001860,1
nairobi,0,4,bellman,0.003100,1
nairobi,0,5,bellman,0.004900,1
nairobi,0,6,bellman,0.010770,1
nairobi,0,7,bellman,0.016750,1
nairobi,1,2,bellman,0.001240,1
nairobi,1,3,bellman,0.001460,1
nairobi,1,4,bellman,0.003290,1
nairobi,1,5,bellman,0.004650,1
nairobi,1,6,bellman,0.010880,1
nairobi,1,7,bellman,0.016700,1
osaka,0,2,bellman,0.001670,1
osaka,0,3,bellman,0.001930,1
osaka,0,4,bellman,0.003980,1
osaka,0,5,bellman,0.005700,1
osaka,0,6,bellman,0.013450,1
osaka,0,7,bellman,0.019360,1
osaka,1,2,bellman,0.001700,1
osaka,1,3,bellman,0.002130,1
osaka,1,4,bellman,0.004350,1
osaka,1,5,bellman,0.006100,1
osaka,1,6,bellman,0.013870,1
osaka,1,7,bellman,0.021240,1
oslo,0,2,bellman,0.001270,1
oslo,0,3,bellman,0.001430,1
oslo,0,4,bellman,0.003240,1
oslo,0,5,bellman,0.004510,1
oslo,0,6,bellman,0.010710,1
oslo,0,7,bellman,0.016150,1
oslo,1,2,bellman,0.001300,1
oslo,1,3,bellman,0.001520,1
oslo,1,4,bellman,0.003440,1
oslo,1,5,bellman,0.005010,1
oslo,1,6,bellman,0.011780,1
oslo,1,7,bellman,0.017190,1
ourense,0,2,bellman,0.001210,1
ourense,0,3,bellman,0.001370,1
ourense,0,4,bellman,0.003090,1
ourense,0,5,bellman,0.004310,1
ourense,0,6,bellman,0.010270,1
ourense,0,7,bellman,0.015750,1
ourense,1,2,bellman,0.001280,1
ourense,1,3,bellman,0.001480,1
ourense,1,4,bellman,0.003290,1
ourense,1,5,bellman,0.004570,1
ourense,1,6,bellman,0.011570,1
ourense,1,7,bellman,0.016550,1
paris,0,2,bellman,0.001310,1
paris,0,3,bellman,0.001520,1
paris,0,4,bellman,0.003330,1
paris,0,5,bellman,0.004770,1
paris,0,6,bellman,0.011720,1
paris,0,7,bellman,0.016890,1
paris,1,2,bellman,0.001590,1
paris,1,3,bellman,0.002000,1
paris,1,4,bellman,0.004280,1
paris,1,5,bellman,0.006130,1
paris,1,6,bellman,0.014230,1
paris,1,7,bellman,0.021350,1
perth,0,2,bellman,0.001290,1
perth,0,3,bellman,0.001500,1
perth,0,4,bellman,0.003360,1
perth,0,5,bellman,0.004670,1
perth,0,6,bellman,0.011650,1
perth,0,7,bellman,0.016920,1
perth,1,2,bellman,0.001270,1
perth,1,3,bellman,0.001500,1
perth,1,4,bellman,0.003370,1
perth,1,5,bellman,0.004800,1
perth,1,6,bellman,0.011190,1
perth,1,7,bellman,0.017230,1
poughkeepsie,0,2,bellman,0.001370,1
poughkeepsie,0,3,bellman,0.001600,1
poughkeepsie,0,4,bellman,0.003510,1
poughkeepsie,0,5,bellman,0.004990,1
poughkeepsie,0,6,bellman,0.012090,1
poughkeepsie,0,7,bellman,0.017520,1
poughkeepsie,1,2,bellman,0.001460,1
poughkeepsie,1,3,bellman,0.001800,1
poughkeepsie,1,4,bellman,0.003820,1
poughkeepsie,1,5,bellman,0.005570,1
poughkeepsie,1,6,bellman,0.012740,1
poughkeepsie,1,7,bellman,0.019350,1
prague,0,2,bellman,0.001520,1
prague,0,3,bellman,0.001890,1
prague,0,4,bellman,0.004050,1
prague,0,5,bellman,0.005910,1
prague,0,6,bellman,0.013490,1
prague,0,7,bellman,0.019640,1
prague,1,2,bellman,0.001720,1
prague,1,3,bellman,0.002190,1
prague,1,4,bellman,0.004560,1
prague,1,5,bellman,0.006660,1
prague,1,6,bellman,0.014900,1
prague,1,7,bellman,0.022650,1
quito,0,2,bellman,0.001230,1
quito,0,3,bellman,0.001450,1
quito,0,4,bellman,0.003160,1
quito,0,5,bellman,0.004550,1
quito,0,6,bellman,0.010480,1
quito,0,7,bellman,0.016320,1
quito,1,2,bellman,0.001230,1
quito,1,3,bellman,0.001380,1
quito,1,4,bellman,0.003140,1
quito,1,5,bellman,0.004410,1
quito,1,6,bellman,0.011140,1
quito,1,7,bellman,0.016150,1
rochester,0,2,bellman,0.001630,1
rochester,0,3,bellman,0.001980,1
rochester,0,4,bellman,0.004150,1
rochester,0,5,bellman,0.005910,1
rochester,0,6,bellman,0.013470,1
rochester,0,7,bellman,0.020220,1
rochester,1,2,bellman,0.001760,1
rochester,1,3,bellman,0.002200,1
rochester,1,4,bellman,0.004550,1
rochester,1,5,bellman,0.006630,1
rochester,1,6,bellman,0.015730,1
rochester,1,7,bellman,0.022440,1
rome,0,2,bellman,0.001220,1
rome,0,3,bellman,0.001360,1
rome,0,4,bellman,0.003080,1
rome,0,5,bellman,0.004390,1
rome,0,6,bellman,0.010770,1
rome,0,7,bellman,0.015760,1
rome,1,2,bellman,0.001220,1
rome,1,3,bellman,0.001440,1
rome,1,4,bellman,0.003160,1
rome,1,5,bellman,0.004520,1
rome,1,6,bellman,0.011140,1
rome,1,7,bellman,0.016220,1
santiago,0,2,bellman,0.001240,1
santiago,0,3,bellman,0.001400,1
santiago,0,4,bellman,0.003120,1
santiago,0,5,bellman,0.004410,1
santiago,0,6,bellman,0.010980,1
santiago,0,7,bellman,0.016150,1
santiago,1,2,bellman,0.001340,1
santiago,1,3,bellman,0.001460,1
santiago,1,4,bellman,0.003310,1
santiago,1,5,bellman,0.004710,1
santiago,1,6,bellman,0.011020,1
santiago,1,7,bellman,0.016710,1
singapore,0,2,bellman,0.001430,1
singapore,0,3,bellman,0.001690,1
singapore,0,4,bellman,0.003660,1
singapore,0,5,bellman,0.005240,1
singapore,0,6,bellman,0.012770,1
singapore,0,7,bellman,0.018390,1
singapore,1,2,bellman,0.001500,1
singapore,1,3,bellman,0.001860,1
singapore,1,4,bellman,0.003890,1
singapore,1,5,bellman,0.005700,1
singapore,1,6,bellman,0.012870,1
singapore,1,7,bellman,0.019770,1
sydney,0,2,bellman,0.001460,1
sydney,0,3,bellman,0.001720,1
sydney,0,4,bellman,0.003690,1
sydney,0,5,bellman,0.005200,1
sydney,0,6,bellman,0.012190,1
sydney,0,7,bellman,0.018710,1
sydney,1,2,bellman,0.001490,1
sydney,1,3,bellman,0.001860,1
sydney,1,4,bellman,0.003930,1
sydney,1,5,bellman,0.005660,1
sydney,1,6,bellman,0.013760,1
sydney,1,7,bellman,0.019460,1
torino,0,2,bellman,0.002440,1
torino,0,3,bellman,0.002840,1
torino,0,4,bellman,0.005600,1
torino,0,5,bellman,0.008420,1
torino,0,6,bellman,0.017750,1
torino,0,7,bellman,0.026940,1
torino,1,2,bellman,0.002710,1
torino,1,3,bellman,0.003670,1
torino,1,4,bellman,0.007050,1
torino,1,5,bellman,0.010450,1
torino,1,6,bellman,0.024370,1
torino,1,7,bellman,0.034320,1
toronto,0,2,bellman,0.001500,1
toronto,0,3,bellman,0.001800,1
toronto,0,4,bellman,0.003730,1
toronto,0,5,bellman,0.005450,1
toronto,0,6,bellman,0.013210,1
toronto,0,7,bellman,0.019020,1
toronto,1,2,bellman,0.001560,1
toronto,1,3,bellman,0.001930,1
toronto,1,4,bellman,0.004260,1
toronto,1,5,bellman,0.006140,1
toronto,1,6,bellman,0.013940,1
toronto,1,7,bellman,0.021170,1
valencia,0,2,bellman,0.001200,1
valencia,0,3,bellman,0.001370,1
valencia,0,4,bellman,0.003060,1
valencia,0,5,bellman,0.004440,1
valencia,0,6,bellman,0.010990,1
valencia,0,7,bellman,0.015910,1
valencia,1,2,bellman,0.001260,1
valencia,1,3,bellman,0.001500,1
valencia,1,4,bellman,0.003340,1
valencia,1,5,bellman,0.004660,1
valencia,1,6,bellman,0.011630,1
valencia,1,7,bellman,0.016520,1
vigo,0,2,bellman,0.001230,1
vigo,0,3,bellman,0.001390,1
vigo,0,4,bellman,0.003050,1
vigo,0,5,bellman,0.004330,1
vigo,0,6,bellman,0.010790,1
vigo,0,7,bellman,0.015690,1
vigo,1,2,bellman,0.001210,1
vigo,1,3,bellman,0.001440,1
vigo,1,4,bellman,0.003150,1
vigo,1,5,bellman,0.004550,1
vigo,1,6,bellman,0.010560,1
vigo,1,7,bellman,0.016160,1
washington,0,2,bellman,0.003000,1
washington,0,3,bellman,0.004270,1
washington,0,4,bellman,0.008080,1
washington,0,5,bellman,0.011950,1
washington,0,6,bellman,0.027750,1
washington,0,7,bellman,0.039230,1
washington,1,2,bellman,0.003160,1
washington,1,3,bellman,0.004610,1
washington,1,4,bellman,0.008700,1
washington,1,5,bellman,0.013470,1
washington,1,6,bellman,0.028340,1
washington,1,7,bellman,0.042950,1
yorktown,0,2,bellman,0.001260,1
yorktown,0,3,bellman,0.001470,1
yorktown,0,4,bellman,0.003550,1
yorktown,0,5,bellman,0.004630,1
yorktown,0,6,bellman,0.011340,1
yorktown,0,7,bellman,0.016560,1
yorktown,1,2,bellman,0.001280,1
yorktown,1,3,bellman,0.001470,1
yorktown,1,4,bellman,0.003300,1
yorktown,1,5,bellman,0.004700,1
yorktown,1,6,bellman,0.011540,1
yorktown,1,7,bellman,0.016690,1
perfect_hardware,0,2,bellman,0.000850,1
perfect_hardware,0,3,bellman,0.000910,1
perfect_hardware,0,4,bellman,0.000990,1
perfect_hardware,0,5,bellman,0.001060,1
perfect_hardware,0,6,bellman,0.001120,1
perfect_hardware,0,7,bellman,0.001210,1
algiers,0,1,convex,0.007910,1
algiers,0,2,convex,0.002990,1
algiers,0,3,convex,0.004670,1
algiers,1,1,convex,0.002350,1
algiers,1,2,convex,0.003380,1
algiers,1,3,convex,0.005350,1
almaden,0,1,convex,0.002060,1
almaden,0,2,convex,0.002940,1
almaden,0,3,convex,0.004610,1
almaden,1,1,convex,0.002040,1
almaden,1,2,convex,0.003040,1
almaden,1,3,convex,0.004680,1
athens,0,1,convex,0.001880,1
athens,0,2,convex,0.002780,1
athens,0,3,convex,0.004330,1
athens,1,1,convex,0.001930,1
athens,1,2,convex,0.002840,1
athens,1,3,convex,0.004400,1
auckland,0,1,convex,0.002150,1
auckland,0,2,convex,0.003100,1
auckland,0,3,convex,0.004820,1
auckland,1,1,convex,0.002230,1
auckland,1,2,convex,0.003270,1
auckland,1,3,convex,0.005200,1
belem,0,1,convex,0.001870,1
belem,0,2,convex,0.002760,1
belem,0,3,convex,0.004360,1
belem,1,1,convex,0.001940,1
belem,1,2,convex,0.002870,1
belem,1,3,convex,0.004490,1
boeblingen,0,1,convex,0.002140,1
boeblingen,0,2,convex,0.003130,1
boeblingen,0,3,convex,0.004950,1
boeblingen,1,1,convex,0.002270,1
boeblingen,1,2,convex,0.003190,1
boeblingen,1,3,convex,0.005140,1
bogota,0,1,convex,0.001930,1
bogota,0,2,convex,0.002710,1
bogota,0,3,convex,0.004410,1
bogota,1,1,convex,0.001930,1
bogota,1,2,convex,0.002850,1
bogota,1,3,convex,0.004470,1
brisbane,0,1,convex,0.003120,1
brisbane,0,2,convex,0.004900,1
brisbane,0,3,convex,0.007590,1
brisbane,1,1,convex,0.003280,1
brisbane,1,2,convex,0.005210,1
brisbane,1,3,convex,0.008200,1
brooklyn,0,1,convex,0.002310,1
brooklyn,0,2,convex,0.003370,1
brooklyn,0,3,convex,0.005190,1
brooklyn,1,1,convex,0.002460,1
brooklyn,1,2,convex,0.003590,1
brooklyn,1,3,convex,0.005700,1
burlington,0,1,convex,0.001920,1
burlington,0,2,convex,0.002810,1
burlington,0,3,convex,0.004330,1
burlington,1,1,convex,0.001900,1
burlington,1,2,convex,0.002860,1
burlington,1,3,convex,0.004390,1
cairo,0,1,convex,0.001940,1
cairo,0,2,convex,0.002890,1
cairo,0,3,convex,0.004380,1
cairo,1,1,convex,0.002120,1
cairo,1,2,convex,0.003310,1
cairo,1,3,convex,0.004890,1
cambridge,0,1,convex,0.002220,1
cambridge,0,2,convex,0.003240,1
cambridge,0,3,convex,0.005220,1
cambridge,1,1,convex,0.002260,1
cambridge,1,2,convex,0.003410,1
cambridge,1,3,convex,0.005320,1
casablanca,0,1,convex,0.001910,1
