hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index
brooklyn,1,7,0.005270,0.993980,bellman,5.000000,5
burlington,0,2,0.000730,0.975510,bellman,0.000000,0
burlington,0,3,0.000730,0.975530,bellman,0.000000,1
burlington,0,4,0.000730,0.998230,bellman,0.000000,2
burlington,0,5,0.000730,0.998230,bellman,0.000000,7
burlington,0,6,0.000730,0.999860,bellman,1.000000,6
burlington,0,7,0.000730,0.999860,bellman,4.000000,8
burlington,1,2,0.002080,0.951270,bellman,0.000000,0
burlington,1,3,0.002080,0.951300,bellman,0.000000,1
burlington,1,4,0.002080,0.992890,bellman,0.000000,2
burlington,1,5,0.002080,0.993130,bellman,0.000000,3
burlington,1,6,0.002080,0.998650,bellman,1.000000,6
burlington,1,7,0.002080,0.998920,bellman,5.000000,5
cairo,0,2,0.001440,0.994830,bellman,0.000000,0
cairo,0,3,0.001440,0.994830,bellman,0.000000,1
cairo,0,4,0.001440,0.999850,bellman,0.000000,2
cairo,0,5,0.001440,0.999920,bellman,0.000000,3
cairo,0,6,0.001440,0.999980,bellman,1.000000,4
cairo,0,7,0.001440,1.000000,bellman,5.000000,5
cairo,1,2,0.003990,0.848770,bellman,0.000000,0
cairo,1,3,0.003990,0.848790,bellman,0.000000,1
cairo,1,4,0.003990,0.937300,bellman,0.000000,2
cairo,1,5,0.003990,0.938830,bellman,0.000000,3
cairo,1,6,0.003990,0.971010,bellman,1.000000,6
cairo,1,7,0.003990,0.973050,bellman,5.000000,5
cambridge,0,2,0.004420,0.982910,bellman,0.000000,0
cambridge,0,3,0.004420,0.982920,bellman,0.000000,1
cambridge,0,4,0.004420,0.999040,bellman,0.000000,2
cambridge,0,5,0.004420,0.999140,bellman,0.000000,3
cambridge,0,6,0.004420,0.999850,bellman,1.000000,6
cambridge,0,7,0.004420,0.999950,bellman,5.000000,5
cambridge,1,2,0.004770,0.610130,bellman,0.000000,0
cambridge,1,3,0.004770,0.610270,bellman,0.000000,1
cambridge,1,4,0.004770,0.662380,bellman,0.000000,2
cambridge,1,5,0.004770,0.662530,bellman,0.000000,3
cambridge,1,6,0.004770,0.699670,bellman,1.000000,6
cambridge,1,7,0.004770,0.699830,bellman,5.000000,5
casablanca,0,2,0.002210,0.985240,bellman,0.000000,0
casablanca,0,3,0.002210,0.985250,bellman,0.000000,1
casablanca,0,4,0.002210,0.999020,bellman,0.000000,2
casablanca,0,5,0.002210,0.999360,bellman,0.000000,3
casablanca,0,6,0.002210,0.999850,bellman,1.000000,4
casablanca,0,7,0.002210,0.999960,bellman,5.000000,5
casablanca,1,2,0.002770,0.967320,bellman,0.000000,0
casablanca,1,3,0.002770,0.967330,bellman,0.000000,1
casablanca,1,4,0.002770,0.996790,bellman,0.000000,2
casablanca,1,5,0.002770,0.996870,bellman,0.000000,3
casablanca,1,6,0.002770,0.999580,bellman,1.000000,6
casablanca,1,7,0.002770,0.999670,bellman,5.000000,5
cusco,0,2,0.002870,0.993370,bellman,0.000000,0
cusco,0,3,0.002870,0.993370,bellman,0.000000,1
cusco,0,4,0.002870,0.999840,bellman,0.000000,2
cusco,0,5,0.002870,0.999870,bellman,0.000000,3
cusco,0,6,0.002870,0.999980,bellman,1.000000,4
cusco,0,7,0.002870,1.000000,bellman,5.000000,5
cusco,1,2,0.002610,0.590960,bellman,0.000000,0
cusco,1,3,0.002610,0.591050,bellman,0.000000,1
cusco,1,4,0.002610,0.634840,bellman,0.000000,2
cusco,1,5,0.002610,0.634910,bellman,0.000000,7
