hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
algiers,0,7,5.703920,0.967230,bellman,2492.000000,0,0.000000
algiers,1,7,5.936300,0.975250,bellman,2508.000000,1,0.000000
algiers,2,7,9.117320,0.948790,bellman,2464.000000,0,0.000000
algiers,3,7,8.856420,0.959780,bellman,2367.000000,1,0.000000
nairobi,0,7,4.802930,0.985600,bellman,2327.000000,1,0.000000
nairobi,1,7,4.446950,0.984420,bellman,2370.000000,2,0.000000
nairobi,2,7,5.133730,0.977010,bellman,2343.000000,2,0.000000
nairobi,3,7,5.086320,0.981770,bellman,2315.000000,2,0.000000
nairobi,4,7,5.550740,0.980040,bellman,2390.000000,1,0.000000
nairobi,5,7,5.791710,0.976440,bellman,2377.000000,2,0.000000
