hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
london,0,3,0.316040,0.941180,bellman,1.000000,0,0.000000
london,0,4,0.316040,0.941180,bellman,4.000000,1,0.000000
london,0,5,0.316040,0.981770,bellman,19.000000,2,0.000000
london,0,6,0.316040,0.981770,bellman,82.000000,3,0.000000
london,0,7,0.316040,0.987370,bellman,343.000000,4,0.000000
london,1,3,0.328110,0.938270,bellman,1.000000,0,0.000000
london,1,4,0.328110,0.938270,bellman,4.000000,5,0.000000
london,1,5,0.328110,0.978590,bellman,19.000000,2,0.000000
london,1,6,0.328110,0.978590,bellman,82.000000,6,0.000000
london,1,7,0.328110,0.984150,bellman,343.000000,4,0.000000
london,2,3,0.366930,0.960940,bellman,1.000000,0,0.000000
london,2,4,0.366930,0.960940,bellman,4.000000,1,0.000000
london,2,5,0.366930,0.976050,bellman,19.000000,2,0.000000
london,2,6,0.366930,0.976050,bellman,82.000000,3,0.000000
london,2,7,0.366930,0.976800,bellman,343.000000,4,0.000000
mumbai,0,3,0.340220,0.960130,bellman,1.000000,0,0.000000
mumbai,0,4,0.340220,0.960130,bellman,4.000000,5,0.000000
mumbai,0,5,0.340220,0.972920,bellman,19.000000,2,0.000000
mumbai,0,6,0.340220,0.972920,bellman,82.000000,6,0.000000
mumbai,0,7,0.340220,0.973450,bellman,343.000000,4,0.000000
mumbai,1,3,0.629960,0.893510,bellman,1.000000,0,0.000000
mumbai,1,4,0.629960,0.893510,bellman,4.000000,7,0.000000
mumbai,1,5,0.629960,0.965100,bellman,19.000000,2,0.000000
mumbai,1,6,0.629960,0.965100,bellman,82.000000,8,0.000000
mumbai,1,7,0.629960,0.984630,bellman,343.000000,4,0.000000
mumbai,2,3,0.630970,0.893220,bellman,1.000000,0,0.000000
mumbai,2,4,0.630970,0.893220,bellman,4.000000,5,0.000000
mumbai,2,5,0.630970,0.964750,bellman,19.000000,2,0.000000
mumbai,2,6,0.630970,0.964750,bellman,82.000000,6,0.000000
mumbai,2,7,0.630970,0.984270,bellman,343.000000,4,0.000000
