hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
melbourne,0,1,0.001790,0.500190,convex,0.000000,0,0.000000
melbourne,0,2,0.001790,0.973390,convex,0.000000,1,0.000000
melbourne,0,3,0.001790,0.973450,convex,0.000000,2,0.000000
melbourne,1,1,0.002140,0.500520,convex,0.000000,3,0.000000
melbourne,1,2,0.002140,0.813060,convex,0.000000,4,0.000000
melbourne,1,3,0.002140,0.813390,convex,0.000000,5,0.000000
manila,0,1,0.000880,0.500050,convex,0.000000,6,0.000000
manila,0,2,0.000880,0.985600,convex,0.000000,7,0.000000
manila,0,3,0.000880,0.985600,convex,0.000000,8,0.000000
manila,1,1,0.001170,0.500060,convex,0.000000,0,0.000000
manila,1,2,0.001170,0.903410,convex,0.000000,9,0.000000
manila,1,3,0.001170,0.903510,convex,0.000000,10,0.000000
montreal,0,1,0.001160,0.500090,convex,0.000000,6,0.000000
montreal,0,2,0.001160,0.992900,convex,0.000000,7,0.000000
montreal,0,3,0.001160,0.992900,convex,0.000000,8,0.000000
montreal,1,1,0.001410,0.500060,convex,0.000000,6,0.000000
montreal,1,2,0.001410,0.903300,convex,0.000000,11,0.000000
montreal,1,3,0.001410,0.903310,convex,0.000000,8,0.000000
rochester,0,1,0.003230,0.500710,convex,0.000000,12,0.000000
rochester,0,2,0.003230,0.989460,convex,0.000000,13,0.000000
rochester,0,3,0.003230,0.989750,convex,0.000000,14,0.000000
rochester,1,1,0.002700,0.502700,convex,0.000000,15,0.000000
rochester,1,2,0.002700,0.598710,convex,0.000000,16,0.000000
rochester,1,3,0.002700,0.599400,convex,0.000000,17,0.000000
torino,0,1,0.002990,0.500040,convex,0.000000,0,0.000000
torino,0,2,0.002990,0.994510,convex,0.000000,18,0.000000
torino,0,3,0.002990,0.994690,convex,0.000000,19,0.000000
torino,1,1,0.005470,0.502000,convex,0.000000,20,0.000000
torino,1,2,0.005470,0.564780,convex,0.000000,21,0.000000
torino,1,3,0.005470,0.565970,convex,0.000000,22,0.000000
vigo,0,1,0.001130,0.500090,convex,0.000000,0,0.000000
vigo,0,2,0.001130,0.985230,convex,0.000000,1,0.000000
vigo,0,3,0.001130,0.985320,convex,0.000000,23,0.000000
vigo,1,1,0.000800,0.500070,convex,0.000000,6,0.000000
vigo,1,2,0.000800,0.924900,convex,0.000000,11,0.000000
vigo,1,3,0.000800,0.924910,convex,0.000000,8,0.000000
