hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
almaden,0,8,0.001050,0.999990,bellman,26.000000,0,0.000000
almaden,0,9,0.001050,1.000000,bellman,78.000000,1,0.000000
almaden,1,8,0.001130,0.946770,bellman,26.000000,2,0.000000
almaden,1,9,0.001130,0.948220,bellman,79.000000,3,0.000000
manhattan,0,8,0.002450,0.702850,bellman,26.000000,2,0.000000
manhattan,0,9,0.002450,0.702920,bellman,79.000000,3,0.000000
manhattan,1,8,0.002500,1.000000,bellman,26.000000,0,0.000000
manhattan,1,9,0.002500,1.000000,bellman,79.000000,1,0.000000
valencia,0,8,0.000960,0.999960,bellman,25.000000,4,0.000000
valencia,0,9,0.000960,0.999990,bellman,77.000000,1,0.000000
valencia,1,8,0.001020,0.999590,bellman,25.000000,4,0.000000
valencia,1,9,0.001020,0.999720,bellman,77.000000,1,0.000000
