hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
burlington,0,1,0.000870,0.500260,convex,0.000000,0,0.000000
burlington,0,2,0.000870,0.975500,convex,0.000000,1,0.000000
burlington,0,3,0.000870,0.975510,convex,0.000000,2,0.000000
burlington,1,1,0.001760,0.500340,convex,0.000000,3,0.000000
burlington,1,2,0.001760,0.950980,convex,0.000000,4,0.000000
burlington,1,3,0.001760,0.951270,convex,0.000000,5,0.000000
osaka,0,1,0.003370,0.500070,convex,0.000000,6,0.000000
osaka,0,2,0.003370,0.996360,convex,0.000000,1,0.000000
osaka,0,3,0.003370,0.996380,convex,0.000000,7,0.000000
osaka,1,1,0.001940,0.502030,convex,0.000000,8,0.000000
osaka,1,2,0.001940,0.557560,convex,0.000000,9,0.000000
osaka,1,3,0.001940,0.560430,convex,0.000000,10,0.000000
oslo,0,1,0.000830,0.500040,convex,0.000000,6,0.000000
oslo,0,2,0.000830,0.992300,convex,0.000000,11,0.000000
oslo,0,3,0.000830,0.992300,convex,0.000000,12,0.000000
oslo,1,1,0.001480,0.500090,convex,0.000000,6,0.000000
oslo,1,2,0.001480,0.970470,convex,0.000000,13,0.000000
oslo,1,3,0.001480,0.970540,convex,0.000000,14,0.000000
paris,0,1,0.003510,0.500080,convex,0.000000,0,0.000000
paris,0,2,0.003510,0.992940,convex,0.000000,13,0.000000
paris,0,3,0.003510,0.993020,convex,0.000000,15,0.000000
paris,1,1,0.000900,0.500070,convex,0.000000,6,0.000000
paris,1,2,0.000900,0.788910,convex,0.000000,1,0.000000
paris,1,3,0.000900,0.788930,convex,0.000000,12,0.000000
poughkeepsie,0,1,0.001230,0.500740,convex,0.000000,16,0.000000
poughkeepsie,0,2,0.001230,0.979000,convex,0.000000,1,0.000000
poughkeepsie,0,3,0.001230,0.979030,convex,0.000000,17,0.000000
poughkeepsie,1,1,0.001990,0.500990,convex,0.000000,18,0.000000
poughkeepsie,1,2,0.001990,0.819460,convex,0.000000,19,0.000000
poughkeepsie,1,3,0.001990,0.823520,convex,0.000000,20,0.000000
