hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
boeblingen,0,1,8.930100,0.500000,bellman,0.000000,0,0.000000
boeblingen,0,2,8.930100,1.000000,bellman,0.000000,1,0.000000
boeblingen,0,3,8.930100,1.000000,bellman,0.000000,2,0.000000
boeblingen,1,1,8.952070,0.500000,bellman,0.000000,0,0.000000
boeblingen,1,2,8.952070,0.999500,bellman,0.000000,1,0.000000
boeblingen,1,3,8.952070,0.999500,bellman,1.000000,2,0.000000
boeblingen,2,1,9.805810,0.500000,bellman,0.000000,0,0.000000
boeblingen,2,2,9.805810,1.000000,bellman,0.000000,1,0.000000
boeblingen,2,3,9.805810,1.000000,bellman,0.000000,2,0.000000
boeblingen,3,1,9.714280,0.500000,bellman,0.000000,0,0.000000
boeblingen,3,2,9.714280,0.999500,bellman,0.000000,1,0.000000
boeblingen,3,3,9.714280,0.999500,bellman,1.000000,2,0.000000
bogota,0,1,8.002180,0.500000,bellman,0.000000,0,0.000000
bogota,0,2,8.002180,0.999500,bellman,0.000000,1,0.000000
bogota,0,3,8.002180,0.999500,bellman,0.000000,3,0.000000
bogota,1,1,7.606640,0.500000,bellman,0.000000,0,0.000000
bogota,1,2,7.606640,0.999000,bellman,0.000000,1,0.000000
bogota,1,3,7.606640,0.999000,bellman,1.000000,2,0.000000
cambridge,0,1,10.808190,0.500000,bellman,0.000000,0,0.000000
cambridge,0,2,10.808190,1.001000,bellman,0.000000,1,0.000000
cambridge,0,3,10.808190,1.001000,bellman,1.000000,2,0.000000
cambridge,1,1,10.000530,0.500500,bellman,0.000000,4,0.000000
cambridge,1,2,10.000530,1.001500,bellman,0.000000,1,0.000000
cambridge,1,3,10.000530,1.002500,bellman,1.000000,5,0.000000
cambridge,2,1,11.248310,0.500000,bellman,0.000000,0,0.000000
cambridge,2,2,11.248310,1.001000,bellman,0.000000,1,0.000000
cambridge,2,3,11.248310,1.001000,bellman,1.000000,2,0.000000
cambridge,3,1,10.553020,0.500500,bellman,0.000000,4,0.000000
cambridge,3,2,10.553020,1.001500,bellman,0.000000,1,0.000000
cambridge,3,3,10.553020,1.002500,bellman,1.000000,5,0.000000
hanoi,0,1,9.697110,0.500000,bellman,0.000000,0,0.000000
hanoi,0,2,9.697110,1.000000,bellman,0.000000,1,0.000000
hanoi,0,3,9.697110,1.000000,bellman,0.000000,2,0.000000
hanoi,1,1,11.304150,0.500500,bellman,0.000000,4,0.000000
hanoi,1,2,11.304150,1.002500,bellman,0.000000,1,0.000000
hanoi,1,3,11.304150,1.004510,bellman,1.000000,2,0.000000
hanoi,2,1,11.270160,0.500000,bellman,0.000000,0,0.000000
hanoi,2,2,11.270160,1.000000,bellman,0.000000,1,0.000000
hanoi,2,3,11.270160,1.000000,bellman,0.000000,2,0.000000
hanoi,3,1,11.471940,0.500500,bellman,0.000000,4,0.000000
