hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
cairo,0,3,0.668710,0.979960,bellman,1.000000,0,0.000000
cairo,0,4,0.668710,0.979960,bellman,4.000000,1,0.000000
cairo,0,5,0.668710,0.993120,bellman,20.000000,2,0.000000
cairo,0,6,0.668710,0.993120,bellman,88.000000,3,0.000000
cairo,0,7,0.668710,0.993660,bellman,366.000000,4,0.000000
cairo,1,3,0.795280,0.823280,bellman,1.000000,0,0.000000
cairo,1,4,0.795280,0.823280,bellman,4.000000,1,0.000000
cairo,1,5,0.795280,0.905350,bellman,20.000000,2,0.000000
cairo,1,6,0.795280,0.905350,bellman,88.000000,3,0.000000
cairo,1,7,0.795280,0.936600,bellman,371.000000,4,0.000000
casablanca,0,3,0.441150,0.968750,bellman,1.000000,0,0.000000
casablanca,0,4,0.441150,0.968750,bellman,4.000000,1,0.000000
casablanca,0,5,0.441150,0.984780,bellman,21.000000,2,0.000000
casablanca,0,6,0.441150,0.984780,bellman,90.000000,3,0.000000
casablanca,0,7,0.441150,0.985600,bellman,374.000000,4,0.000000
casablanca,1,3,0.426370,0.965940,bellman,1.000000,0,0.000000
casablanca,1,4,0.426370,0.965940,bellman,4.000000,5,0.000000
casablanca,1,5,0.426370,0.981870,bellman,21.000000,2,0.000000
casablanca,1,6,0.426370,0.981870,bellman,90.000000,6,0.000000
casablanca,1,7,0.426370,0.982690,bellman,373.000000,4,0.000000
casablanca,2,3,0.412200,0.971070,bellman,1.000000,0,0.000000
casablanca,2,4,0.412200,0.971070,bellman,4.000000,5,0.000000
casablanca,2,5,0.412200,0.985530,bellman,21.000000,2,0.000000
casablanca,2,6,0.412200,0.985530,bellman,88.000000,6,0.000000
casablanca,2,7,0.412200,0.986200,bellman,368.000000,4,0.000000
casablanca,3,3,0.367740,0.970230,bellman,1.000000,0,0.000000
casablanca,3,4,0.367740,0.970230,bellman,4.000000,1,0.000000
casablanca,3,5,0.367740,0.983580,bellman,20.000000,2,0.000000
casablanca,3,6,0.367740,0.983580,bellman,87.000000,3,0.000000
casablanca,3,7,0.367740,0.984150,bellman,361.000000,4,0.000000
casablanca,4,3,0.341480,0.963330,bellman,1.000000,0,0.000000
casablanca,4,4,0.341480,0.963330,bellman,4.000000,1,0.000000
casablanca,4,5,0.341480,0.976480,bellman,20.000000,2,0.000000
casablanca,4,6,0.341480,0.976480,bellman,86.000000,3,0.000000
casablanca,4,7,0.341480,0.977040,bellman,357.000000,4,0.000000
