hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
belem,0,1,6.674490,0.500500,bellman,0.000000,0,0.000000
belem,0,2,6.674490,1.000500,bellman,0.000000,1,0.000000
belem,0,3,6.674490,1.001500,bellman,0.000000,2,0.000000
belem,1,1,6.804040,0.500500,bellman,0.000000,0,0.000000
belem,1,2,6.804040,0.999500,bellman,0.000000,1,0.000000
belem,1,3,6.804040,1.000500,bellman,0.000000,2,0.000000
brooklyn,0,1,10.494730,0.500500,bellman,0.000000,3,0.000000
brooklyn,0,2,10.494730,0.998500,bellman,0.000000,1,0.000000
brooklyn,0,3,10.494730,0.999500,bellman,0.000000,4,0.000000
brooklyn,1,1,10.534870,0.500500,bellman,0.000000,3,0.000000
brooklyn,1,2,10.534870,0.996000,bellman,0.000000,1,0.000000
brooklyn,1,3,10.534870,0.997000,bellman,0.000000,4,0.000000
brooklyn,2,1,13.468140,0.500000,bellman,0.000000,3,0.000000
brooklyn,2,2,13.468140,0.998500,bellman,0.000000,1,0.000000
brooklyn,2,3,13.468140,0.998500,bellman,0.000000,5,0.000000
brooklyn,3,1,13.498560,0.500000,bellman,0.000000,3,0.000000
brooklyn,3,2,13.498560,0.996000,bellman,0.000000,1,0.000000
brooklyn,3,3,13.498560,0.996000,bellman,0.000000,2,0.000000
burlington,0,1,5.643570,0.500000,bellman,0.000000,3,0.000000
burlington,0,2,5.643570,1.000500,bellman,0.000000,1,0.000000
burlington,0,3,5.643570,1.002500,bellman,0.000000,5,0.000000
burlington,1,1,5.644290,0.500000,bellman,0.000000,3,0.000000
burlington,1,2,5.644290,0.998000,bellman,0.000000,1,0.000000
burlington,1,3,5.644290,0.998000,bellman,0.000000,2,0.000000
guadalupe,0,1,9.756180,0.500000,bellman,0.000000,3,0.000000
guadalupe,0,2,9.756180,0.999500,bellman,0.000000,1,0.000000
guadalupe,0,3,9.756180,0.999500,bellman,0.000000,5,0.000000
guadalupe,1,1,9.685970,0.500500,bellman,0.000000,0,0.000000
guadalupe,1,2,9.685970,0.999000,bellman,0.000000,1,0.000000
guadalupe,1,3,9.685970,1.001000,bellman,0.000000,2,0.000000
guadalupe,2,1,8.300250,0.500500,bellman,0.000000,3,0.000000
guadalupe,2,2,8.300250,0.999500,bellman,0.000000,1,0.000000
guadalupe,2,3,8.300250,1.000500,bellman,0.000000,4,0.000000
guadalupe,3,1,8.729670,0.500500,bellman,0.000000,3,0.000000
guadalupe,3,2,8.729670,0.999000,bellman,0.000000,1,0.000000
guadalupe,3,3,8.729670,1.001000,bellman,0.000000,2,0.000000
london,0,1,5.642240,0.500000,bellman,0.000000,3,0.000000
london,0,2,5.642240,0.999000,bellman,0.000000,1,0.000000
london,0,3,5.642240,0.999000,bellman,0.000000,4,0.000000
london,1,1,5.691560,0.500000,bellman,0.000000,3,0.000000
london,1,2,5.691560,0.999500,bellman,0.000000,1,0.000000
london,1,3,5.691560,0.999500,bellman,0.000000,5,0.000000
mumbai,0,1,10.260290,0.500500,bellman,0.000000,0,0.000000
mumbai,0,2,10.260290,0.999500,bellman,0.000000,1,0.000000
mumbai,0,3,10.260290,1.001500,bellman,0.000000,2,0.000000
mumbai,1,1,7.463750,0.500000,bellman,0.000000,3,0.000000
mumbai,1,2,7.463750,0.999000,bellman,0.000000,1,0.000000
mumbai,1,3,7.463750,0.999500,bellman,0.000000,2,0.000000
mumbai,2,1,10.645100,0.500500,bellman,0.000000,0,0.000000
mumbai,2,2,10.645100,0.999500,bellman,0.000000,1,0.000000
mumbai,2,3,10.645100,1.001500,bellman,0.000000,2,0.000000
mumbai,3,1,9.285360,0.500000,bellman,0.000000,3,0.000000
mumbai,3,2,9.285360,0.999000,bellman,0.000000,1,0.000000
mumbai,3,3,9.285360,0.999500,bellman,0.000000,2,0.000000
oslo,0,1,7.339580,0.500000,bellman,0.000000,3,0.000000
oslo,0,2,7.339580,0.998000,bellman,0.000000,1,0.000000
oslo,0,3,7.339580,0.998000,bellman,0.000000,4,0.000000
oslo,1,1,7.070870,0.500000,bellman,0.000000,3,0.000000
oslo,1,2,7.070870,1.000000,bellman,0.000000,1,0.000000
oslo,1,3,7.070870,1.000500,bellman,0.000000,2,0.000000
oslo,2,1,7.304560,0.500000,bellman,0.000000,3,0.000000
oslo,2,2,7.304560,0.998000,bellman,0.000000,1,0.000000
oslo,2,3,7.304560,0.998000,bellman,0.000000,4,0.000000
paris,0,1,12.556920,0.500500,bellman,0.000000,0,0.000000
paris,0,2,12.556920,0.999500,bellman,0.000000,1,0.000000
paris,0,3,12.556920,1.000500,bellman,0.000000,2,0.000000
paris,1,1,12.118180,0.500000,bellman,0.000000,3,0.000000
paris,1,2,12.118180,0.997500,bellman,0.000000,1,0.000000
paris,1,3,12.118180,0.997500,bellman,0.000000,4,0.000000
paris,2,1,11.085480,0.500500,bellman,0.000000,0,0.000000
paris,2,2,11.085480,0.999500,bellman,0.000000,1,0.000000
paris,2,3,11.085480,1.000500,bellman,0.000000,2,0.000000
paris,3,1,7.483710,0.500000,bellman,0.000000,3,0.000000
paris,3,2,7.483710,0.997500,bellman,0.000000,1,0.000000
paris,3,3,7.483710,0.997500,bellman,0.000000,4,0.000000
poughkeepsie,0,1,8.265720,0.500000,bellman,0.000000,3,0.000000
poughkeepsie,0,2,8.265720,0.999000,bellman,0.000000,1,0.000000
