hardware,embedding_index,method,horizon,algorithm_index,baseline_index,algorithm_prob,baseline_prob,diff
vigo,0,bellman,4,1,23,0.967250,0.967250,0.000000
vigo,0,bellman,5,6,24,0.967250,0.967250,0.000000
vigo,0,bellman,6,3,25,0.987800,0.987800,0.000000
vigo,0,bellman,7,7,26,0.987800,0.987800,0.000000
vigo,1,bellman,3,18,22,0.500000,0.500000,0.000000
vigo,1,bellman,4,1,23,0.963840,0.963840,0.000000
vigo,1,bellman,5,2,24,0.963840,0.963840,0.000000
vigo,1,bellman,6,3,25,0.984240,0.984240,0.000000
vigo,1,bellman,7,4,26,0.984240,0.984240,0.000000
vigo,2,bellman,3,19,22,0.500000,0.500000,0.000000
vigo,2,bellman,4,1,23,0.967780,0.967780,0.000000
vigo,2,bellman,5,6,24,0.967780,0.967780,0.000000
vigo,2,bellman,6,3,25,0.987460,0.987460,0.000000
vigo,2,bellman,7,7,26,0.987460,0.987460,0.000000
belem,0,bellman,3,19,22,0.500000,0.500000,0.000000
belem,0,bellman,4,1,23,0.952620,0.952620,0.000000
belem,0,bellman,5,6,24,0.952620,0.952620,0.000000
belem,0,bellman,6,3,25,0.980660,0.980660,0.000000
belem,0,bellman,7,7,26,0.980660,0.980660,0.000000
belem,1,bellman,3,13,22,0.500000,0.500000,0.000000
belem,1,bellman,4,1,23,0.949060,0.949060,0.000000
belem,1,bellman,5,6,24,0.949060,0.949060,0.000000
belem,1,bellman,6,3,25,0.976880,0.976880,0.000000
belem,1,bellman,7,7,26,0.976880,0.976880,0.000000
belem,2,bellman,3,0,22,0.500000,0.500000,0.000000
belem,2,bellman,4,1,23,0.948160,0.948160,0.000000
belem,2,bellman,5,2,24,0.948160,0.948160,0.000000
belem,2,bellman,6,3,25,0.977600,0.977600,0.000000
belem,2,bellman,7,4,26,0.977600,0.977600,0.000000
brooklyn,0,bellman,3,19,22,0.500000,0.500000,0.000000
brooklyn,0,bellman,4,1,23,0.977760,0.977760,0.000000
brooklyn,0,bellman,5,6,24,0.977760,0.977760,0.000000
brooklyn,0,bellman,6,3,25,0.989560,0.989560,0.000000
brooklyn,0,bellman,7,7,26,0.989560,0.989560,0.000000
brooklyn,1,bellman,3,18,22,0.500000,0.500000,0.000000
brooklyn,1,bellman,4,1,23,0.976440,0.976440,0.000000
brooklyn,1,bellman,5,2,24,0.976440,0.976440,0.000000
brooklyn,1,bellman,6,3,25,0.988200,0.988200,0.000000
brooklyn,1,bellman,7,4,26,0.988200,0.988200,0.000000
brooklyn,2,bellman,3,13,22,0.500000,0.500000,0.000000
brooklyn,2,bellman,4,1,23,0.864900,0.864900,0.000000
brooklyn,2,bellman,5,6,24,0.864900,0.864900,0.000000
brooklyn,2,bellman,6,3,25,0.922740,0.922740,0.000000
brooklyn,2,bellman,7,7,26,0.922740,0.922740,0.000000
guadalupe,0,bellman,3,18,22,0.500000,0.500000,0.000000
guadalupe,0,bellman,4,1,23,0.928820,0.928820,0.000000
guadalupe,0,bellman,5,2,24,0.928820,0.928820,0.000000
guadalupe,0,bellman,6,3,25,0.977560,0.977560,0.000000
guadalupe,0,bellman,7,4,26,0.977560,0.977560,0.000000
guadalupe,1,bellman,3,18,22,0.500000,0.500000,0.000000
guadalupe,1,bellman,4,1,23,0.926640,0.926640,0.000000
guadalupe,1,bellman,5,2,24,0.926640,0.926640,0.000000
guadalupe,1,bellman,6,3,25,0.975140,0.975140,0.000000
guadalupe,1,bellman,7,4,26,0.975140,0.975140,0.000000
guadalupe,2,bellman,3,0,22,0.500000,0.500000,0.000000
guadalupe,2,bellman,4,1,23,0.975710,0.975710,0.000000
guadalupe,2,bellman,5,2,24,0.975710,0.975710,0.000000
guadalupe,2,bellman,6,3,25,0.986710,0.986710,0.000000
guadalupe,2,bellman,7,4,26,0.986710,0.986710,0.000000
almaden,0,bellman,3,18,22,0.500000,0.500000,0.000000
almaden,0,bellman,4,1,23,0.752480,0.752480,0.000000
almaden,0,bellman,5,2,24,0.752480,0.752480,0.000000
almaden,0,bellman,6,3,25,0.841000,0.841000,0.000000
almaden,0,bellman,7,4,26,0.841000,0.841000,0.000000
almaden,1,bellman,3,19,22,0.500000,0.500000,0.000000
almaden,1,bellman,4,1,23,0.743900,0.743900,0.000000
almaden,1,bellman,5,6,24,0.743900,0.743900,0.000000
almaden,1,bellman,6,3,25,0.829400,0.829400,0.000000
almaden,1,bellman,7,7,26,0.829400,0.829400,0.000000
almaden,2,bellman,3,18,22,0.500000,0.500000,0.000000
almaden,2,bellman,4,1,23,0.961670,0.961670,0.000000
almaden,2,bellman,5,2,24,0.961670,0.961670,0.000000
almaden,2,bellman,6,3,25,0.978290,0.978290,0.000000
almaden,2,bellman,7,4,26,0.978290,0.978290,0.000000
manhattan,0,bellman,3,5,22,0.500000,0.500000,0.000000
manhattan,0,bellman,4,1,23,0.500430,0.500430,0.000000
manhattan,0,bellman,5,6,24,0.500430,0.500430,0.000000
manhattan,0,bellman,6,3,25,0.500630,0.500630,0.000000
manhattan,0,bellman,7,7,26,0.500630,0.500630,0.000000
manhattan,1,bellman,3,0,22,0.500000,0.500000,0.000000
manhattan,1,bellman,4,1,23,0.500430,0.500430,0.000000
manhattan,1,bellman,5,2,24,0.500430,0.500430,0.000000
manhattan,1,bellman,6,3,25,0.500630,0.500630,0.000000
manhattan,1,bellman,7,4,26,0.500630,0.500630,0.000000
manhattan,2,bellman,3,5,22,0.500000,0.500000,0.000000
manhattan,2,bellman,4,1,23,0.975730,0.975730,0.000000
manhattan,2,bellman,5,6,24,0.975730,0.975730,0.000000
manhattan,2,bellman,6,3,25,0.981690,0.981690,0.000000
manhattan,2,bellman,7,7,26,0.981690,0.981690,0.000000
valencia,0,bellman,3,18,22,0.500000,0.500000,0.000000
valencia,0,bellman,4,1,23,0.965200,0.965200,0.000000
valencia,0,bellman,5,2,24,0.965200,0.965200,0.000000
valencia,0,bellman,6,3,25,0.986460,0.986460,0.000000
valencia,0,bellman,7,4,26,0.986460,0.986460,0.000000
valencia,1,bellman,3,13,22,0.500000,0.500000,0.000000
valencia,1,bellman,4,1,23,0.962960,0.962960,0.000000
valencia,1,bellman,5,6,24,0.962960,0.962960,0.000000
valencia,1,bellman,6,3,25,0.984120,0.984120,0.000000
valencia,1,bellman,7,7,26,0.984120,0.984120,0.000000
valencia,2,bellman,3,13,22,0.500000,0.500000,0.000000
valencia,2,bellman,4,1,23,0.955070,0.955070,0.000000
valencia,2,bellman,5,6,24,0.955070,0.955070,0.000000
valencia,2,bellman,6,3,25,0.981810,0.981810,0.000000
valencia,2,bellman,7,7,26,0.981810,0.981810,0.000000
boeblingen,0,bellman,3,18,22,0.500000,0.500000,0.000000
boeblingen,0,bellman,4,1,23,0.957260,0.957260,0.000000
boeblingen,0,bellman,5,2,24,0.957260,0.957260,0.000000
boeblingen,0,bellman,6,3,25,0.973250,0.973250,0.000000
boeblingen,0,bellman,7,4,26,0.973250,0.973250,0.000000
boeblingen,1,bellman,3,5,22,0.500000,0.500000,0.000000
boeblingen,1,bellman,4,1,23,0.854390,0.854390,0.000000
boeblingen,1,bellman,5,6,24,0.854390,0.854390,0.000000
boeblingen,1,bellman,6,3,25,0.933660,0.933660,0.000000
boeblingen,1,bellman,7,7,26,0.933660,0.933660,0.000000
bogota,0,bellman,3,0,22,0.500000,0.500000,0.000000
bogota,0,bellman,4,1,23,0.955350,0.955350,0.000000
bogota,0,bellman,5,2,24,0.955350,0.955350,0.000000
bogota,0,bellman,6,3,25,0.979360,0.979360,0.000000
bogota,0,bellman,7,4,26,0.979360,0.979360,0.000000
bogota,1,bellman,3,5,22,0.500000,0.500000,0.000000
bogota,1,bellman,4,1,23,0.914290,0.914290,0.000000
bogota,1,bellman,5,6,24,0.914290,0.914290,0.000000
bogota,1,bellman,6,3,25,0.941420,0.941420,0.000000
bogota,1,bellman,7,7,26,0.941420,0.941420,0.000000
bogota,2,bellman,3,0,22,0.500000,0.500000,0.000000
bogota,2,bellman,4,1,23,0.893170,0.893170,0.000000
bogota,2,bellman,5,2,24,0.893170,0.893170,0.000000
bogota,2,bellman,6,3,25,0.935160,0.935160,0.000000
bogota,2,bellman,7,4,26,0.935160,0.935160,0.000000
santiago,0,bellman,3,19,22,0.500000,0.500000,0.000000
santiago,0,bellman,4,1,23,0.977000,0.977000,0.000000
santiago,0,bellman,5,6,24,0.977000,0.977000,0.000000
santiago,0,bellman,6,3,25,0.990540,0.990540,0.000000
santiago,0,bellman,7,7,26,0.990540,0.990540,0.000000
santiago,1,bellman,3,18,22,0.500000,0.500000,0.000000
santiago,1,bellman,4,1,23,0.973840,0.973840,0.000000
santiago,1,bellman,5,2,24,0.973840,0.973840,0.000000
santiago,1,bellman,6,3,25,0.990600,0.990600,0.000000
santiago,1,bellman,7,4,26,0.990600,0.990600,0.000000
santiago,2,bellman,3,8,22,0.500000,0.500000,0.000000
santiago,2,bellman,4,1,23,0.977290,0.977290,0.000000
santiago,2,bellman,5,2,24,0.977290,0.977290,0.000000
santiago,2,bellman,6,3,25,0.991950,0.991950,0.000000
santiago,2,bellman,7,4,26,0.991950,0.991950,0.000000
singapore,0,bellman,3,18,22,0.500000,0.500000,0.000000
singapore,0,bellman,4,1,23,0.898600,0.898600,0.000000
singapore,0,bellman,5,2,24,0.898600,0.898600,0.000000
singapore,0,bellman,6,3,25,0.962580,0.962580,0.000000
singapore,0,bellman,7,4,26,0.962580,0.962580,0.000000
singapore,1,bellman,3,13,22,0.500000,0.500000,0.000000
singapore,1,bellman,4,1,23,0.896740,0.896740,0.000000
singapore,1,bellman,5,6,24,0.896740,0.896740,0.000000
singapore,1,bellman,6,3,25,0.960420,0.960420,0.000000
singapore,1,bellman,7,7,26,0.960420,0.960420,0.000000
singapore,2,bellman,3,0,22,0.500000,0.500000,0.000000
singapore,2,bellman,4,1,23,0.961080,0.961080,0.000000
singapore,2,bellman,5,2,24,0.961080,0.961080,0.000000
singapore,2,bellman,6,3,25,0.976490,0.976490,0.000000
singapore,2,bellman,7,4,26,0.976490,0.976490,0.000000
johannesburg,0,bellman,3,18,22,0.500000,0.500000,0.000000
johannesburg,0,bellman,4,1,23,0.952230,0.952230,0.000000
johannesburg,0,bellman,5,2,24,0.952230,0.952230,0.000000
johannesburg,0,bellman,6,3,25,0.967780,0.967780,0.000000
johannesburg,0,bellman,7,4,26,0.967780,0.967780,0.000000
johannesburg,1,bellman,3,19,22,0.500000,0.500000,0.000000
johannesburg,1,bellman,4,1,23,0.938510,0.938510,0.000000
johannesburg,1,bellman,5,6,24,0.938510,0.938510,0.000000
johannesburg,1,bellman,6,3,25,0.953590,0.953590,0.000000
johannesburg,1,bellman,7,7,26,0.953590,0.953590,0.000000
johannesburg,2,bellman,3,8,22,0.500000,0.500000,0.000000
johannesburg,2,bellman,4,1,23,0.807380,0.807380,0.000000
johannesburg,2,bellman,5,2,24,0.807380,0.807380,0.000000
johannesburg,2,bellman,6,3,25,0.895210,0.895210,0.000000
johannesburg,2,bellman,7,4,26,0.895210,0.895210,0.000000
rome,0,bellman,3,8,22,0.500000,0.500000,0.000000
rome,0,bellman,4,1,23,0.954800,0.954800,0.000000
rome,0,bellman,5,2,24,0.954800,0.954800,0.000000
rome,0,bellman,6,3,25,0.981350,0.981350,0.000000
rome,0,bellman,7,4,26,0.981350,0.981350,0.000000
rome,1,bellman,3,0,22,0.500000,0.500000,0.000000
rome,1,bellman,4,1,23,0.962220,0.962220,0.000000
rome,1,bellman,5,2,24,0.962220,0.962220,0.000000
rome,1,bellman,6,3,25,0.981580,0.981580,0.000000
rome,1,bellman,7,4,26,0.981580,0.981580,0.000000
rome,2,bellman,3,0,22,0.500000,0.500000,0.000000
rome,2,bellman,4,1,23,0.965680,0.965680,0.000000
rome,2,bellman,5,2,24,0.965680,0.965680,0.000000
rome,2,bellman,6,3,25,0.987230,0.987230,0.000000
rome,2,bellman,7,4,26,0.987230,0.987230,0.000000
burlington,0,bellman,3,0,22,0.500000,0.500000,0.000000
burlington,0,bellman,4,1,23,0.932280,0.932280,0.000000
burlington,0,bellman,5,2,24,0.932280,0.932280,0.000000
burlington,0,bellman,6,3,25,0.972180,0.972180,0.000000
burlington,0,bellman,7,4,26,0.972180,0.972180,0.000000
burlington,1,bellman,3,8,22,0.500000,0.500000,0.000000
burlington,1,bellman,4,1,23,0.922070,0.922070,0.000000
burlington,1,bellman,5,2,24,0.922070,0.922070,0.000000
burlington,1,bellman,6,3,25,0.961030,0.961030,0.000000
burlington,1,bellman,7,4,26,0.961030,0.961030,0.000000
burlington,2,bellman,3,13,22,0.500000,0.500000,0.000000
burlington,2,bellman,4,1,23,0.947590,0.947590,0.000000
burlington,2,bellman,5,6,24,0.947590,0.947590,0.000000
burlington,2,bellman,6,3,25,0.975320,0.975320,0.000000
burlington,2,bellman,7,7,26,0.975320,0.975320,0.000000
poughkeepsie,0,bellman,3,5,22,0.500000,0.500000,0.000000
poughkeepsie,0,bellman,4,1,23,0.770470,0.770470,0.000000
poughkeepsie,0,bellman,5,6,24,0.770470,0.770470,0.000000
poughkeepsie,0,bellman,6,3,25,0.847870,0.847870,0.000000
poughkeepsie,0,bellman,7,7,26,0.847870,0.847870,0.000000
poughkeepsie,1,bellman,3,0,22,0.500000,0.500000,0.000000
poughkeepsie,1,bellman,4,1,23,0.764260,0.764260,0.000000
poughkeepsie,1,bellman,5,2,24,0.764260,0.764260,0.000000
poughkeepsie,1,bellman,6,3,25,0.839870,0.839870,0.000000
poughkeepsie,1,bellman,7,4,26,0.839880,0.839870,0.000000
poughkeepsie,2,bellman,3,5,22,0.500000,0.500000,0.000000
poughkeepsie,2,bellman,4,1,23,0.955340,0.955340,0.000000
poughkeepsie,2,bellman,5,6,24,0.955340,0.955340,0.000000
poughkeepsie,2,bellman,6,3,25,0.974070,0.974070,0.000000
poughkeepsie,2,bellman,7,7,26,0.974070,0.974070,0.000000
kolkata,0,bellman,3,5,22,0.500000,0.500000,0.000000
kolkata,0,bellman,4,1,23,0.896540,0.896540,0.000000
kolkata,0,bellman,5,6,24,0.896540,0.896540,0.000000
kolkata,0,bellman,6,3,25,0.931560,0.931560,0.000000
kolkata,0,bellman,7,7,26,0.931560,0.931560,0.000000
kolkata,1,bellman,3,0,22,0.500000,0.500000,0.000000
kolkata,1,bellman,4,1,23,0.986970,0.986970,0.000000
kolkata,1,bellman,5,2,24,0.986970,0.986970,0.000000
kolkata,1,bellman,6,3,25,0.991710,0.991710,0.000000
kolkata,1,bellman,7,4,26,0.991720,0.991710,0.000000
kolkata,2,bellman,3,0,22,0.500000,0.500000,0.000000
kolkata,2,bellman,4,1,23,0.984440,0.984440,0.000000
kolkata,2,bellman,5,2,24,0.984440,0.984440,0.000000
kolkata,2,bellman,6,3,25,0.989160,0.989160,0.000000
kolkata,2,bellman,7,4,26,0.989160,0.989160,0.000000
quito,0,bellman,3,5,22,0.500000,0.500000,0.000000
quito,0,bellman,4,1,23,0.943160,0.943160,0.000000
quito,0,bellman,5,6,24,0.943160,0.943160,0.000000
quito,0,bellman,6,3,25,0.962230,0.962230,0.000000
quito,0,bellman,7,7,26,0.962230,0.962230,0.000000
quito,1,bellman,3,13,22,0.500000,0.500000,0.000000
quito,1,bellman,4,1,23,0.916180,0.916180,0.000000
quito,1,bellman,5,6,24,0.916180,0.916180,0.000000
quito,1,bellman,6,3,25,0.934090,0.934090,0.000000
quito,1,bellman,7,7,26,0.934090,0.934090,0.000000
quito,2,bellman,3,8,22,0.500000,0.500000,0.000000
quito,2,bellman,4,1,23,0.903510,0.903510,0.000000
quito,2,bellman,5,2,24,0.903510,0.903510,0.000000
quito,2,bellman,6,3,25,0.938190,0.938190,0.000000
quito,2,bellman,7,4,26,0.938190,0.938190,0.000000
hanoi,0,bellman,3,0,22,0.500000,0.500000,0.000000
hanoi,0,bellman,4,1,23,0.986540,0.986540,0.000000
hanoi,0,bellman,5,2,24,0.986540,0.986540,0.000000
hanoi,0,bellman,6,3,25,0.992630,0.992630,0.000000
hanoi,0,bellman,7,4,26,0.992630,0.992630,0.000000
hanoi,1,bellman,3,0,22,0.500000,0.500000,0.000000
hanoi,1,bellman,4,1,23,0.981750,0.981750,0.000000
hanoi,1,bellman,5,2,24,0.981750,0.981750,0.000000
hanoi,1,bellman,6,3,25,0.987780,0.987780,0.000000
hanoi,1,bellman,7,4,26,0.987780,0.987780,0.000000
hanoi,2,bellman,3,18,22,0.500000,0.500000,0.000000
hanoi,2,bellman,4,1,23,0.908800,0.908800,0.000000
hanoi,2,bellman,5,2,24,0.908800,0.908800,0.000000
hanoi,2,bellman,6,3,25,0.971910,0.971910,0.000000
hanoi,2,bellman,7,4,26,0.971910,0.971910,0.000000
ourense,0,bellman,3,18,22,0.500000,0.500000,0.000000
ourense,0,bellman,4,1,23,0.962070,0.962070,0.000000
ourense,0,bellman,5,2,24,0.962070,0.962070,0.000000
ourense,0,bellman,6,3,25,0.988530,0.988530,0.000000
ourense,0,bellman,7,4,26,0.988530,0.988530,0.000000
ourense,1,bellman,3,18,22,0.500000,0.500000,0.000000
ourense,1,bellman,4,1,23,0.959670,0.959670,0.000000
ourense,1,bellman,5,2,24,0.959670,0.959670,0.000000
ourense,1,bellman,6,3,25,0.985990,0.985990,0.000000
ourense,1,bellman,7,4,26,0.985990,0.985990,0.000000
ourense,2,bellman,3,13,22,0.500000,0.500000,0.000000
ourense,2,bellman,4,1,23,0.958700,0.958700,0.000000
ourense,2,bellman,5,6,24,0.958700,0.958700,0.000000
ourense,2,bellman,6,3,25,0.986950,0.986950,0.000000
ourense,2,bellman,7,7,26,0.986950,0.986950,0.000000
washington,0,bellman,3,8,22,0.500000,0.500000,0.000000
washington,0,bellman,4,1,23,0.714710,0.714710,0.000000
washington,0,bellman,5,2,24,0.714710,0.714710,0.000000
washington,0,bellman,6,3,25,0.794140,0.794140,0.000000
washington,0,bellman,7,4,26,0.794140,0.794140,0.000000
washington,1,bellman,3,5,22,0.500000,0.500000,0.000000
washington,1,bellman,4,9,23,0.515390,0.484610,0.030790
washington,1,bellman,5,20,24,0.515390,0.484610,0.030790
washington,1,bellman,6,11,25,0.521080,0.478910,0.042170
washington,1,bellman,7,21,26,0.521080,0.478910,0.042170
washington,2,bellman,3,0,22,0.500000,0.500000,0.000000
washington,2,bellman,4,1,23,0.980740,0.980740,0.000000
washington,2,bellman,5,2,24,0.980740,0.980740,0.000000
washington,2,bellman,6,3,25,0.983420,0.983420,0.000000
washington,2,bellman,7,4,26,0.983420,0.983420,0.000000
auckland,0,bellman,3,18,22,0.500000,0.500000,0.000000
auckland,0,bellman,4,1,23,0.984030,0.984030,0.000000
auckland,0,bellman,5,2,24,0.984030,0.984030,0.000000
auckland,0,bellman,6,3,25,0.989320,0.989320,0.000000
auckland,0,bellman,7,4,26,0.989320,0.989320,0.000000
auckland,1,bellman,3,18,22,0.500000,0.500000,0.000000
auckland,1,bellman,4,1,23,0.960690,0.960690,0.000000
auckland,1,bellman,5,2,24,0.960690,0.960690,0.000000
auckland,1,bellman,6,3,25,0.978040,0.978040,0.000000
auckland,1,bellman,7,4,26,0.978040,0.978040,0.000000
essex,0,bellman,3,8,22,0.500000,0.500000,0.000000
essex,0,bellman,4,1,23,0.951250,0.951250,0.000000
essex,0,bellman,5,2,24,0.951250,0.951250,0.000000
essex,0,bellman,6,3,25,0.978100,0.978100,0.000000
essex,0,bellman,7,4,26,0.978100,0.978100,0.000000
essex,1,bellman,3,8,22,0.500000,0.500000,0.000000
essex,1,bellman,4,1,23,0.940540,0.940540,0.000000
essex,1,bellman,5,2,24,0.940540,0.940540,0.000000
essex,1,bellman,6,3,25,0.966760,0.966760,0.000000
essex,1,bellman,7,4,26,0.966760,0.966760,0.000000
essex,2,bellman,3,8,22,0.500000,0.500000,0.000000
essex,2,bellman,4,1,23,0.934740,0.934740,0.000000
essex,2,bellman,5,2,24,0.934740,0.934740,0.000000
essex,2,bellman,6,3,25,0.965480,0.965480,0.000000
essex,2,bellman,7,4,26,0.965480,0.965480,0.000000
manila,0,bellman,3,0,22,0.500000,0.500000,0.000000
manila,0,bellman,4,1,23,0.963620,0.963620,0.000000
manila,0,bellman,5,2,24,0.963620,0.963620,0.000000
manila,0,bellman,6,3,25,0.983480,0.983480,0.000000
manila,0,bellman,7,4,26,0.983480,0.983480,0.000000
manila,1,bellman,3,0,22,0.500000,0.500000,0.000000
manila,1,bellman,4,1,23,0.890020,0.890020,0.000000
manila,1,bellman,5,2,24,0.890020,0.890020,0.000000
manila,1,bellman,6,3,25,0.957960,0.957960,0.000000
manila,1,bellman,7,4,26,0.957960,0.957960,0.000000
manila,2,bellman,3,0,22,0.500000,0.500000,0.000000
