hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
almaden,0,1,0.000890,0.500190,convex,0.000000,0,0.000000
almaden,0,2,0.000890,0.985000,convex,0.000000,1,0.000000
almaden,0,3,0.000890,0.985010,convex,0.000000,2,0.000000
almaden,1,1,0.001810,0.500620,convex,0.000000,3,0.000000
almaden,1,2,0.001810,0.771790,convex,0.000000,4,0.000000
almaden,1,3,0.001810,0.772780,convex,0.000000,5,0.000000
geneva,0,1,0.001540,0.500060,convex,0.000000,0,0.000000
geneva,0,2,0.001540,0.985840,convex,0.000000,6,0.000000
geneva,0,3,0.001540,0.986020,convex,0.000000,7,0.000000
geneva,1,1,0.001460,0.500030,convex,0.000000,0,0.000000
geneva,1,2,0.001460,0.858390,convex,0.000000,6,0.000000
geneva,1,3,0.001460,0.858500,convex,0.000000,8,0.000000
lima,0,1,0.000760,0.500090,convex,0.000000,9,0.000000
lima,0,2,0.000760,0.983400,convex,0.000000,10,0.000000
lima,0,3,0.000760,0.983400,convex,0.000000,11,0.000000
lima,1,1,0.000800,0.500510,convex,0.000000,12,0.000000
lima,1,2,0.000800,0.942510,convex,0.000000,13,0.000000
lima,1,3,0.000800,0.942560,convex,0.000000,14,0.000000
makarresh,0,1,0.007070,0.500030,convex,0.000000,9,0.000000
makarresh,0,2,0.007070,0.997200,convex,0.000000,13,0.000000
makarresh,0,3,0.007070,0.997260,convex,0.000000,15,0.000000
makarresh,1,1,0.007850,0.500050,convex,0.000000,16,0.000000
makarresh,1,2,0.007850,0.525520,convex,0.000000,17,0.000000
makarresh,1,3,0.007850,0.525850,convex,0.000000,18,0.000000
manhattan,0,1,0.005060,0.500140,convex,0.000000,0,0.000000
manhattan,0,2,0.005060,0.993600,convex,0.000000,1,0.000000
manhattan,0,3,0.005060,0.993650,convex,0.000000,19,0.000000
manhattan,1,1,0.004930,0.500190,convex,0.000000,12,0.000000
manhattan,1,2,0.004930,0.596320,convex,0.000000,20,0.000000
manhattan,1,3,0.004930,0.596400,convex,0.000000,21,0.000000
valencia,0,1,0.000740,0.500090,convex,0.000000,9,0.000000
valencia,0,2,0.000740,0.976600,convex,0.000000,10,0.000000
valencia,0,3,0.000740,0.976600,convex,0.000000,11,0.000000
valencia,1,1,0.001740,0.500090,convex,0.000000,22,0.000000
valencia,1,2,0.001740,0.945420,convex,0.000000,6,0.000000
valencia,1,3,0.001740,0.945620,convex,0.000000,23,0.000000
