hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
cambridge,0,8,0.001600,0.999980,bellman,26.000000,0,0.000000
cambridge,0,9,0.001600,1.000000,bellman,78.000000,1,0.000000
cambridge,1,8,0.001660,0.728700,bellman,26.000000,2,0.000000
cambridge,1,9,0.001660,0.728980,bellman,78.000000,3,0.000000
jakarta,0,8,0.000970,0.999990,bellman,26.000000,0,0.000000
jakarta,0,9,0.000970,1.000000,bellman,78.000000,1,0.000000
jakarta,1,8,0.001070,0.999610,bellman,26.000000,4,0.000000
jakarta,1,9,0.001070,0.999710,bellman,78.000000,1,0.000000
yorktown,0,8,0.001000,0.999940,bellman,25.000000,4,0.000000
yorktown,0,9,0.001000,0.999980,bellman,77.000000,1,0.000000
yorktown,1,8,0.001000,0.882490,bellman,25.000000,2,0.000000
yorktown,1,9,0.001000,0.883170,bellman,77.000000,3,0.000000
