hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
santiago,0,7,4.641860,0.986080,bellman,2493.000000,0,0.000000
santiago,1,7,4.841090,0.986560,bellman,2508.000000,0,0.000000
santiago,2,7,4.981500,0.986540,bellman,2463.000000,1,0.000000
santiago,3,7,4.855910,0.987270,bellman,2368.000000,1,0.000000
santiago,4,7,5.021100,0.988300,bellman,2326.000000,1,0.000000
santiago,5,7,4.847610,0.988800,bellman,2372.000000,1,0.000000
singapore,0,7,6.694840,0.970400,bellman,2344.000000,0,0.000000
singapore,1,7,5.888670,0.968460,bellman,2317.000000,0,0.000000
singapore,2,7,7.204650,0.963100,bellman,2387.000000,1,0.000000
singapore,3,7,7.471210,0.968290,bellman,2377.000000,1,0.000000
