hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
cairo,0,1,10.092970,0.500000,bellman,0.000000,0,0.000000
cairo,0,2,10.092970,0.998500,bellman,0.000000,1,0.000000
cairo,0,3,10.092970,0.998500,bellman,0.000000,2,0.000000
cairo,1,1,11.758760,0.500000,bellman,0.000000,0,0.000000
cairo,1,2,11.758760,1.000000,bellman,0.000000,1,0.000000
cairo,1,3,11.758760,1.000000,bellman,1.000000,3,0.000000
cairo,2,1,12.167760,0.500000,bellman,0.000000,0,0.000000
cairo,2,2,12.167760,0.998500,bellman,0.000000,1,0.000000
cairo,2,3,12.167760,0.998500,bellman,0.000000,2,0.000000
casablanca,0,1,8.462930,0.500000,bellman,0.000000,0,0.000000
casablanca,0,2,8.462930,0.998500,bellman,0.000000,1,0.000000
casablanca,0,3,8.462930,0.999500,bellman,0.000000,2,0.000000
casablanca,1,1,8.490870,0.500000,bellman,0.000000,0,0.000000
casablanca,1,2,8.490870,0.998500,bellman,0.000000,1,0.000000
casablanca,1,3,8.490870,0.998500,bellman,0.000000,3,0.000000
casablanca,2,1,7.815720,0.500000,bellman,0.000000,0,0.000000
casablanca,2,2,7.815720,0.998500,bellman,0.000000,1,0.000000
casablanca,2,3,7.815720,0.998500,bellman,0.000000,3,0.000000
johannesburg,0,1,7.245120,0.500500,bellman,0.000000,0,0.000000
johannesburg,0,2,7.245120,0.997500,bellman,0.000000,1,0.000000
johannesburg,0,3,7.245120,0.998500,bellman,0.000000,4,0.000000
johannesburg,1,1,8.534550,0.500500,bellman,0.000000,0,0.000000
johannesburg,1,2,8.534550,0.999000,bellman,0.000000,1,0.000000
johannesburg,1,3,8.534550,1.000000,bellman,1.000000,4,0.000000
johannesburg,2,1,9.313070,0.500000,bellman,0.000000,0,0.000000
johannesburg,2,2,9.313070,0.997500,bellman,0.000000,1,0.000000
johannesburg,2,3,9.313070,0.997500,bellman,0.000000,4,0.000000
johannesburg,3,1,9.074620,0.500500,bellman,0.000000,5,0.000000
johannesburg,3,2,9.074620,0.999000,bellman,0.000000,1,0.000000
johannesburg,3,3,9.074620,0.999000,bellman,1.000000,4,0.000000
melbourne,0,1,7.614520,0.500500,bellman,0.000000,0,0.000000
melbourne,0,2,7.614520,1.000500,bellman,0.000000,1,0.000000
melbourne,0,3,7.614520,1.002500,bellman,1.000000,3,0.000000
melbourne,1,1,9.380260,0.500500,bellman,0.000000,0,0.000000
melbourne,1,2,9.380260,1.003000,bellman,0.000000,1,0.000000
melbourne,1,3,9.380260,1.005010,bellman,1.000000,3,0.000000
melbourne,2,1,8.886240,0.500000,bellman,0.000000,0,0.000000
melbourne,2,2,8.886240,1.000500,bellman,0.000000,1,0.000000
melbourne,2,3,8.886240,1.002500,bellman,0.000000,3,0.000000
melbourne,3,1,9.873980,0.500500,bellman,0.000000,5,0.000000
melbourne,3,2,9.873980,1.003000,bellman,0.000000,1,0.000000
melbourne,3,3,9.873980,1.005010,bellman,1.000000,3,0.000000
manila,0,1,8.099630,0.500000,bellman,0.000000,0,0.000000
manila,0,2,8.099630,0.999500,bellman,0.000000,1,0.000000
manila,0,3,8.099630,0.999500,bellman,0.000000,3,0.000000
manila,1,1,8.310780,0.500000,bellman,0.000000,0,0.000000
manila,1,2,8.310780,1.000000,bellman,0.000000,1,0.000000
manila,1,3,8.310780,1.000000,bellman,0.000000,3,0.000000
manila,2,1,8.223870,0.500000,bellman,0.000000,0,0.000000
manila,2,2,8.223870,1.000000,bellman,0.000000,1,0.000000
manila,2,3,8.223870,1.000000,bellman,0.000000,3,0.000000
montreal,0,1,10.953830,0.500000,bellman,0.000000,0,0.000000
montreal,0,2,10.953830,1.000500,bellman,0.000000,1,0.000000
montreal,0,3,10.953830,1.000500,bellman,0.000000,3,0.000000
montreal,1,1,10.775940,0.500000,bellman,0.000000,0,0.000000
montreal,1,2,10.775940,0.997500,bellman,0.000000,1,0.000000
montreal,1,3,10.775940,0.998000,bellman,0.000000,2,0.000000
montreal,2,1,13.426230,0.500000,bellman,0.000000,0,0.000000
montreal,2,2,13.426230,1.000500,bellman,0.000000,1,0.000000
montreal,2,3,13.426230,1.000500,bellman,0.000000,3,0.000000
montreal,3,1,13.178560,0.500000,bellman,0.000000,0,0.000000
montreal,3,2,13.178560,0.997500,bellman,0.000000,1,0.000000
montreal,3,3,13.178560,0.998000,bellman,0.000000,2,0.000000
rochester,0,1,10.197900,0.500000,bellman,0.000000,0,0.000000
rochester,0,2,10.197900,0.999000,bellman,0.000000,1,0.000000
rochester,0,3,10.197900,0.999000,bellman,1.000000,3,0.000000
rochester,1,1,13.575440,0.500500,bellman,0.000000,5,0.000000
rochester,1,2,13.575440,1.001000,bellman,0.000000,1,0.000000
rochester,1,3,13.575440,1.002000,bellman,1.000000,2,0.000000
rochester,2,1,12.288010,0.500500,bellman,0.000000,0,0.000000
rochester,2,2,12.288010,0.999000,bellman,0.000000,1,0.000000
rochester,2,3,12.288010,1.000000,bellman,1.000000,4,0.000000
rochester,3,1,13.998160,0.500500,bellman,0.000000,0,0.000000
rochester,3,2,13.998160,1.001000,bellman,0.000000,1,0.000000
rochester,3,3,13.998160,1.002000,bellman,1.000000,4,0.000000
rome,0,1,8.251290,0.500000,bellman,0.000000,0,0.000000
rome,0,2,8.251290,0.998500,bellman,0.000000,1,0.000000
rome,0,3,8.251290,0.998500,bellman,0.000000,3,0.000000
rome,1,1,8.069810,0.500000,bellman,0.000000,0,0.000000
rome,1,2,8.069810,1.000000,bellman,0.000000,1,0.000000
rome,1,3,8.069810,1.000000,bellman,0.000000,3,0.000000
rome,2,1,7.844490,0.500000,bellman,0.000000,0,0.000000
rome,2,2,7.844490,0.998500,bellman,0.000000,1,0.000000
rome,2,3,7.844490,0.998500,bellman,0.000000,3,0.000000
vigo,0,1,7.914030,0.500500,bellman,0.000000,0,0.000000
vigo,0,2,7.914030,0.998500,bellman,0.000000,1,0.000000
vigo,0,3,7.914030,0.999500,bellman,0.000000,4,0.000000
vigo,1,1,8.099680,0.500500,bellman,0.000000,0,0.000000
vigo,1,2,8.099680,0.999000,bellman,0.000000,1,0.000000
vigo,1,3,8.099680,1.000000,bellman,0.000000,4,0.000000
