hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
manila,0,3,0.107220,0.500000,bellman,2.000000,0,0.000000
manila,0,4,0.107220,0.963620,bellman,11.000000,1,0.000000
manila,0,5,0.107220,0.963620,bellman,51.000000,2,0.000000
manila,0,6,0.107220,0.983480,bellman,226.000000,3,0.000000
manila,0,7,0.107220,0.983480,bellman,981.000000,4,0.000000
manila,1,3,0.114470,0.500000,bellman,2.000000,0,0.000000
manila,1,4,0.114470,0.890020,bellman,11.000000,1,0.000000
manila,1,5,0.114470,0.890020,bellman,50.000000,2,0.000000
manila,1,6,0.114470,0.957960,bellman,224.000000,3,0.000000
manila,1,7,0.114470,0.957960,bellman,976.000000,4,0.000000
manila,2,3,0.119430,0.500000,bellman,2.000000,0,0.000000
manila,2,4,0.119430,0.974450,bellman,11.000000,1,0.000000
manila,2,5,0.119430,0.974450,bellman,50.000000,2,0.000000
manila,2,6,0.119430,0.987910,bellman,223.000000,3,0.000000
manila,2,7,0.119430,0.987910,bellman,976.000000,4,0.000000
montreal,0,3,0.183540,0.500000,bellman,2.000000,0,0.000000
montreal,0,4,0.183540,0.983400,bellman,11.000000,1,0.000000
montreal,0,5,0.183540,0.983400,bellman,50.000000,2,0.000000
montreal,0,6,0.183540,0.990210,bellman,223.000000,3,0.000000
montreal,0,7,0.183540,0.990210,bellman,971.000000,4,0.000000
montreal,1,3,0.244970,0.500000,bellman,2.000000,5,0.000000
montreal,1,4,0.244970,0.893820,bellman,11.000000,1,0.000000
montreal,1,5,0.244970,0.893820,bellman,50.000000,6,0.000000
montreal,1,6,0.244970,0.962620,bellman,221.000000,3,0.000000
montreal,1,7,0.244970,0.962620,bellman,962.000000,7,0.000000
