hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
belem,0,3,3.656160,0.970980,bellman,1.000000,0,0.000000
belem,1,3,3.805340,0.967260,bellman,1.000000,0,0.000000
belem,2,3,3.896780,0.973380,bellman,1.000000,1,0.000000
belem,3,3,4.119010,0.968940,bellman,1.000000,2,0.000000
brooklyn,0,3,3.666840,0.967610,bellman,1.000000,3,0.000000
brooklyn,1,3,4.739740,0.980070,bellman,1.000000,4,0.000000
brooklyn,2,3,5.731450,0.983850,bellman,1.000000,3,0.000000
brooklyn,3,3,3.916400,0.928460,bellman,1.000000,2,0.000000
brooklyn,4,3,4.157940,0.940080,bellman,1.000000,5,0.000000
brooklyn,5,3,4.374600,0.983620,bellman,1.000000,3,0.000000
brooklyn,6,3,5.160830,0.981120,bellman,1.000000,3,0.000000
brooklyn,7,3,4.597310,0.982000,bellman,1.000000,2,0.000000
brooklyn,8,3,5.260470,0.980650,bellman,1.000000,1,0.000000
brooklyn,9,3,6.444960,0.969150,bellman,1.000000,2,0.000000
brooklyn,10,3,4.809670,0.978150,bellman,1.000000,3,0.000000
brooklyn,11,3,5.025370,0.976080,bellman,1.000000,0,0.000000
brooklyn,12,3,5.259390,0.978180,bellman,1.000000,5,0.000000
brooklyn,13,3,5.655580,0.976790,bellman,1.000000,3,0.000000
brooklyn,14,3,5.725680,0.978130,bellman,1.000000,1,0.000000
brooklyn,15,3,7.121110,0.979060,bellman,1.000000,0,0.000000
brooklyn,16,3,6.331760,0.979040,bellman,1.000000,3,0.000000
brooklyn,17,3,6.930890,0.968900,bellman,1.000000,6,0.000000
brooklyn,18,3,7.126990,0.967920,bellman,1.000000,5,0.000000
brooklyn,19,3,7.753060,0.979860,bellman,1.000000,7,0.000000
brooklyn,20,3,7.929980,0.982410,bellman,1.000000,0,0.000000
brooklyn,21,3,6.592540,0.975070,bellman,1.000000,2,0.000000
brooklyn,22,3,6.847880,0.974130,bellman,1.000000,5,0.000000
brooklyn,23,3,7.860290,0.975990,bellman,1.000000,5,0.000000
brooklyn,24,3,7.033120,0.975970,bellman,1.000000,5,0.000000
brooklyn,25,3,7.936720,0.976460,bellman,1.000000,8,0.000000
brooklyn,26,3,9.096580,0.977870,bellman,1.000000,2,0.000000
brooklyn,27,3,7.246830,0.976290,bellman,1.000000,2,0.000000
brooklyn,28,3,7.461770,0.978000,bellman,1.000000,5,0.000000
brooklyn,29,3,7.708690,0.982680,bellman,1.000000,5,0.000000
brooklyn,30,3,8.342550,0.981690,bellman,1.000000,5,0.000000
brooklyn,31,3,7.916870,0.981750,bellman,1.000000,3,0.000000
brooklyn,32,3,8.413570,0.983770,bellman,1.000000,1,0.000000
brooklyn,33,3,9.776910,0.981150,bellman,1.000000,3,0.000000
brooklyn,34,3,8.121690,0.981210,bellman,1.000000,0,0.000000
brooklyn,35,3,8.330610,0.978260,bellman,1.000000,3,0.000000
brooklyn,36,3,8.811840,0.976080,bellman,1.000000,0,0.000000
brooklyn,37,3,10.451370,0.980630,bellman,1.000000,5,0.000000
brooklyn,38,3,9.554030,0.973330,bellman,1.000000,9,0.000000
brooklyn,39,3,9.786880,0.975730,bellman,1.000000,3,0.000000
brooklyn,40,3,10.387180,0.944150,bellman,1.000000,9,0.000000
brooklyn,41,3,10.548960,0.974550,bellman,1.000000,2,0.000000
brooklyn,42,3,11.144200,0.982720,bellman,1.000000,10,0.000000
brooklyn,43,3,9.616110,0.957010,bellman,1.000000,5,0.000000
brooklyn,44,3,10.772940,0.953430,bellman,1.000000,8,0.000000
brooklyn,45,3,11.796650,0.970600,bellman,1.000000,5,0.000000
brooklyn,46,3,9.847850,0.971120,bellman,1.000000,5,0.000000
brooklyn,47,3,10.090610,0.975610,bellman,1.000000,0,0.000000
brooklyn,48,3,10.347820,0.943150,bellman,1.000000,3,0.000000
brooklyn,49,3,11.221000,0.978520,bellman,1.000000,5,0.000000
brooklyn,50,3,10.542720,0.904880,bellman,1.000000,0,0.000000
brooklyn,51,3,11.313750,0.944140,bellman,1.000000,4,0.000000
brooklyn,52,3,12.495140,0.979550,bellman,1.000000,0,0.000000
brooklyn,53,3,10.726140,0.938810,bellman,1.000000,5,0.000000
brooklyn,54,3,10.927610,0.976680,bellman,1.000000,5,0.000000
brooklyn,55,3,11.135380,0.983120,bellman,1.000000,2,0.000000
brooklyn,56,3,11.626110,0.981130,bellman,1.000000,3,0.000000
brooklyn,57,3,11.317730,0.983380,bellman,1.000000,5,0.000000
brooklyn,58,3,11.733810,0.980920,bellman,1.000000,1,0.000000
brooklyn,59,3,13.107680,0.980590,bellman,1.000000,0,0.000000
brooklyn,60,3,12.350270,0.980290,bellman,1.000000,0,0.000000
brooklyn,61,3,12.946660,0.982620,bellman,1.000000,6,0.000000
brooklyn,62,3,13.126730,0.979730,bellman,1.000000,5,0.000000
