hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
boeblingen,0,8,0.001710,0.999990,bellman,32.000000,0,0.000000
boeblingen,0,9,0.001710,1.000000,bellman,99.000000,1,0.000000
boeblingen,1,8,0.001800,0.969900,bellman,33.000000,2,0.000000
boeblingen,1,9,0.001800,0.970450,bellman,98.000000,3,0.000000
bogota,0,8,0.001110,0.999960,bellman,32.000000,4,0.000000
bogota,0,9,0.001110,0.999980,bellman,99.000000,1,0.000000
bogota,1,8,0.001230,0.999470,bellman,33.000000,4,0.000000
bogota,1,9,0.001230,0.999670,bellman,98.000000,1,0.000000
cusco,0,8,0.001300,1.000000,bellman,33.000000,0,0.000000
cusco,0,9,0.001300,1.000000,bellman,99.000000,1,0.000000
cusco,1,8,0.005180,0.504270,bellman,33.000000,5,0.000000
cusco,1,9,0.005180,0.504270,bellman,100.000000,6,0.000000
