hardware,embedding_index,algorithm_index,probability,method
belem,2,6,0.051840,bellman
belem,2,7,0.022400,bellman
belem,2,8,0.022400,bellman
belem,2,9,0.019500,bellman
belem,2,10,0.948160,bellman
belem,2,11,0.977600,bellman
belem,2,12,0.948160,bellman
belem,2,13,0.977600,bellman
belem,2,14,0.948160,bellman
belem,2,15,0.948160,bellman
belem,2,16,0.948160,bellman
belem,2,17,0.948160,bellman
belem,2,18,0.948160,bellman
belem,2,19,0.051840,bellman
belem,2,20,0.022400,bellman
belem,2,21,0.925410,bellman
belem,2,22,0.979110,bellman
belem,2,23,0.980500,bellman
belem,2,24,0.980500,bellman
belem,2,25,0.980500,bellman
belem,2,26,0.979110,bellman
belem,2,27,0.956690,bellman
belem,2,28,0.956690,bellman
belem,2,29,0.968600,bellman
belem,2,30,0.956690,bellman
belem,2,31,0.019500,bellman
belem,2,32,0.019500,bellman
belem,2,33,0.948160,bellman
belem,2,34,0.948160,bellman
belem,2,35,0.948160,bellman
belem,2,36,0.977600,bellman
belem,2,37,0.977600,bellman
belem,2,38,0.980500,bellman
belem,2,39,0.980500,bellman
boeblingen,0,0,0.957260,bellman
boeblingen,0,1,0.957260,bellman
boeblingen,0,2,0.973250,bellman
boeblingen,0,3,0.973250,bellman
boeblingen,0,4,0.974090,bellman
boeblingen,0,5,0.042740,bellman
boeblingen,0,6,0.042740,bellman
boeblingen,0,7,0.026750,bellman
boeblingen,0,8,0.026750,bellman
boeblingen,0,9,0.025910,bellman
boeblingen,0,10,0.957260,bellman
boeblingen,0,11,0.973250,bellman
boeblingen,0,12,0.957260,bellman
boeblingen,0,13,0.973250,bellman
boeblingen,0,14,0.957260,bellman
boeblingen,0,15,0.957260,bellman
boeblingen,0,16,0.957260,bellman
boeblingen,0,17,0.957260,bellman
boeblingen,0,18,0.957260,bellman
boeblingen,0,19,0.042740,bellman
boeblingen,0,20,0.026750,bellman
boeblingen,0,21,0.952060,bellman
boeblingen,0,22,0.973970,bellman
boeblingen,0,23,0.974090,bellman
boeblingen,0,24,0.974090,bellman
boeblingen,0,25,0.974090,bellman
boeblingen,0,26,0.973970,bellman
boeblingen,0,27,0.968100,bellman
boeblingen,0,28,0.968100,bellman
boeblingen,0,29,0.971110,bellman
boeblingen,0,30,0.968100,bellman
boeblingen,0,31,0.025910,bellman
boeblingen,0,32,0.025910,bellman
boeblingen,0,33,0.957260,bellman
boeblingen,0,34,0.957260,bellman
boeblingen,0,35,0.957260,bellman
boeblingen,0,36,0.973250,bellman
boeblingen,0,37,0.973250,bellman
boeblingen,0,38,0.974090,bellman
boeblingen,0,39,0.974090,bellman
boeblingen,1,0,0.854390,bellman
boeblingen,1,1,0.854390,bellman
boeblingen,1,2,0.933660,bellman
boeblingen,1,3,0.933660,bellman
boeblingen,1,4,0.960260,bellman
boeblingen,1,5,0.145610,bellman
boeblingen,1,6,0.145610,bellman
boeblingen,1,7,0.066340,bellman
boeblingen,1,8,0.066340,bellman
boeblingen,1,9,0.039740,bellman
boeblingen,1,10,0.854390,bellman
boeblingen,1,11,0.933660,bellman
boeblingen,1,12,0.854390,bellman
boeblingen,1,13,0.933660,bellman
boeblingen,1,14,0.854390,bellman
boeblingen,1,15,0.854390,bellman
boeblingen,1,16,0.854390,bellman
boeblingen,1,17,0.854390,bellman
boeblingen,1,18,0.854390,bellman
boeblingen,1,19,0.145610,bellman
boeblingen,1,20,0.066340,bellman
boeblingen,1,21,0.762730,bellman
boeblingen,1,22,0.948580,bellman
boeblingen,1,23,0.960260,bellman
boeblingen,1,24,0.960260,bellman
boeblingen,1,25,0.960260,bellman
boeblingen,1,26,0.948580,bellman
boeblingen,1,27,0.866400,bellman
boeblingen,1,28,0.866400,bellman
boeblingen,1,29,0.913340,bellman
boeblingen,1,30,0.866400,bellman
boeblingen,1,31,0.039740,bellman
boeblingen,1,32,0.039740,bellman
boeblingen,1,33,0.854390,bellman
boeblingen,1,34,0.854390,bellman
boeblingen,1,35,0.854390,bellman
boeblingen,1,36,0.933660,bellman
boeblingen,1,37,0.933660,bellman
boeblingen,1,38,0.960260,bellman
boeblingen,1,39,0.960260,bellman
bogota,0,0,0.955350,bellman
bogota,0,1,0.955350,bellman
bogota,0,2,0.979360,bellman
bogota,0,3,0.979360,bellman
bogota,0,4,0.981260,bellman
bogota,0,5,0.044650,bellman
bogota,0,6,0.044650,bellman
bogota,0,7,0.020640,bellman
bogota,0,8,0.020640,bellman
bogota,0,9,0.018740,bellman
bogota,0,10,0.955350,bellman
bogota,0,11,0.979360,bellman
bogota,0,12,0.955350,bellman
bogota,0,13,0.979360,bellman
bogota,0,14,0.955350,bellman
bogota,0,15,0.955350,bellman
bogota,0,16,0.955350,bellman
bogota,0,17,0.955350,bellman
bogota,0,18,0.955350,bellman
bogota,0,19,0.044650,bellman
bogota,0,20,0.020640,bellman
bogota,0,21,0.938550,bellman
bogota,0,22,0.980260,bellman
bogota,0,23,0.981260,bellman
bogota,0,24,0.981260,bellman
bogota,0,25,0.981260,bellman
bogota,0,26,0.980260,bellman
bogota,0,27,0.963610,bellman
bogota,0,28,0.963610,bellman
bogota,0,29,0.972440,bellman
bogota,0,30,0.963610,bellman
bogota,0,31,0.018740,bellman
bogota,0,32,0.018740,bellman
bogota,0,33,0.955350,bellman
bogota,0,34,0.955350,bellman
bogota,0,35,0.955350,bellman
bogota,0,36,0.979360,bellman
bogota,0,37,0.979360,bellman
bogota,0,38,0.981260,bellman
bogota,0,39,0.981260,bellman
bogota,1,0,0.914290,bellman
bogota,1,1,0.914290,bellman
bogota,1,2,0.941430,bellman
bogota,1,3,0.941430,bellman
bogota,1,4,0.944090,bellman
bogota,1,5,0.085710,bellman
bogota,1,6,0.085710,bellman
bogota,1,7,0.058570,bellman
bogota,1,8,0.058570,bellman
bogota,1,9,0.055910,bellman
bogota,1,10,0.914290,bellman
bogota,1,11,0.941430,bellman
bogota,1,12,0.914290,bellman
bogota,1,13,0.941430,bellman
bogota,1,14,0.914290,bellman
bogota,1,15,0.914290,bellman
bogota,1,16,0.914290,bellman
bogota,1,17,0.914290,bellman
bogota,1,18,0.914290,bellman
bogota,1,19,0.085710,bellman
bogota,1,20,0.058570,bellman
bogota,1,21,0.907220,bellman
bogota,1,22,0.941740,bellman
bogota,1,23,0.944090,bellman
bogota,1,24,0.944090,bellman
bogota,1,25,0.944090,bellman
bogota,1,26,0.941740,bellman
bogota,1,27,0.934210,bellman
bogota,1,28,0.934210,bellman
bogota,1,29,0.939160,bellman
bogota,1,30,0.934210,bellman
bogota,1,31,0.055910,bellman
bogota,1,32,0.055910,bellman
bogota,1,33,0.914290,bellman
bogota,1,34,0.914290,bellman
bogota,1,35,0.914290,bellman
bogota,1,36,0.941430,bellman
bogota,1,37,0.941430,bellman
bogota,1,38,0.944090,bellman
bogota,1,39,0.944090,bellman
bogota,2,0,0.893170,bellman
bogota,2,1,0.893170,bellman
bogota,2,2,0.935160,bellman
bogota,2,3,0.935160,bellman
bogota,2,4,0.941890,bellman
bogota,2,5,0.106830,bellman
bogota,2,6,0.106830,bellman
bogota,2,7,0.064840,bellman
bogota,2,8,0.064840,bellman
bogota,2,9,0.058110,bellman
bogota,2,10,0.893170,bellman
bogota,2,11,0.935160,bellman
bogota,2,12,0.893170,bellman
bogota,2,13,0.935160,bellman
bogota,2,14,0.893170,bellman
bogota,2,15,0.893170,bellman
bogota,2,16,0.893170,bellman
bogota,2,17,0.893170,bellman
bogota,2,18,0.893170,bellman
bogota,2,19,0.106830,bellman
bogota,2,20,0.064840,bellman
bogota,2,21,0.868380,bellman
bogota,2,22,0.937220,bellman
bogota,2,23,0.941890,bellman
bogota,2,24,0.941890,bellman
bogota,2,25,0.941890,bellman
bogota,2,26,0.937220,bellman
bogota,2,27,0.912750,bellman
bogota,2,28,0.912750,bellman
bogota,2,29,0.927320,bellman
bogota,2,30,0.912750,bellman
bogota,2,31,0.058110,bellman
bogota,2,32,0.058110,bellman
bogota,2,33,0.893170,bellman
bogota,2,34,0.893170,bellman
bogota,2,35,0.893170,bellman
bogota,2,36,0.935160,bellman
bogota,2,37,0.935160,bellman
bogota,2,38,0.941890,bellman
bogota,2,39,0.941890,bellman
brooklyn,0,0,0.977760,bellman
brooklyn,0,1,0.977760,bellman
brooklyn,0,2,0.989560,bellman
