algorithm_index,min_success0,avg_success0,max_success0,min_success1,avg_success1,max_success1,min_meas_succ,avg_meas_succ,max_meas_succ,min_diff_meas,avg_diff_meas,max_diff_meas,min_abs_diff_meas,avg_abs_diff_meas,max_abs_diff_meas,min_succ_1Q,avg_succ_1Q,max_succ_1Q,min_succ_2Q,avg_succ_2Q,max_succ_2Q,num_hardwares
65,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
66,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
67,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.99799,0.99799,0.99799,100,0.0,0.0,1
68,0.9854,0.9855333333333333,0.9856,0.9854,0.9855333333333333,0.9856,0.9854,0.9855333333333333,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.9996225,1.0,100,0.0,0.0,3
69,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.998653,0.99958375,1.0,100,0.0,0.0,2
70,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
71,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
72,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.9674,0.0,0.0,0.0,0.0,0.0,0.0,0.999305,0.9996525,1.0,100,0.0,0.0,1
73,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.99989975,1.0,100,0.0,0.0,2
74,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.99989975,1.0,100,0.0,0.0,2
75,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.992676,0.992688,0.9927,0.0,0.0,0.0,0.0,0.0,0.0,0.999709,0.99989975,1.0,100,0.0,0.0,2
76,0.434814,0.46643049999999997,0.498047,0.434814,0.46643049999999997,0.498047,0.434814,0.46643049999999997,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.973927,0.99339325,1.0,100,0.0,0.0,2
77,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
78,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.498047,0.0,0.0,0.0,0.0,0.0,0.0,0.999646,0.999823,1.0,100,0.0,0.0,1
79,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
80,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
81,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.9693,0.0,0.0,0.0,0.0,0.0,0.0,0.998816,0.998816,0.998816,100,0.0,0.0,1
82,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.998609,0.998609,0.998609,100,0.0,0.0,1
