hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
burlington,0,8,0.001140,0.999950,bellman,31.000000,0,0.000000
burlington,0,9,0.001140,0.999990,bellman,93.000000,1,0.000000
burlington,1,8,0.001150,0.999630,bellman,31.000000,2,0.000000
burlington,1,9,0.001150,0.999810,bellman,93.000000,1,0.000000
osaka,0,8,0.001630,0.626000,bellman,31.000000,3,0.000000
osaka,0,9,0.001630,0.628480,bellman,93.000000,4,0.000000
osaka,1,8,0.001910,1.000000,bellman,31.000000,0,0.000000
osaka,1,9,0.001910,1.000000,bellman,94.000000,1,0.000000
poughkeepsie,0,8,0.001290,0.974220,bellman,31.000000,2,0.000000
poughkeepsie,0,9,0.001290,0.978030,bellman,93.000000,4,0.000000
poughkeepsie,1,8,0.001610,0.999960,bellman,31.000000,0,0.000000
poughkeepsie,1,9,0.001610,0.999990,bellman,93.000000,1,0.000000
