hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
perth,0,7,4.820030,0.986830,bellman,2497.000000,0,0.000000
perth,1,7,4.972190,0.984800,bellman,2513.000000,0,0.000000
perth,2,7,5.577840,0.984120,bellman,2468.000000,0,0.000000
perth,3,7,5.447950,0.986910,bellman,2369.000000,0,0.000000
perth,4,7,5.606800,0.975930,bellman,2329.000000,0,0.000000
perth,5,7,5.490130,0.970550,bellman,2375.000000,0,0.000000
sydney,0,7,7.396430,0.957910,bellman,2349.000000,1,0.000000
sydney,1,7,7.259430,0.974630,bellman,2326.000000,1,0.000000
sydney,2,7,8.671550,0.981400,bellman,2400.000000,1,0.000000
sydney,3,7,9.143170,0.973740,bellman,2384.000000,0,0.000000
