hardware,embedding_index,horizon,pomdp_build_time,probability,method,method_time,algorithm_index,error
auckland,0,3,0.183250,0.500000,bellman,2.000000,0,0.000000
auckland,0,4,0.183250,0.984030,bellman,12.000000,1,0.000000
auckland,0,5,0.183250,0.984030,bellman,56.000000,2,0.000000
auckland,0,6,0.183250,0.989320,bellman,244.000000,3,0.000000
auckland,0,7,0.183250,0.989320,bellman,1061.000000,4,0.000000
auckland,1,3,0.248490,0.500000,bellman,2.000000,0,0.000000
auckland,1,4,0.248490,0.960690,bellman,12.000000,1,0.000000
auckland,1,5,0.248490,0.960690,bellman,55.000000,2,0.000000
auckland,1,6,0.248490,0.978040,bellman,243.000000,3,0.000000
auckland,1,7,0.248490,0.978040,bellman,1061.000000,4,0.000000
essex,0,3,0.122000,0.500000,bellman,2.000000,5,0.000000
essex,0,4,0.122000,0.934740,bellman,12.000000,1,0.000000
essex,0,5,0.122000,0.934740,bellman,55.000000,2,0.000000
essex,0,6,0.122000,0.965480,bellman,243.000000,3,0.000000
essex,0,7,0.122000,0.965480,bellman,1061.000000,4,0.000000
essex,1,3,0.113300,0.500000,bellman,2.000000,5,0.000000
essex,1,4,0.113300,0.951250,bellman,12.000000,1,0.000000
essex,1,5,0.113300,0.951250,bellman,55.000000,2,0.000000
essex,1,6,0.113300,0.978100,bellman,243.000000,3,0.000000
essex,1,7,0.113300,0.978100,bellman,1061.000000,4,0.000000
essex,2,3,0.116030,0.500000,bellman,2.000000,5,0.000000
essex,2,4,0.116030,0.940540,bellman,12.000000,1,0.000000
essex,2,5,0.116030,0.940540,bellman,55.000000,2,0.000000
essex,2,6,0.116030,0.966760,bellman,243.000000,3,0.000000
essex,2,7,0.116030,0.966760,bellman,1059.000000,4,0.000000
